G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
7	Sat, Dec 8, 2007	REG	@	New Mexico State	WAC	W	79	78		5	2	W 1	Pan American Center	new-mexico-state	texas-el-paso	2008
8	Wed, Dec 19, 2007	REG		Southeastern Louisiana	Southland	W	76	67		6	2	W 2	Don Haskins Center	southeastern-louisiana	texas-el-paso	2008
9	Fri, Dec 21, 2007	REG		South Carolina Upstate	A-Sun	W	77	69		7	2	W 3	Don Haskins Center	south-carolina-upstate	texas-el-paso	2008
10	Sat, Dec 22, 2007	REG		Wyoming	MWC	W	79	73		8	2	W 4	Don Haskins Center	wyoming	texas-el-paso	2008
11	Sat, Dec 29, 2007	REG	@	Texas Southern	SWAC	W	104	61		9	2	W 5	Health & Physical Education Arena	texas-southern	texas-el-paso	2008
12	Wed, Jan 2, 2008	REG		New Mexico	MWC	L	85	86	OT	9	3	L 1	Don Haskins Center	new-mexico	texas-el-paso	2008
13	Sat, Jan 5, 2008	REG	@	Texas Tech	Big 12	L	68	75		9	4	L 2	United Spirit Arena	texas-tech	texas-el-paso	2008
14	Wed, Jan 9, 2008	REG		Southern Methodist	CUSA	W	79	66		10	4	W 1	Don Haskins Center	southern-methodist	texas-el-paso	2008
15	Sat, Jan 12, 2008	REG		Rice	CUSA	W	71	43		11	4	W 2	Don Haskins Center	rice	texas-el-paso	2008
16	Sat, Jan 19, 2008	REG	@	Houston	CUSA	L	72	77		11	5	L 1	Hofheinz Pavilion	houston	texas-el-paso	2008
17	Wed, Jan 23, 2008	REG	@	Central Florida	CUSA	L	80	109		11	6	L 2	New UCF Arena	central-florida	texas-el-paso	2008
18	Sat, Jan 26, 2008	REG		Tulsa	CUSA	W	65	61		12	6	W 1	Don Haskins Center	tulsa	texas-el-paso	2008
19	Wed, Jan 30, 2008	REG		Southern Mississippi	CUSA	W	90	79		13	6	W 2	Don Haskins Center	southern-mississippi	texas-el-paso	2008
20	Sat, Feb 2, 2008	REG	@	Memphis (1)	CUSA	L	64	70		13	7	L 1	FedExForum	memphis	texas-el-paso	2008
21	Wed, Feb 6, 2008	REG		Tulane	CUSA	W	66	64		14	7	W 1	Don Haskins Center	tulane	texas-el-paso	2008
22	Sat, Feb 9, 2008	REG	@	Alabama-Birmingham	CUSA	L	73	81		14	8	L 1	Bartow Arena	alabama-birmingham	texas-el-paso	2008
23	Sat, Feb 16, 2008	REG	@	Tulsa	CUSA	L	50	73		14	9	L 2	Donald W. Reynolds Center	tulsa	texas-el-paso	2008
24	Wed, Feb 20, 2008	REG	@	Marshall	CUSA	W	79	76		15	9	W 1	Henderson Center	marshall	texas-el-paso	2008
25	Sat, Feb 23, 2008	REG		East Carolina	CUSA	W	91	62		16	9	W 2	Don Haskins Center	east-carolina	texas-el-paso	2008
26	Wed, Feb 27, 2008	REG		Alabama-Birmingham	CUSA	L	81	88		16	10	L 1	Don Haskins Center	alabama-birmingham	texas-el-paso	2008
27	Sat, Mar 1, 2008	REG	@	Southern Methodist	CUSA	L	96	99	2OT	16	11	L 2	Moody Coliseum	southern-methodist	texas-el-paso	2008
28	Tue, Mar 4, 2008	REG	@	Southern Mississippi	CUSA	L	70	96		16	12	L 3	Reed Green Coliseum	southern-mississippi	texas-el-paso	2008
29	Sat, Mar 8, 2008	REG		Houston	CUSA	W	87	81		17	12	W 1	Don Haskins Center	houston	texas-el-paso	2008
30	Wed, Mar 12, 2008	CTOURN	N	Southern Methodist	CUSA	W	71	49		18	12	W 2	FedExForum	southern-methodist	texas-el-paso	2008
31	Thu, Mar 13, 2008	CTOURN	N	Houston	CUSA	W	80	77		19	12	W 3	FedExForum	houston	texas-el-paso	2008
32	Fri, Mar 14, 2008	CTOURN	N	Tulsa	CUSA	L	62	64	OT	19	13	L 1	FedExForum	tulsa	texas-el-paso	2008
33	Wed, Mar 19, 2008	CBI		Utah	MWC	L	69	81		19	14	L 2	Don Haskins Center	utah	texas-el-paso	2008
1	Sat, Nov 10, 2007	REG		Texas-Permian Basin		W	77	65		1	0	W 1	UTPA Fieldhouse	NA	texas-pan-american	2008
2	Tue, Nov 13, 2007	REG		Texas A&M-International		W	101	77		2	0	W 2	UTPA Fieldhouse	NA	texas-pan-american	2008
3	Fri, Nov 16, 2007	REG	N	North Carolina-Greensboro	Southern	L	56	70		2	1	L 1	Hammons Student Center	north-carolina-greensboro	texas-pan-american	2008
4	Sat, Nov 17, 2007	REG	N	Harding		W	83	64		3	1	W 1	Hammons Student Center	NA	texas-pan-american	2008
5	Wed, Nov 21, 2007	REG		Texas State	Southland	L	75	102		3	2	L 1	UTPA Fieldhouse	texas-state	texas-pan-american	2008
6	Wed, Nov 28, 2007	REG	@	Western Illinois	Summit	W	72	59		4	2	W 1	Western Hall	western-illinois	texas-pan-american	2008
7	Fri, Nov 30, 2007	REG	N	Pepperdine	WCC	L	84	86		4	3	L 1	Worthington Arena	pepperdine	texas-pan-american	2008
8	Sat, Dec 1, 2007	REG	N	Alcorn State	SWAC	W	88	74		5	3	W 1	Worthington Arena	alcorn-state	texas-pan-american	2008
9	Mon, Dec 3, 2007	REG		Western Illinois	Summit	L	69	71		5	4	L 1	UTPA Fieldhouse	western-illinois	texas-pan-american	2008
10	Fri, Dec 7, 2007	REG	N	Jackson State	SWAC	W	70	64		6	4	W 1	Knapp Center	jackson-state	texas-pan-american	2008
11	Sat, Dec 8, 2007	REG	@	Drake	MVC	L	55	83		6	5	L 1	Knapp Center	drake	texas-pan-american	2008
12	Sat, Dec 15, 2007	REG	@	Tulsa	CUSA	L	61	90		6	6	L 2	Donald W. Reynolds Center	tulsa	texas-pan-american	2008
13	Mon, Dec 17, 2007	REG	@	Missouri State	MVC	L	53	64		6	7	L 3	Hammons Student Center	missouri-state	texas-pan-american	2008
14	Wed, Dec 19, 2007	REG	@	Alabama	SEC	L	65	75		6	8	L 4	Coleman Coliseum 	alabama	texas-pan-american	2008
15	Sat, Dec 22, 2007	REG	N	Bethune-Cookman	MEAC	L	54	56		6	9	L 5	Orleans Arena	bethune-cookman	texas-pan-american	2008
16	Sun, Dec 23, 2007	REG	N	Texas Southern	SWAC	W	78	60		7	9	W 1	Orleans Arena	texas-southern	texas-pan-american	2008
17	Sun, Dec 30, 2007	REG	N	Long Island University	NEC	L	83	95		7	10	L 1	UCF Arena	long-island-university	texas-pan-american	2008
18	Mon, Dec 31, 2007	REG	N	NJIT	Ind	W	76	61		8	10	W 1	UCF Arena	njit	texas-pan-american	2008
19	Sat, Jan 5, 2008	REG	@	Texas State	Southland	W	83	78	OT	9	10	W 2	Strahan Coliseum	texas-state	texas-pan-american	2008
20	Tue, Jan 8, 2008	REG		Texas-San Antonio	Southland	W	71	63		10	10	W 3	UTPA Fieldhouse	texas-san-antonio	texas-pan-american	2008
21	Wed, Jan 16, 2008	REG		Huston-Tillotson		W	80	60		11	10	W 4	UTPA Fieldhouse	NA	texas-pan-american	2008
22	Tue, Jan 22, 2008	REG		Houston Baptist		W	82	68		12	10	W 5	UTPA Fieldhouse	NA	texas-pan-american	2008
23	Sat, Jan 26, 2008	REG	@	NJIT	Ind	W	54	42		13	10	W 6	Prudential Center	njit	texas-pan-american	2008
24	Mon, Jan 28, 2008	REG	@	Chicago State	Ind	W	85	76		14	10	W 7	Emil and Patricia Jones Convocation Center	chicago-state	texas-pan-american	2008
25	Wed, Jan 30, 2008	REG	@	Northwestern	Big Ten	L	59	68		14	11	L 1	Welsh-Ryan Arena	northwestern	texas-pan-american	2008
26	Sat, Feb 2, 2008	REG		Chicago State	Ind	L	82	91		14	12	L 2	UTPA Fieldhouse	chicago-state	texas-pan-american	2008
27	Tue, Feb 5, 2008	REG	@	Texas-Arlington	Southland	L	68	71		14	13	L 3	Texas Hall	texas-arlington	texas-pan-american	2008
28	Sat, Feb 9, 2008	REG		NJIT	Ind	W	90	64		15	13	W 1	UTPA Fieldhouse	njit	texas-pan-american	2008
29	Tue, Feb 12, 2008	REG		Cal State Bakersfield	Ind	W	86	68		16	13	W 2	UTPA Fieldhouse	cal-state-bakersfield	texas-pan-american	2008
30	Fri, Feb 22, 2008	REG	@	Cal State Bakersfield	Ind	W	67	60		17	13	W 3	Rabobank Arena	cal-state-bakersfield	texas-pan-american	2008
31	Thu, Feb 28, 2008	REG	@	Savannah State	Ind	W	78	68		18	13	W 4	Tiger Arena	savannah-state	texas-pan-american	2008
1	Fri, Nov 9, 2007	REG		Hardin-Simmons		W	69	47		1	0	W 1	Convocation Center	NA	texas-san-antonio	2008
2	Mon, Nov 12, 2007	REG	@	Texas (16)	Big 12	L	37	58		1	1	L 1	Frank Erwin Center	texas	texas-san-antonio	2008
3	Sat, Nov 17, 2007	REG		Navy	Patriot	W	77	67		2	1	W 1	Convocation Center	navy	texas-san-antonio	2008
4	Mon, Nov 26, 2007	REG		Paul Quinn		W	93	79		3	1	W 2	Convocation Center	NA	texas-san-antonio	2008
5	Thu, Nov 29, 2007	REG		Missouri-Kansas City	Summit	W	73	61		4	1	W 3	Convocation Center	missouri-kansas-city	texas-san-antonio	2008
6	Sat, Dec 1, 2007	REG		Southern Methodist	CUSA	L	56	62		4	2	L 1	Convocation Center	southern-methodist	texas-san-antonio	2008
7	Wed, Dec 12, 2007	REG	@	Arkansas	SEC	L	42	67		4	3	L 2	Bud Walton Arena	arkansas	texas-san-antonio	2008
8	Sat, Dec 15, 2007	REG	@	Georgia State	CAA	L	71	76	OT	4	4	L 3	GSU Sports Arena	georgia-state	texas-san-antonio	2008
9	Wed, Dec 19, 2007	REG		Texas Wesleyan		W	70	54		5	4	W 1	Convocation Center	NA	texas-san-antonio	2008
10	Sat, Dec 22, 2007	REG	@	San Diego	WCC	L	54	69		5	5	L 1	Jenny Craig Pavillion	san-diego	texas-san-antonio	2008
11	Fri, Dec 28, 2007	REG		McMurry		W	77	56		6	5	W 1	Convocation Center	NA	texas-san-antonio	2008
12	Wed, Jan 2, 2008	REG	@	Oklahoma State	Big 12	L	61	73		6	6	L 1	Gallagher-Iba Arena	oklahoma-state	texas-san-antonio	2008
13	Tue, Jan 8, 2008	REG	@	Texas-Rio Grande Valley	Ind	L	63	71		6	7	L 2	UTPA Fieldhouse	texas-pan-american	texas-san-antonio	2008
14	Sat, Jan 12, 2008	REG	@	Lamar	Southland	L	56	81		6	8	L 3	Montagne Center	lamar	texas-san-antonio	2008
15	Thu, Jan 17, 2008	REG		Central Arkansas	Southland	W	81	77		7	8	W 1	Convocation Center	central-arkansas	texas-san-antonio	2008
16	Sat, Jan 19, 2008	REG		Northwestern State	Southland	W	81	78	OT	8	8	W 2	Convocation Center	northwestern-state	texas-san-antonio	2008
17	Wed, Jan 23, 2008	REG	@	Texas-Arlington	Southland	L	50	56		8	9	L 1	Texas Hall	texas-arlington	texas-san-antonio	2008
18	Sat, Jan 26, 2008	REG		Texas State	Southland	L	73	79		8	10	L 2	Convocation Center	texas-state	texas-san-antonio	2008
19	Sat, Feb 2, 2008	REG	@	Texas A&M-Corpus Christi	Southland	L	61	73		8	11	L 3	American Bank Center	texas-am-corpus-christi	texas-san-antonio	2008
20	Wed, Feb 6, 2008	REG		Sam Houston State	Southland	L	54	70		8	12	L 4	Convocation Center	sam-houston-state	texas-san-antonio	2008
21	Sat, Feb 9, 2008	REG	@	Stephen F. Austin	Southland	L	39	60		8	13	L 5	William Johnson Coliseum	stephen-f-austin	texas-san-antonio	2008
22	Thu, Feb 14, 2008	REG	@	Southeastern Louisiana	Southland	W	61	57		9	13	W 1	University Center	southeastern-louisiana	texas-san-antonio	2008
23	Sat, Feb 16, 2008	REG	@	Nicholls State	Southland	W	54	52		10	13	W 2	David Stopher Gymnasium	nicholls-state	texas-san-antonio	2008
24	Wed, Feb 20, 2008	REG		Texas-Arlington	Southland	W	80	72		11	13	W 3	Convocation Center	texas-arlington	texas-san-antonio	2008
25	Sat, Feb 23, 2008	REG	@	Texas State	Southland	W	103	96	OT	12	13	W 4	Strahan Coliseum	texas-state	texas-san-antonio	2008
26	Wed, Feb 27, 2008	REG		McNeese State	Southland	L	53	74		12	14	L 1	Convocation Center	mcneese-state	texas-san-antonio	2008
27	Sat, Mar 1, 2008	REG		Texas A&M-Corpus Christi	Southland	W	65	51		13	14	W 1	Convocation Center	texas-am-corpus-christi	texas-san-antonio	2008
28	Wed, Mar 5, 2008	REG	@	Sam Houston State	Southland	L	37	68		13	15	L 1	Johnson Coliseum	sam-houston-state	texas-san-antonio	2008
29	Sat, Mar 8, 2008	REG		Stephen F. Austin	Southland	L	52	58		13	16	L 2	Convocation Center	stephen-f-austin	texas-san-antonio	2008
30	Thu, Mar 13, 2008	CTOURN	N	Stephen F. Austin	Southland	L	60	71		13	17	L 3	Leonard E. Merrell Center	stephen-f-austin	texas-san-antonio	2008
1	Fri, Nov 9, 2007	REG	@	Texas A&M-Corpus Christi	Southland	W	72	64		1	0	W 1	American Bank Center	texas-am-corpus-christi	texas-southern	2008
2	Wed, Nov 14, 2007	REG	@	Texas-Arlington	Southland	L	72	102		1	1	L 1	Texas Hall	texas-arlington	texas-southern	2008
3	Sun, Nov 18, 2007	REG	@	Texas-El Paso	CUSA	L	57	78		1	2	L 2	Don Haskins Center	texas-el-paso	texas-southern	2008
4	Wed, Nov 21, 2007	REG	@	Houston	CUSA	L	66	73		1	3	L 3	Hofheinz Pavilion	houston	texas-southern	2008
5	Sat, Nov 24, 2007	REG	@	Kentucky	SEC	L	35	83		1	4	L 4	Rupp Arena	kentucky	texas-southern	2008
6	Wed, Nov 28, 2007	REG	@	Texas (8)	Big 12	L	61	98		1	5	L 5	Frank Erwin Center	texas	texas-southern	2008
7	Sat, Dec 8, 2007	REG	@	Texas Christian	MWC	L	59	83		1	6	L 6	Daniel-Meyer Coliseum	texas-christian	texas-southern	2008
8	Sat, Dec 15, 2007	REG		Sam Houston State	Southland	L	51	54		1	7	L 7	Health & Physical Education Arena	sam-houston-state	texas-southern	2008
9	Mon, Dec 17, 2007	REG	@	Purdue	Big Ten	L	56	76		1	8	L 8	Mackey Arena	purdue	texas-southern	2008
10	Wed, Dec 19, 2007	REG	@	Iowa State	Big 12	L	55	79		1	9	L 9	James H. Hilton Coliseum 	iowa-state	texas-southern	2008
11	Sat, Dec 22, 2007	REG	N	Wofford	Southern	L	56	63		1	10	L 10	Orleans Arena	wofford	texas-southern	2008
12	Sun, Dec 23, 2007	REG	N	Texas-Rio Grande Valley	Ind	L	60	78		1	11	L 11	Orleans Arena	texas-pan-american	texas-southern	2008
13	Sat, Dec 29, 2007	REG		Texas-El Paso	CUSA	L	61	104		1	12	L 12	Health & Physical Education Arena	texas-el-paso	texas-southern	2008
14	Sat, Jan 5, 2008	REG		Alcorn State	SWAC	W	81	75		2	12	W 1	Health & Physical Education Arena	alcorn-state	texas-southern	2008
15	Mon, Jan 7, 2008	REG		Southern	SWAC	W	65	54		3	12	W 2	Health & Physical Education Arena	southern	texas-southern	2008
16	Sat, Jan 12, 2008	REG		Prairie View	SWAC	W	70	65		4	12	W 3	Health & Physical Education Arena	prairie-view	texas-southern	2008
17	Sat, Jan 19, 2008	REG	@	Grambling	SWAC	L	67	72		4	13	L 1	HPER Complex	grambling	texas-southern	2008
18	Mon, Jan 21, 2008	REG	@	Jackson State	SWAC	L	57	69		4	14	L 2	Lee E. Williams Athletics and Assembly Center	jackson-state	texas-southern	2008
19	Sat, Jan 26, 2008	REG		Mississippi Valley State	SWAC	L	66	98		4	15	L 3	Health & Physical Education Arena	mississippi-valley-state	texas-southern	2008
20	Mon, Jan 28, 2008	REG		Arkansas-Pine Bluff	SWAC	L	58	73		4	16	L 4	Health & Physical Education Arena	arkansas-pine-bluff	texas-southern	2008
21	Sat, Feb 2, 2008	REG	@	Alabama State	SWAC	L	68	81		4	17	L 5	ASU Acadome	alabama-state	texas-southern	2008
22	Mon, Feb 4, 2008	REG	@	Alabama A&M	SWAC	L	65	73		4	18	L 6	Elmore Health Science Building 	alabama-am	texas-southern	2008
23	Sat, Feb 9, 2008	REG	@	Prairie View	SWAC	W	63	54		5	18	W 1	William J. Nicks Building	prairie-view	texas-southern	2008
24	Sat, Feb 16, 2008	REG		Grambling	SWAC	W	79	63		6	18	W 2	Health & Physical Education Arena	grambling	texas-southern	2008
25	Mon, Feb 18, 2008	REG		Jackson State	SWAC	L	64	79		6	19	L 1	Health & Physical Education Arena	jackson-state	texas-southern	2008
26	Sat, Feb 23, 2008	REG	@	Mississippi Valley State	SWAC	L	54	61		6	20	L 2	Harrison HPER Complex	mississippi-valley-state	texas-southern	2008
27	Mon, Feb 25, 2008	REG	@	Arkansas-Pine Bluff	SWAC	W	77	76	OT	7	20	W 1	K.L. Johnson HPER Complex	arkansas-pine-bluff	texas-southern	2008
28	Sat, Mar 1, 2008	REG		Alabama State	SWAC	L	67	72		7	21	L 1	Health & Physical Education Arena	alabama-state	texas-southern	2008
29	Mon, Mar 3, 2008	REG		Alabama A&M	SWAC	L	58	73		7	22	L 2	Health & Physical Education Arena	alabama-am	texas-southern	2008
30	Thu, Mar 6, 2008	REG	@	Alcorn State	SWAC	L	70	74	OT	7	23	L 3	Davey L. Whitney Complex	alcorn-state	texas-southern	2008
31	Sat, Mar 8, 2008	REG	@	Southern	SWAC	L	71	76	OT	7	24	L 4	F. G. Clark Activity Center	southern	texas-southern	2008
32	Wed, Mar 12, 2008	CTOURN	N	Alabama State	SWAC	L	49	67		7	25	L 5	Fair Park Arena	alabama-state	texas-southern	2008
1	Fri, Nov 9, 2007	REG		Huston-Tillotson		W	101	81		1	0	W 1	Strahan Coliseum	NA	texas-state	2008
2	Tue, Nov 13, 2007	REG		Dallas Baptist		W	99	84		2	0	W 2	Strahan Coliseum	NA	texas-state	2008
3	Fri, Nov 16, 2007	REG	N	Colgate	Patriot	L	77	83		2	1	L 1	KSU Convocation Center 	colgate	texas-state	2008
4	Sat, Nov 17, 2007	REG	N	Jacksonville State	OVC	W	86	83		3	1	W 1	KSU Convocation Center 	jacksonville-state	texas-state	2008
5	Wed, Nov 21, 2007	REG	@	Texas-Rio Grande Valley	Ind	W	102	75		4	1	W 2	UTPA Fieldhouse	texas-pan-american	texas-state	2008
6	Thu, Nov 29, 2007	REG	@	Prairie View	SWAC	W	79	78		5	1	W 3	William J. Nicks Building	prairie-view	texas-state	2008
7	Wed, Dec 5, 2007	REG		Rice	CUSA	L	81	88		5	2	L 1	Strahan Coliseum	rice	texas-state	2008
8	Sat, Dec 8, 2007	REG	@	Texas A&M (16)	Big 12	L	73	109		5	3	L 2	Reed Arena	texas-am	texas-state	2008
9	Sat, Dec 15, 2007	REG	@	Texas (4)	Big 12	L	81	96		5	4	L 3	Frank Erwin Center	texas	texas-state	2008
10	Tue, Dec 18, 2007	REG		Kennesaw State	A-Sun	W	82	78	OT	6	4	W 1	Strahan Coliseum	kennesaw-state	texas-state	2008
11	Sat, Dec 29, 2007	REG	@	Southern Methodist	CUSA	L	70	77		6	5	L 1	Moody Coliseum	southern-methodist	texas-state	2008
12	Sun, Dec 30, 2007	REG		Paul Quinn		W	113	87		7	5	W 1	Strahan Coliseum	NA	texas-state	2008
13	Sat, Jan 5, 2008	REG		Texas-Rio Grande Valley	Ind	L	78	83	OT	7	6	L 1	Strahan Coliseum	texas-pan-american	texas-state	2008
14	Thu, Jan 10, 2008	REG	@	Northwestern State	Southland	L	84	95		7	7	L 2	Prather Coliseum	northwestern-state	texas-state	2008
15	Sat, Jan 12, 2008	REG	@	Central Arkansas	Southland	W	78	72		8	7	W 1	Jeff Farris Center	central-arkansas	texas-state	2008
16	Thu, Jan 17, 2008	REG		Southeastern Louisiana	Southland	L	83	84		8	8	L 1	Strahan Coliseum	southeastern-louisiana	texas-state	2008
17	Sat, Jan 19, 2008	REG		Nicholls State	Southland	W	93	84		9	8	W 1	Strahan Coliseum	nicholls-state	texas-state	2008
18	Thu, Jan 24, 2008	REG		Texas A&M-Corpus Christi	Southland	L	69	82		9	9	L 1	Strahan Coliseum	texas-am-corpus-christi	texas-state	2008
19	Sat, Jan 26, 2008	REG	@	Texas-San Antonio	Southland	W	79	73		10	9	W 1	Convocation Center	texas-san-antonio	texas-state	2008
20	Wed, Jan 30, 2008	REG	@	Stephen F. Austin	Southland	L	63	81		10	10	L 1	William Johnson Coliseum	stephen-f-austin	texas-state	2008
21	Sat, Feb 2, 2008	REG		Sam Houston State	Southland	W	96	93	OT	11	10	W 1	Strahan Coliseum	sam-houston-state	texas-state	2008
22	Sat, Feb 9, 2008	REG	@	Texas-Arlington	Southland	L	81	99		11	11	L 1	Texas Hall	texas-arlington	texas-state	2008
23	Wed, Feb 13, 2008	REG	@	McNeese State	Southland	L	77	81		11	12	L 2	Burton Coliseum	mcneese-state	texas-state	2008
24	Sat, Feb 16, 2008	REG		Lamar	Southland	L	90	101		11	13	L 3	Strahan Coliseum	lamar	texas-state	2008
25	Wed, Feb 20, 2008	REG	@	Texas A&M-Corpus Christi	Southland	W	71	69		12	13	W 1	American Bank Center	texas-am-corpus-christi	texas-state	2008
26	Sat, Feb 23, 2008	REG		Texas-San Antonio	Southland	L	96	103	OT	12	14	L 1	Strahan Coliseum	texas-san-antonio	texas-state	2008
27	Wed, Feb 27, 2008	REG		Stephen F. Austin	Southland	L	70	74		12	15	L 2	Strahan Coliseum	stephen-f-austin	texas-state	2008
28	Sat, Mar 1, 2008	REG	@	Sam Houston State	Southland	L	74	80		12	16	L 3	Johnson Coliseum	sam-houston-state	texas-state	2008
29	Sat, Mar 8, 2008	REG		Texas-Arlington	Southland	W	97	86		13	16	W 1	Strahan Coliseum	texas-arlington	texas-state	2008
1	Sat, Nov 10, 2007	REG		UC-Riverside	Big West	W	68	56		1	0	W 1	United Spirit Arena	california-riverside	texas-tech	2008
2	Wed, Nov 14, 2007	REG	@	Sam Houston State	Southland	L	54	56		1	1	L 1	Johnson Coliseum	sam-houston-state	texas-tech	2008
3	Sat, Nov 17, 2007	REG		Stephen F. Austin	Southland	W	60	44		2	1	W 1	United Spirit Arena	stephen-f-austin	texas-tech	2008
4	Thu, Nov 22, 2007	REG	@	Alaska-Anchorage		W	74	47		3	1	W 2	Sullivan Arena	NA	texas-tech	2008
5	Fri, Nov 23, 2007	REG	N	Gonzaga (14)	WCC	W	73	63		4	1	W 3	Sullivan Arena	gonzaga	texas-tech	2008
6	Sat, Nov 24, 2007	REG	N	Butler (22)	Horizon	L	71	81		4	2	L 1	Sullivan Arena	butler	texas-tech	2008
7	Wed, Nov 28, 2007	REG		Texas Christian	MWC	W	71	58		5	2	W 1	United Spirit Arena	texas-christian	texas-tech	2008
8	Sat, Dec 1, 2007	REG	@	Centenary (LA)	Summit	L	66	70		5	3	L 1	Gold Dome	centenary-la	texas-tech	2008
9	Wed, Dec 5, 2007	REG		Louisiana Tech	WAC	W	86	31		6	3	W 1	United Spirit Arena	louisiana-tech	texas-tech	2008
10	Sat, Dec 15, 2007	REG	@	New Mexico	MWC	L	63	80		6	4	L 1	The Pit/Bob King Court	new-mexico	texas-tech	2008
11	Sat, Dec 22, 2007	REG	N	Stanford	Pac-10	L	61	62		6	5	L 2	American Airlines Center	stanford	texas-tech	2008
12	Sat, Dec 29, 2007	REG		Northwestern State	Southland	W	95	71		7	5	W 1	United Spirit Arena	northwestern-state	texas-tech	2008
13	Tue, Jan 1, 2008	REG		Lamar	Southland	W	79	77		8	5	W 2	United Spirit Arena	lamar	texas-tech	2008
14	Sat, Jan 5, 2008	REG		Texas-El Paso	CUSA	W	75	68		9	5	W 3	United Spirit Arena	texas-el-paso	texas-tech	2008
15	Sat, Jan 12, 2008	REG	@	Oklahoma State	Big 12	L	55	74		9	6	L 1	Gallagher-Iba Arena	oklahoma-state	texas-tech	2008
16	Wed, Jan 16, 2008	REG		Texas A&M (10)	Big 12	W	68	53		10	6	W 1	United Spirit Arena	texas-am	texas-tech	2008
17	Sat, Jan 19, 2008	REG	@	Oklahoma	Big 12	L	61	63		10	7	L 1	Lloyd Noble Center	oklahoma	texas-tech	2008
18	Wed, Jan 23, 2008	REG		Missouri	Big 12	W	92	84		11	7	W 1	United Spirit Arena	missouri	texas-tech	2008
19	Sat, Jan 26, 2008	REG	@	Texas (12)	Big 12	L	47	73		11	8	L 1	Frank Erwin Center	texas	texas-tech	2008
20	Sat, Feb 2, 2008	REG		Oklahoma State	Big 12	W	67	60		12	8	W 1	United Spirit Arena	oklahoma-state	texas-tech	2008
21	Wed, Feb 6, 2008	REG	@	Baylor	Big 12	L	74	80		12	9	L 1	Ferrell Center	baylor	texas-tech	2008
22	Sat, Feb 9, 2008	REG	@	Nebraska	Big 12	L	62	73		12	10	L 2	Bob Devaney Sports Center	nebraska	texas-tech	2008
23	Wed, Feb 13, 2008	REG		Kansas State (18)	Big 12	W	84	75		13	10	W 1	United Spirit Arena	kansas-state	texas-tech	2008
24	Sat, Feb 16, 2008	REG		Oklahoma	Big 12	L	64	66		13	11	L 1	United Spirit Arena	oklahoma	texas-tech	2008
25	Wed, Feb 20, 2008	REG	@	Colorado	Big 12	W	87	69		14	11	W 1	Coors Events/Conference Center	colorado	texas-tech	2008
26	Sat, Feb 23, 2008	REG		Iowa State	Big 12	W	76	64		15	11	W 2	United Spirit Arena	iowa-state	texas-tech	2008
27	Wed, Feb 27, 2008	REG	@	Texas A&M	Big 12	L	54	98		15	12	L 1	Reed Arena	texas-am	texas-tech	2008
28	Sat, Mar 1, 2008	REG		Texas (5)	Big 12	W	83	80		16	12	W 1	United Spirit Arena	texas	texas-tech	2008
29	Mon, Mar 3, 2008	REG	@	Kansas (5)	Big 12	L	51	109		16	13	L 1	Allen Fieldhouse	kansas	texas-tech	2008
30	Sat, Mar 8, 2008	REG		Baylor	Big 12	L	73	86		16	14	L 2	United Spirit Arena	baylor	texas-tech	2008
31	Thu, Mar 13, 2008	CTOURN	N	Oklahoma State	Big 12	L	72	76		16	15	L 3	Sprint Center	oklahoma-state	texas-tech	2008
1	Sat, Nov 10, 2007	REG		Missouri State	MVC	W	57	53		1	0	W 1	John F. Savage Hall	missouri-state	toledo	2008
2	Tue, Nov 13, 2007	REG		Vanderbilt	SEC	L	70	77		1	1	L 1	John F. Savage Hall	vanderbilt	toledo	2008
3	Fri, Nov 16, 2007	REG	@	Old Dominion	CAA	L	35	66		1	2	L 2	Ted Constant Convocation Ctr.	old-dominion	toledo	2008
4	Wed, Nov 21, 2007	REG	@	Dayton	A-10	L	70	76		1	3	L 3	University of Dayton Arena	dayton	toledo	2008
5	Sat, Nov 24, 2007	REG	@	Rhode Island	A-10	L	57	83		1	4	L 4	Thomas M. Ryan Center	rhode-island	toledo	2008
6	Wed, Nov 28, 2007	REG	@	North Carolina-Wilmington	CAA	L	61	65		1	5	L 5	Trask Coliseum	north-carolina-wilmington	toledo	2008
7	Sat, Dec 1, 2007	REG	@	Pittsburgh (14)	Big East	L	52	78		1	6	L 6	Petersen Events Center	pittsburgh	toledo	2008
8	Tue, Dec 4, 2007	REG	@	Houston	CUSA	L	56	67		1	7	L 7	Hofheinz Pavilion	houston	toledo	2008
9	Sat, Dec 8, 2007	REG		Drexel	CAA	W	57	44		2	7	W 1	John F. Savage Hall	drexel	toledo	2008
10	Sat, Dec 15, 2007	REG	@	Massachusetts	A-10	L	61	68		2	8	L 1	Mullins Center	massachusetts	toledo	2008
11	Wed, Dec 19, 2007	REG	@	Illinois-Chicago	Horizon	L	56	66		2	9	L 2	UIC Pavilion	illinois-chicago	toledo	2008
12	Sat, Dec 29, 2007	REG		Oakland	Summit	W	71	69		3	9	W 1	John F. Savage Hall	oakland	toledo	2008
13	Sun, Jan 6, 2008	REG		Ball State	MAC	W	58	54		4	9	W 2	John F. Savage Hall	ball-state	toledo	2008
