G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
6	Sat, Dec 7, 2002	REG		Washington	Pac-10	L	55	72		3	3	L 3	Leavey Center	washington	santa-clara	2003
7	Sat, Dec 14, 2002	REG		Nevada	WAC	W	67	62		4	3	W 1	Leavey Center	nevada	santa-clara	2003
8	Fri, Dec 20, 2002	REG	@	Maryland-Baltimore County	NEC	W	55	54		5	3	W 2	RAC Arena	maryland-baltimore-county	santa-clara	2003
9	Sun, Dec 22, 2002	REG	@	Loyola (MD)	MAAC	W	81	56		6	3	W 3	Reitz Arena	loyola-md	santa-clara	2003
10	Fri, Dec 27, 2002	REG		Mississippi Valley State	SWAC	W	70	63		7	3	W 4	Leavey Center	mississippi-valley-state	santa-clara	2003
11	Sat, Dec 28, 2002	REG		Princeton	Ivy	W	77	71		8	3	W 5	Leavey Center	princeton	santa-clara	2003
12	Mon, Dec 30, 2002	REG		Wright State	Horizon	W	71	67		9	3	W 6	Leavey Center	wright-state	santa-clara	2003
13	Sat, Jan 4, 2003	REG	@	Nevada-Las Vegas	MWC	L	53	75		9	4	L 1	Thomas & Mack Center	nevada-las-vegas	santa-clara	2003
14	Sat, Jan 11, 2003	REG	@	San Diego	WCC	W	67	65		10	4	W 1	Jenny Craig Pavillion	san-diego	santa-clara	2003
15	Fri, Jan 17, 2003	REG	@	Pepperdine	WCC	L	69	73		10	5	L 1	Firestone Fieldhouse	pepperdine	santa-clara	2003
16	Sat, Jan 18, 2003	REG	@	Loyola Marymount	WCC	L	69	75		10	6	L 2	Albert Gersten Pavilion	loyola-marymount	santa-clara	2003
17	Wed, Jan 22, 2003	REG		San Francisco	WCC	L	52	55		10	7	L 3	Leavey Center	san-francisco	santa-clara	2003
18	Sat, Jan 25, 2003	REG		Saint Mary's (CA)	WCC	W	66	63		11	7	W 1	Leavey Center	saint-marys-ca	santa-clara	2003
19	Thu, Jan 30, 2003	REG	@	Portland	WCC	L	47	72		11	8	L 1	Chiles Center	portland	santa-clara	2003
20	Sat, Feb 1, 2003	REG	@	Gonzaga	WCC	L	62	96		11	9	L 2	The Kennel	gonzaga	santa-clara	2003
21	Sat, Feb 8, 2003	REG		San Diego	WCC	L	66	78		11	10	L 3	Leavey Center	san-diego	santa-clara	2003
22	Thu, Feb 13, 2003	REG		Loyola Marymount	WCC	L	61	73		11	11	L 4	Leavey Center	loyola-marymount	santa-clara	2003
23	Sun, Feb 16, 2003	REG		Pepperdine	WCC	W	73	61		12	11	W 1	Leavey Center	pepperdine	santa-clara	2003
24	Fri, Feb 21, 2003	REG	@	San Francisco	WCC	L	65	78		12	12	L 1	War Memorial Gymnasium	san-francisco	santa-clara	2003
25	Sun, Feb 23, 2003	REG	@	Saint Mary's (CA)	WCC	W	57	56		13	12	W 1	McKeon Pavilion	saint-marys-ca	santa-clara	2003
26	Thu, Feb 27, 2003	REG		Gonzaga	WCC	L	66	71		13	13	L 1	Leavey Center	gonzaga	santa-clara	2003
27	Sat, Mar 1, 2003	REG		Portland	WCC	L	63	75		13	14	L 2	Leavey Center	portland	santa-clara	2003
28	Fri, Mar 7, 2003	CTOURN	N	Saint Mary's (CA)	WCC	L	51	65		13	15	L 3	Jenny Craig Pavillion	saint-marys-ca	santa-clara	2003
1	Sun, Nov 24, 2002	REG	@	Florida State	ACC	L	46	79		0	1	L 1	Donald L. Tucker Center	florida-state	savannah-state	2003
2	Wed, Nov 27, 2002	REG		Jacksonville	A-Sun	L	47	60		0	2	L 2	Tiger Arena	jacksonville	savannah-state	2003
3	Sat, Nov 30, 2002	REG	@	Miami (FL)	Big East	L	57	91		0	3	L 3	Miami Arena	miami-fl	savannah-state	2003
4	Tue, Dec 3, 2002	REG		Georgia Southern	Southern	L	62	74		0	4	L 4	Tiger Arena	georgia-southern	savannah-state	2003
5	Mon, Dec 9, 2002	REG	@	Alabama A&M	SWAC	L	78	97		0	5	L 5	Elmore Health Science Building 	alabama-am	savannah-state	2003
6	Sun, Dec 15, 2002	REG	@	Iowa State	Big 12	L	59	79		0	6	L 6	James H. Hilton Coliseum 	iowa-state	savannah-state	2003
7	Fri, Dec 20, 2002	REG	@	Tulane	CUSA	L	47	103		0	7	L 7	Avron B. Fogelman Arena	tulane	savannah-state	2003
8	Mon, Dec 30, 2002	REG	@	Georgia Southern	Southern	L	67	83		0	8	L 8	Hanner Fieldhouse	georgia-southern	savannah-state	2003
9	Thu, Jan 2, 2003	REG		Mercer	A-Sun	L	66	84		0	9	L 9	Tiger Arena	mercer	savannah-state	2003
10	Sat, Jan 4, 2003	REG		Texas A&M-Corpus Christi	Ind	L	53	80		0	10	L 10	Tiger Arena	texas-am-corpus-christi	savannah-state	2003
11	Mon, Jan 6, 2003	REG	@	Air Force	MWC	L	33	56		0	11	L 11	Clune Arena 	air-force	savannah-state	2003
12	Wed, Jan 8, 2003	REG	@	Wyoming	MWC	L	77	112		0	12	L 12	Arena-Auditorium	wyoming	savannah-state	2003
13	Sat, Jan 11, 2003	REG		Lipscomb	Ind	W	76	66		1	12	W 1	Tiger Arena	lipscomb	savannah-state	2003
14	Mon, Jan 13, 2003	REG	@	Jacksonville	A-Sun	L	53	73		1	13	L 1	Swisher Gymnasium	jacksonville	savannah-state	2003
15	Wed, Jan 15, 2003	REG		Bethune-Cookman	MEAC	L	54	66		1	14	L 2	Tiger Arena	bethune-cookman	savannah-state	2003
16	Sat, Jan 18, 2003	REG	@	Morris Brown	Ind	L	62	74		1	15	L 3	John H. Lewis Gym	morris-brown	savannah-state	2003
17	Wed, Jan 22, 2003	REG	@	Bethune-Cookman	MEAC	W	60	50		2	15	W 1	Moore Gymnasium	bethune-cookman	savannah-state	2003
18	Sat, Jan 25, 2003	REG		Birmingham-Southern	Ind	L	58	70		2	16	L 1	Tiger Arena	birmingham-southern	savannah-state	2003
19	Tue, Jan 28, 2003	REG		Jacksonville State	A-Sun	L	73	78		2	17	L 2	Tiger Arena	jacksonville-state	savannah-state	2003
20	Sat, Feb 1, 2003	REG	@	Lipscomb	Ind	L	73	96		2	18	L 3	Allen Arena	lipscomb	savannah-state	2003
21	Mon, Feb 3, 2003	REG	@	Jacksonville State	A-Sun	L	71	87		2	19	L 4	Pete Mathews Coliseum	jacksonville-state	savannah-state	2003
22	Sat, Feb 8, 2003	REG	@	Texas A&M-Corpus Christi	Ind	L	77	96		2	20	L 5	Circle K Court	texas-am-corpus-christi	savannah-state	2003
23	Mon, Feb 10, 2003	REG	@	Texas-Rio Grande Valley	Ind	L	62	76		2	21	L 6	UTPA Fieldhouse	texas-pan-american	savannah-state	2003
24	Mon, Feb 17, 2003	REG	@	Mercer	A-Sun	L	72	97		2	22	L 7	Porter Gym	mercer	savannah-state	2003
25	Wed, Feb 19, 2003	REG		Texas-Rio Grande Valley	Ind	L	39	45		2	23	L 8	Tiger Arena	texas-pan-american	savannah-state	2003
26	Mon, Feb 24, 2003	REG		Morris Brown	Ind	W	67	58		3	23	W 1	Tiger Arena	morris-brown	savannah-state	2003
27	Thu, Feb 27, 2003	REG	@	Birmingham-Southern	Ind	L	75	92		3	24	L 1	Bill Battle Coliseum	birmingham-southern	savannah-state	2003
1	Sat, Nov 23, 2002	REG		San Francisco	WCC	W	77	51		1	0	W 1	Izod Center	san-francisco	seton-hall	2003
2	Sat, Nov 30, 2002	REG	N	Texas (3)	Big 12	L	61	78		1	1	L 1	Reliant Stadium	texas	seton-hall	2003
3	Mon, Dec 2, 2002	REG		St. Francis (NY)	NEC	W	84	76		2	1	W 1	Izod Center	st-francis-ny	seton-hall	2003
4	Thu, Dec 12, 2002	REG		Monmouth	NEC	W	67	57		3	1	W 2	Izod Center	monmouth	seton-hall	2003
5	Sat, Dec 14, 2002	REG		Louisville	CUSA	L	70	91		3	2	L 1	Izod Center	louisville	seton-hall	2003
6	Sat, Dec 21, 2002	REG	@	Ohio State	Big Ten	L	54	71		3	3	L 2	Value City Arena	ohio-state	seton-hall	2003
7	Sat, Dec 28, 2002	REG	@	DePaul	CUSA	L	41	52		3	4	L 3	Allstate Arena	depaul	seton-hall	2003
8	Tue, Dec 31, 2002	REG		Stony Brook	AEC	W	71	48		4	4	W 1	Izod Center	stony-brook	seton-hall	2003
9	Thu, Jan 2, 2003	REG		Rider	MAAC	W	75	60		5	4	W 2	Izod Center	rider	seton-hall	2003
10	Sat, Jan 4, 2003	REG	@	St. John's (NY)	Big East	L	66	74		5	5	L 1	Madison Square Garden (IV)	st-johns-ny	seton-hall	2003
11	Wed, Jan 8, 2003	REG		Syracuse	Big East	L	66	70		5	6	L 2	Izod Center	syracuse	seton-hall	2003
12	Sun, Jan 12, 2003	REG	@	Notre Dame (5)	Big East	L	64	74		5	7	L 3	Purcell Pavilion at the Joyce Center	notre-dame	seton-hall	2003
13	Tue, Jan 14, 2003	REG		Georgetown	Big East	W	68	54		6	7	W 1	Izod Center	georgetown	seton-hall	2003
14	Sat, Jan 18, 2003	REG		Miami (FL)	Big East	W	76	53		7	7	W 2	Izod Center	miami-fl	seton-hall	2003
15	Wed, Jan 22, 2003	REG	@	Syracuse	Big East	L	65	83		7	8	L 1	Carrier Dome	syracuse	seton-hall	2003
16	Mon, Jan 27, 2003	REG		Manhattan	MAAC	L	70	74		7	9	L 2	Izod Center	manhattan	seton-hall	2003
17	Wed, Jan 29, 2003	REG	@	Georgetown	Big East	W	93	82	OT	8	9	W 1	Verizon Center	georgetown	seton-hall	2003
18	Sun, Feb 2, 2003	REG		Rutgers	Big East	W	58	53		9	9	W 2	Izod Center	rutgers	seton-hall	2003
19	Wed, Feb 5, 2003	REG		Notre Dame (10)	Big East	W	78	72		10	9	W 3	Izod Center	notre-dame	seton-hall	2003
20	Sun, Feb 9, 2003	REG		Saint Peter's	MAAC	W	97	80		11	9	W 4	Izod Center	saint-peters	seton-hall	2003
21	Sat, Feb 15, 2003	REG		Pittsburgh (7)	Big East	W	73	61		12	9	W 5	Izod Center	pittsburgh	seton-hall	2003
22	Sat, Feb 22, 2003	REG	@	West Virginia	Big East	W	68	64		13	9	W 6	WVU Coliseum	west-virginia	seton-hall	2003
23	Tue, Feb 25, 2003	REG	@	Rutgers	Big East	W	62	52		14	9	W 7	Louis Brown Athletic Center	rutgers	seton-hall	2003
24	Thu, Feb 27, 2003	REG		Villanova	Big East	W	57	56		15	9	W 8	Izod Center	villanova	seton-hall	2003
25	Sat, Mar 1, 2003	REG		West Virginia	Big East	W	56	53		16	9	W 9	Izod Center	west-virginia	seton-hall	2003
26	Wed, Mar 5, 2003	REG	@	Pittsburgh (7)	Big East	L	54	86		16	10	L 1	Petersen Events Center	pittsburgh	seton-hall	2003
27	Sat, Mar 8, 2003	REG	@	Providence	Big East	L	61	64	OT	16	11	L 2	Dunkin' Donuts Center	providence	seton-hall	2003
28	Wed, Mar 12, 2003	CTOURN	N	Miami (FL)	Big East	W	67	52		17	11	W 1	Madison Square Garden (IV)	miami-fl	seton-hall	2003
29	Thu, Mar 13, 2003	CTOURN	N	Connecticut	Big East	L	70	83		17	12	L 1	Madison Square Garden (IV)	connecticut	seton-hall	2003
30	Wed, Mar 19, 2003	NIT	@	Rhode Island	A-10	L	60	61		17	13	L 2	Thomas M. Ryan Center	rhode-island	seton-hall	2003
1	Fri, Nov 22, 2002	REG		Albany (NY)	AEC	W	79	75		1	0	W 1	Times Union Center 	albany-ny	siena	2003
2	Wed, Nov 27, 2002	REG	@	Fordham	A-10	W	78	69		2	0	W 2	Rose Hill Gym	fordham	siena	2003
3	Sat, Nov 30, 2002	REG		Northern Iowa	MVC	W	69	58		3	0	W 3	Times Union Center 	northern-iowa	siena	2003
4	Tue, Dec 3, 2002	REG	@	Toledo	MAC	L	55	59		3	1	L 1	John F. Savage Hall	toledo	siena	2003
5	Sat, Dec 7, 2002	REG		Canisius	MAAC	W	71	63		4	1	W 1	Times Union Center 	canisius	siena	2003
6	Mon, Dec 9, 2002	REG	@	Saint Peter's	MAAC	W	81	63		5	1	W 2	Yanitelli Center	saint-peters	siena	2003
7	Sat, Dec 21, 2002	REG		Delaware	CAA	L	78	87		5	2	L 1	Times Union Center 	delaware	siena	2003
8	Mon, Dec 23, 2002	REG		Xavier (21)	A-10	L	88	96		5	3	L 2	Times Union Center 	xavier	siena	2003
9	Sun, Dec 29, 2002	REG	N	Loyola Marymount	WCC	W	79	71		6	3	W 1	Worthington Arena	loyola-marymount	siena	2003
10	Mon, Dec 30, 2002	REG	@	Montana State	Big Sky	W	71	58		7	3	W 2	Worthington Arena	montana-state	siena	2003
11	Sat, Jan 4, 2003	REG		Providence	Big East	W	89	81		8	3	W 3	Times Union Center 	providence	siena	2003
12	Tue, Jan 7, 2003	REG	@	Manhattan	MAAC	L	66	82		8	4	L 1	Draddy Gymnasium	manhattan	siena	2003
13	Fri, Jan 10, 2003	REG		Iona	MAAC	W	65	55		9	4	W 1	Times Union Center 	iona	siena	2003
14	Tue, Jan 14, 2003	REG	@	Niagara	MAAC	W	78	73		10	4	W 2	Gallagher Center	niagara	siena	2003
15	Thu, Jan 16, 2003	REG	@	Canisius	MAAC	L	77	84		10	5	L 1	Koessler Athletic Center	canisius	siena	2003
16	Mon, Jan 20, 2003	REG		Fairfield	MAAC	L	71	80		10	6	L 2	Times Union Center 	fairfield	siena	2003
17	Thu, Jan 23, 2003	REG		Loyola (MD)	MAAC	W	81	65		11	6	W 1	Times Union Center 	loyola-md	siena	2003
18	Sun, Jan 26, 2003	REG	@	Marist	MAAC	W	81	68		12	6	W 2	McCann Recreation Center	marist	siena	2003
19	Thu, Jan 30, 2003	REG	@	Fairfield	MAAC	W	74	71		13	6	W 3	Arena at Harbor Yard	fairfield	siena	2003
20	Sat, Feb 1, 2003	REG		Marist	MAAC	L	74	79		13	7	L 1	Times Union Center 	marist	siena	2003
21	Mon, Feb 3, 2003	REG		Rider	MAAC	L	77	87		13	8	L 2	Times Union Center 	rider	siena	2003
22	Sun, Feb 9, 2003	REG	@	Iona	MAAC	L	64	65		13	9	L 3	Hynes Athletics Center	iona	siena	2003
23	Tue, Feb 11, 2003	REG	@	Loyola (MD)	MAAC	W	75	58		14	9	W 1	Reitz Arena	loyola-md	siena	2003
24	Tue, Feb 18, 2003	REG		Niagara	MAAC	W	84	71		15	9	W 2	Times Union Center 	niagara	siena	2003
25	Sun, Feb 23, 2003	REG	@	Rider	MAAC	W	72	61		16	9	W 3	Alumni Gymnasium	rider	siena	2003
26	Thu, Feb 27, 2003	REG		Manhattan	MAAC	W	72	68		17	9	W 4	Times Union Center 	manhattan	siena	2003
27	Sat, Mar 1, 2003	REG		Saint Peter's	MAAC	W	100	69		18	9	W 5	Times Union Center 	saint-peters	siena	2003
28	Sat, Mar 8, 2003	CTOURN	N	Marist	MAAC	W	70	68		19	9	W 6	Sun National Bank Center	marist	siena	2003
29	Sun, Mar 9, 2003	CTOURN	N	Fairfield	MAAC	L	63	67		19	10	L 1	Sun National Bank Center	fairfield	siena	2003
30	Tue, Mar 18, 2003	NIT		Villanova	Big East	W	74	59		20	10	W 1	Times Union Center 	villanova	siena	2003
31	Sun, Mar 23, 2003	NIT		Western Michigan	MAC	W	68	62		21	10	W 2	Times Union Center 	western-michigan	siena	2003
32	Tue, Mar 25, 2003	NIT		Alabama-Birmingham	CUSA	L	71	80		21	11	L 1	Times Union Center 	alabama-birmingham	siena	2003
1	Fri, Nov 22, 2002	REG	@	Southern	SWAC	W	82	61		1	0	W 1	F. G. Clark Activity Center	southern	south-alabama	2003
2	Sun, Nov 24, 2002	REG	@	Louisiana State	SEC	L	62	71		1	1	L 1	Maravich Assembly Center	louisiana-state	south-alabama	2003
3	Wed, Nov 27, 2002	REG		Birmingham-Southern	Ind	W	77	64		2	1	W 1	Mitchell Center	birmingham-southern	south-alabama	2003
4	Sat, Nov 30, 2002	REG	@	Southern Mississippi	CUSA	L	78	89		2	2	L 1	Reed Green Coliseum	southern-mississippi	south-alabama	2003
5	Wed, Dec 4, 2002	REG		Northern Georgia		W	92	67		3	2	W 1	Mitchell Center	NA	south-alabama	2003
6	Sat, Dec 7, 2002	REG	@	Louisville	CUSA	L	79	90		3	3	L 1	Freedom Hall	louisville	south-alabama	2003
7	Sat, Dec 14, 2002	REG		Georgia State	A-Sun	W	81	68		4	3	W 1	Mitchell Center	georgia-state	south-alabama	2003
8	Wed, Dec 18, 2002	REG	@	Georgia	SEC	L	82	94		4	4	L 1	Stegeman Coliseum	georgia	south-alabama	2003
9	Sun, Dec 22, 2002	REG		Marist	MAAC	W	93	73		5	4	W 1	Mitchell Center	marist	south-alabama	2003
10	Sat, Dec 28, 2002	REG		Samford	A-Sun	W	74	51		6	4	W 2	Mitchell Center	samford	south-alabama	2003
11	Mon, Dec 30, 2002	REG		Mississippi State (16)	SEC	L	74	85		6	5	L 1	Mitchell Center	mississippi-state	south-alabama	2003
12	Sat, Jan 4, 2003	REG	@	New Orleans	Sun Belt	L	61	70		6	6	L 2	Kiefer Lakefront Arena	new-orleans	south-alabama	2003
13	Thu, Jan 9, 2003	REG		Louisiana-Lafayette	Sun Belt	W	93	89		7	6	W 1	Mitchell Center	louisiana-lafayette	south-alabama	2003
14	Sat, Jan 11, 2003	REG		New Mexico State	Sun Belt	L	70	84		7	7	L 1	Mitchell Center	new-mexico-state	south-alabama	2003
15	Thu, Jan 16, 2003	REG	@	Middle Tennessee	Sun Belt	W	64	53		8	7	W 1	Murphy Athletic Center	middle-tennessee	south-alabama	2003
16	Sat, Jan 18, 2003	REG	@	Western Kentucky	Sun Belt	L	69	85		8	8	L 1	E.A. Diddle Arena	western-kentucky	south-alabama	2003
17	Thu, Jan 23, 2003	REG		Denver	Sun Belt	W	59	50		9	8	W 1	Mitchell Center	denver	south-alabama	2003
18	Sat, Jan 25, 2003	REG		North Texas	Sun Belt	W	76	71		10	8	W 2	Mitchell Center	north-texas	south-alabama	2003
19	Thu, Jan 30, 2003	REG		Arkansas-Little Rock	Sun Belt	W	65	59	OT	11	8	W 3	Mitchell Center	arkansas-little-rock	south-alabama	2003
20	Sat, Feb 1, 2003	REG	@	Arkansas State	Sun Belt	L	63	83		11	9	L 1	Convocation Center	arkansas-state	south-alabama	2003
21	Thu, Feb 6, 2003	REG	@	Louisiana-Lafayette	Sun Belt	L	60	67		11	10	L 2	Cajundome	louisiana-lafayette	south-alabama	2003
22	Sat, Feb 8, 2003	REG	@	New Mexico State	Sun Belt	L	71	77		11	11	L 3	Pan American Center	new-mexico-state	south-alabama	2003
23	Thu, Feb 13, 2003	REG		Florida International	Sun Belt	L	46	56		11	12	L 4	Mitchell Center	florida-international	south-alabama	2003
24	Thu, Feb 20, 2003	REG	@	Denver	Sun Belt	L	50	77		11	13	L 5	Magness Arena	denver	south-alabama	2003
25	Sat, Feb 22, 2003	REG	@	North Texas	Sun Belt	W	70	60		12	13	W 1	Super Pit	north-texas	south-alabama	2003
26	Tue, Feb 25, 2003	REG		William Carey		W	123	75		13	13	W 2	Mitchell Center	NA	south-alabama	2003
27	Sat, Mar 1, 2003	REG		New Orleans	Sun Belt	W	61	58		14	13	W 3	Mitchell Center	new-orleans	south-alabama	2003
28	Sun, Mar 9, 2003	CTOURN	N	Middle Tennessee	Sun Belt	L	69	72		14	14	L 1	E.A. Diddle Arena	middle-tennessee	south-alabama	2003
1	Sun, Nov 24, 2002	REG		East Tennessee State	Southern	W	71	66		1	0	W 1	The Colonial Life Arena	east-tennessee-state	south-carolina	2003
2	Fri, Nov 29, 2002	REG		South Carolina State	MEAC	W	82	65		2	0	W 2	The Colonial Life Arena	south-carolina-state	south-carolina	2003
3	Sat, Nov 30, 2002	REG		Appalachian State	Southern	W	71	56		3	0	W 3	The Colonial Life Arena	appalachian-state	south-carolina	2003
4	Mon, Dec 2, 2002	REG		Temple	A-10	W	66	47		4	0	W 4	The Colonial Life Arena	temple	south-carolina	2003
5	Thu, Dec 5, 2002	REG	@	Georgetown	Big East	L	59	67		4	1	L 1	Verizon Center	georgetown	south-carolina	2003
6	Sun, Dec 8, 2002	REG	@	North Carolina State	ACC	L	64	76		4	2	L 2	RBC Center	north-carolina-state	south-carolina	2003
7	Mon, Dec 16, 2002	REG		Wofford	Southern	W	70	59		5	2	W 1	The Colonial Life Arena	wofford	south-carolina	2003
8	Thu, Dec 19, 2002	REG	@	Wyoming	MWC	L	63	77		5	3	L 1	Arena-Auditorium	wyoming	south-carolina	2003
9	Sun, Dec 22, 2002	REG	@	Colorado State	MWC	L	67	81		5	4	L 2	Moby Arena	colorado-state	south-carolina	2003
10	Thu, Jan 2, 2003	REG		Citadel	Southern	W	66	50		6	4	W 1	The Colonial Life Arena	citadel	south-carolina	2003
11	Wed, Jan 8, 2003	REG		Mississippi	SEC	W	55	49		7	4	W 2	The Colonial Life Arena	mississippi	south-carolina	2003
12	Sat, Jan 11, 2003	REG	@	Kentucky (18)	SEC	L	55	62		7	5	L 1	Rupp Arena	kentucky	south-carolina	2003
13	Wed, Jan 15, 2003	REG		Auburn	SEC	L	60	67		7	6	L 2	The Colonial Life Arena	auburn	south-carolina	2003
14	Sat, Jan 18, 2003	REG		Florida (6)	SEC	L	75	77		7	7	L 3	The Colonial Life Arena	florida	south-carolina	2003
15	Wed, Jan 22, 2003	REG	@	Mississippi State (22)	SEC	L	48	64		7	8	L 4	Humphrey Coliseum	mississippi-state	south-carolina	2003
16	Wed, Jan 29, 2003	REG	@	Tennessee	SEC	L	56	60		7	9	L 5	Thompson-Boling Arena	tennessee	south-carolina	2003
17	Sat, Feb 1, 2003	REG		Kentucky (7)	SEC	L	69	87		7	10	L 6	The Colonial Life Arena	kentucky	south-carolina	2003
18	Wed, Feb 5, 2003	REG	@	Louisiana State	SEC	L	58	71		7	11	L 7	Maravich Assembly Center	louisiana-state	south-carolina	2003
19	Sat, Feb 8, 2003	REG	@	Vanderbilt	SEC	W	84	72		8	11	W 1	Memorial Gymnasium	vanderbilt	south-carolina	2003
20	Wed, Feb 12, 2003	REG		Clemson	ACC	W	76	59		9	11	W 2	The Colonial Life Arena	clemson	south-carolina	2003
21	Sat, Feb 15, 2003	REG		Arkansas	SEC	W	72	65		10	11	W 3	The Colonial Life Arena	arkansas	south-carolina	2003
22	Wed, Feb 19, 2003	REG		Tennessee	SEC	W	77	63		11	11	W 4	The Colonial Life Arena	tennessee	south-carolina	2003
23	Sat, Feb 22, 2003	REG	@	Georgia (22)	SEC	L	66	79		11	12	L 1	Stegeman Coliseum	georgia	south-carolina	2003
24	Tue, Feb 25, 2003	REG	@	Florida (4)	SEC	L	63	96		11	13	L 2	Stephen C. O'Connell Center	florida	south-carolina	2003
25	Sat, Mar 1, 2003	REG		Vanderbilt	SEC	W	76	64		12	13	W 1	The Colonial Life Arena	vanderbilt	south-carolina	2003
26	Wed, Mar 5, 2003	REG	@	Alabama	SEC	L	59	82		12	14	L 1	Coleman Coliseum 	alabama	south-carolina	2003
27	Sun, Mar 9, 2003	REG		Georgia (25)	SEC	L	55	60	OT	12	15	L 2	The Colonial Life Arena	georgia	south-carolina	2003
28	Thu, Mar 13, 2003	CTOURN	N	Mississippi	SEC	L	56	62		12	16	L 3	Louisiana Superdome	mississippi	south-carolina	2003
1	Tue, Nov 26, 2002	REG		Coastal Carolina	Big South	L	53	68		0	1	L 1	SHM Memorial Center	coastal-carolina	south-carolina-state	2003
2	Fri, Nov 29, 2002	REG	@	South Carolina	SEC	L	65	82		0	2	L 2	The Colonial Life Arena	south-carolina	south-carolina-state	2003
3	Wed, Dec 4, 2002	REG	@	Auburn	SEC	L	65	85		0	3	L 3	Beard-Eaves-Memorial	auburn	south-carolina-state	2003
4	Sat, Dec 7, 2002	REG	@	Alabama A&M	SWAC	W	88	75		1	3	W 1	Elmore Health Science Building 	alabama-am	south-carolina-state	2003
5	Sat, Dec 14, 2002	REG	@	Jacksonville	A-Sun	L	68	76		1	4	L 1	Swisher Gymnasium	jacksonville	south-carolina-state	2003
6	Wed, Dec 18, 2002	REG	@	Wake Forest	ACC	L	57	100		1	5	L 2	Lawrence Joel Coliseum	wake-forest	south-carolina-state	2003
7	Sat, Dec 21, 2002	REG	@	Citadel	Southern	W	78	66		2	5	W 1	McAlister Field House	citadel	south-carolina-state	2003
8	Sun, Dec 29, 2002	REG	@	Montana State	Big Sky	L	57	85		2	6	L 1	Worthington Arena	montana-state	south-carolina-state	2003
9	Mon, Dec 30, 2002	REG	N	Loyola Marymount	WCC	L	69	74		2	7	L 2	Worthington Arena	loyola-marymount	south-carolina-state	2003
10	Sat, Jan 4, 2003	REG	@	Morgan State	MEAC	W	81	79	OT	3	7	W 1	Hill Field House	morgan-state	south-carolina-state	2003
11	Mon, Jan 6, 2003	REG	@	Coppin State	MEAC	W	67	54		4	7	W 2	Coppin Center	coppin-state	south-carolina-state	2003
12	Mon, Jan 13, 2003	REG		Delaware State	MEAC	W	81	53		5	7	W 3	SHM Memorial Center	delaware-state	south-carolina-state	2003
13	Sat, Jan 18, 2003	REG	@	Howard	MEAC	W	85	80		6	7	W 4	Burr Gymnasium	howard	south-carolina-state	2003
14	Mon, Jan 20, 2003	REG	@	Maryland-Eastern Shore	MEAC	W	71	68		7	7	W 5	Hytche Athletic Center	maryland-eastern-shore	south-carolina-state	2003
15	Sat, Jan 25, 2003	REG		Norfolk State	MEAC	W	76	64		8	7	W 6	SHM Memorial Center	norfolk-state	south-carolina-state	2003
16	Mon, Jan 27, 2003	REG		Hampton	MEAC	W	77	69		9	7	W 7	SHM Memorial Center	hampton	south-carolina-state	2003
17	Thu, Jan 30, 2003	REG		North Carolina A&T	MEAC	W	59	53		10	7	W 8	SHM Memorial Center	north-carolina-at	south-carolina-state	2003
18	Sat, Feb 1, 2003	REG		Bethune-Cookman	MEAC	W	87	64		11	7	W 9	SHM Memorial Center	bethune-cookman	south-carolina-state	2003
19	Mon, Feb 3, 2003	REG	@	Florida A&M	MEAC	W	69	63		12	7	W 10	Gaither Athletic Center	florida-am	south-carolina-state	2003
20	Sat, Feb 8, 2003	REG		Morgan State	MEAC	W	78	68		13	7	W 11	SHM Memorial Center	morgan-state	south-carolina-state	2003
21	Mon, Feb 10, 2003	REG		Coppin State	MEAC	L	72	74		13	8	L 1	SHM Memorial Center	coppin-state	south-carolina-state	2003
22	Wed, Feb 19, 2003	REG	@	Delaware State	MEAC	L	78	83		13	9	L 2	Memorial Hall	delaware-state	south-carolina-state	2003
23	Sat, Feb 22, 2003	REG		Howard	MEAC	W	90	81		14	9	W 1	SHM Memorial Center	howard	south-carolina-state	2003
24	Mon, Feb 24, 2003	REG		Maryland-Eastern Shore	MEAC	W	78	58		15	9	W 2	SHM Memorial Center	maryland-eastern-shore	south-carolina-state	2003
25	Sat, Mar 1, 2003	REG	@	Norfolk State	MEAC	L	61	63		15	10	L 1	Echols Memorial Hall	norfolk-state	south-carolina-state	2003
26	Mon, Mar 3, 2003	REG	@	Hampton	MEAC	W	78	73		16	10	W 1	Convocation Center	hampton	south-carolina-state	2003
27	Sat, Mar 8, 2003	REG	@	North Carolina A&T	MEAC	W	77	74		17	10	W 2	Ellis Corbett Sports Center	north-carolina-at	south-carolina-state	2003
28	Wed, Mar 12, 2003	CTOURN	N	Bethune-Cookman	MEAC	W	75	73		18	10	W 3	Arthur Ashe Athletic Center	bethune-cookman	south-carolina-state	2003
29	Fri, Mar 14, 2003	CTOURN	N	Florida A&M	MEAC	W	72	66		19	10	W 4	Arthur Ashe Athletic Center	florida-am	south-carolina-state	2003
30	Sat, Mar 15, 2003	CTOURN	N	Hampton	MEAC	W	72	67		20	10	W 5	Arthur Ashe Athletic Center	hampton	south-carolina-state	2003
31	Thu, Mar 20, 2003	NCAA	N	Oklahoma (3)	Big 12	L	54	71		20	11	L 1	Ford Center	oklahoma	south-carolina-state	2003
