G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
4	Tue, Nov 30, 1999	REG		Tulane	CUSA	L	44	85		3	1	L 1	Alltel Pavilion at the Stuart C. Siegel Center	tulane	virginia-commonwealth	2000
5	Sun, Dec 5, 1999	REG	@	Texas A&M	Big 12	L	59	75		3	2	L 2	Reed Arena	texas-am	virginia-commonwealth	2000
6	Tue, Dec 7, 1999	REG	@	Mississippi	SEC	L	62	75		3	3	L 3	C.M. Tad Smith Coliseum	mississippi	virginia-commonwealth	2000
7	Sat, Dec 11, 1999	REG	@	Western Kentucky	Sun Belt	L	58	75		3	4	L 4	E.A. Diddle Arena	western-kentucky	virginia-commonwealth	2000
8	Sat, Dec 18, 1999	REG		Radford	Big South	W	94	80		4	4	W 1	Alltel Pavilion at the Stuart C. Siegel Center	radford	virginia-commonwealth	2000
9	Tue, Dec 21, 1999	REG		Virginia Military Institute	Southern	W	101	86		5	4	W 2	Alltel Pavilion at the Stuart C. Siegel Center	virginia-military-institute	virginia-commonwealth	2000
10	Thu, Dec 23, 1999	REG	@	Pittsburgh	Big East	W	64	60		6	4	W 3	Fitzgerald Fieldhouse	pittsburgh	virginia-commonwealth	2000
11	Thu, Dec 30, 1999	REG		North Carolina A&T	MEAC	W	78	61		7	4	W 4	Alltel Pavilion at the Stuart C. Siegel Center	north-carolina-at	virginia-commonwealth	2000
12	Wed, Jan 5, 2000	REG		Old Dominion	CAA	W	73	67	OT	8	4	W 5	Alltel Pavilion at the Stuart C. Siegel Center	old-dominion	virginia-commonwealth	2000
13	Wed, Jan 12, 2000	REG		William & Mary	CAA	L	65	73		8	5	L 1	Alltel Pavilion at the Stuart C. Siegel Center	william-mary	virginia-commonwealth	2000
14	Sat, Jan 15, 2000	REG		James Madison	CAA	W	66	63		9	5	W 1	Alltel Pavilion at the Stuart C. Siegel Center	james-madison	virginia-commonwealth	2000
15	Wed, Jan 19, 2000	REG	@	North Carolina-Wilmington	CAA	L	61	71		9	6	L 1	Trask Coliseum	north-carolina-wilmington	virginia-commonwealth	2000
16	Sat, Jan 22, 2000	REG		George Mason	CAA	L	63	76		9	7	L 2	Alltel Pavilion at the Stuart C. Siegel Center	george-mason	virginia-commonwealth	2000
17	Wed, Jan 26, 2000	REG		East Carolina	CAA	W	67	56		10	7	W 1	Alltel Pavilion at the Stuart C. Siegel Center	east-carolina	virginia-commonwealth	2000
18	Sat, Jan 29, 2000	REG	@	Old Dominion	CAA	L	69	72		10	8	L 1	Norfolk Scope	old-dominion	virginia-commonwealth	2000
19	Wed, Feb 2, 2000	REG	@	James Madison	CAA	L	75	84		10	9	L 2	JMU Convocation Center	james-madison	virginia-commonwealth	2000
20	Sat, Feb 5, 2000	REG	@	William & Mary	CAA	L	56	85		10	10	L 3	Kaplan Arena at William and Mary Hall	william-mary	virginia-commonwealth	2000
21	Tue, Feb 8, 2000	REG	@	Richmond	CAA	L	57	69		10	11	L 4	Robins Center	richmond	virginia-commonwealth	2000
22	Sat, Feb 12, 2000	REG		North Carolina-Wilmington	CAA	W	55	54	OT	11	11	W 1	Alltel Pavilion at the Stuart C. Siegel Center	north-carolina-wilmington	virginia-commonwealth	2000
23	Wed, Feb 16, 2000	REG	@	George Mason	CAA	L	86	87	OT	11	12	L 1	Patriot Center	george-mason	virginia-commonwealth	2000
24	Sat, Feb 19, 2000	REG	@	East Carolina	CAA	W	73	65		12	12	W 1	Williams Arena at Minges Coliseum	east-carolina	virginia-commonwealth	2000
25	Wed, Feb 23, 2000	REG		American	CAA	W	66	64		13	12	W 2	Alltel Pavilion at the Stuart C. Siegel Center	american	virginia-commonwealth	2000
26	Sat, Feb 26, 2000	REG		Richmond	CAA	W	80	77		14	12	W 3	Alltel Pavilion at the Stuart C. Siegel Center	richmond	virginia-commonwealth	2000
27	Tue, Feb 29, 2000	REG	@	American	CAA	L	88	97	3OT	14	13	L 1	Bender Arena	american	virginia-commonwealth	2000
28	Sat, Mar 4, 2000	CTOURN		North Carolina-Wilmington	CAA	L	57	66		14	14	L 2	Richmond Coliseum	north-carolina-wilmington	virginia-commonwealth	2000
1	Fri, Nov 19, 1999	REG		Southern Virginia		W	99	73		1	0	W 1	Cameron Hall	NA	virginia-military-institute	2000
2	Sat, Nov 20, 1999	REG		Warren Wilson		W	85	38		2	0	W 2	Cameron Hall	NA	virginia-military-institute	2000
3	Sun, Nov 21, 1999	REG	@	Virginia	ACC	L	57	98		2	1	L 1	University Hall	virginia	virginia-military-institute	2000
4	Fri, Nov 26, 1999	REG	N	Oral Roberts	Mid-Cont	W	56	44		3	1	W 1	Stan Sheriff Center	oral-roberts	virginia-military-institute	2000
5	Sat, Nov 27, 1999	REG	@	Hawaii	WAC	L	61	78		3	2	L 1	Stan Sheriff Center	hawaii	virginia-military-institute	2000
6	Wed, Dec 1, 1999	REG		Bluefield College (VA)		W	82	76		4	2	W 1	Cameron Hall	NA	virginia-military-institute	2000
7	Thu, Dec 2, 1999	REG		Ferrum		W	97	65		5	2	W 2	Cameron Hall	NA	virginia-military-institute	2000
8	Mon, Dec 6, 1999	REG		Virginia Tech	A-10	L	46	65		5	3	L 1	Cameron Hall	virginia-tech	virginia-military-institute	2000
9	Wed, Dec 8, 1999	REG		Old Dominion	CAA	L	62	71		5	4	L 2	Cameron Hall	old-dominion	virginia-military-institute	2000
10	Sat, Dec 18, 1999	REG	@	Notre Dame	Big East	L	66	79		5	5	L 3	Purcell Pavilion at the Joyce Center	notre-dame	virginia-military-institute	2000
11	Tue, Dec 21, 1999	REG	@	Virginia Commonwealth	CAA	L	86	101		5	6	L 4	Alltel Pavilion at the Stuart C. Siegel Center	virginia-commonwealth	virginia-military-institute	2000
12	Tue, Dec 28, 1999	REG	@	Florida (6)	SEC	L	68	113		5	7	L 5	Stephen C. O'Connell Center	florida	virginia-military-institute	2000
13	Tue, Jan 4, 2000	REG	@	North Carolina-Greensboro	Southern	L	71	82		5	8	L 6	Fleming Gymnasium	north-carolina-greensboro	virginia-military-institute	2000
14	Sat, Jan 8, 2000	REG		College of Charleston	Southern	L	69	77	OT	5	9	L 7	Cameron Hall	college-of-charleston	virginia-military-institute	2000
15	Mon, Jan 10, 2000	REG	@	Chattanooga	Southern	L	73	84		5	10	L 8	The McKenzie Arena	chattanooga	virginia-military-institute	2000
16	Sat, Jan 15, 2000	REG		Citadel	Southern	L	84	87	OT	5	11	L 9	Cameron Hall	citadel	virginia-military-institute	2000
17	Mon, Jan 17, 2000	REG	@	Appalachian State	Southern	L	72	97		5	12	L 10	Varsity Gym	appalachian-state	virginia-military-institute	2000
18	Sat, Jan 22, 2000	REG	@	Davidson	Southern	L	69	80		5	13	L 11	Belk Arena	davidson	virginia-military-institute	2000
19	Mon, Jan 24, 2000	REG		North Carolina-Greensboro	Southern	L	61	75		5	14	L 12	Cameron Hall	north-carolina-greensboro	virginia-military-institute	2000
20	Sat, Jan 29, 2000	REG		East Tennessee State	Southern	L	64	75		5	15	L 13	Cameron Hall	east-tennessee-state	virginia-military-institute	2000
21	Mon, Jan 31, 2000	REG	@	Georgia Southern	Southern	L	67	69		5	16	L 14	Hanner Fieldhouse	georgia-southern	virginia-military-institute	2000
22	Sat, Feb 5, 2000	REG		Western Carolina	Southern	L	82	85		5	17	L 15	Cameron Hall	western-carolina	virginia-military-institute	2000
23	Mon, Feb 7, 2000	REG	@	Wofford	Southern	L	69	83		5	18	L 16	Benjamin Johnson Arena	wofford	virginia-military-institute	2000
24	Sat, Feb 12, 2000	REG	@	East Tennessee State	Southern	L	60	72		5	19	L 17	Memorial Center	east-tennessee-state	virginia-military-institute	2000
25	Mon, Feb 14, 2000	REG		Appalachian State	Southern	W	78	69		6	19	W 1	Cameron Hall	appalachian-state	virginia-military-institute	2000
26	Sat, Feb 19, 2000	REG	@	Western Carolina	Southern	L	71	88		6	20	L 1	Ramsey Center	western-carolina	virginia-military-institute	2000
27	Mon, Feb 21, 2000	REG		Davidson	Southern	L	58	71		6	21	L 2	Cameron Hall	davidson	virginia-military-institute	2000
28	Sat, Feb 26, 2000	REG		Furman	Southern	L	68	71		6	22	L 3	Cameron Hall	furman	virginia-military-institute	2000
29	Thu, Mar 2, 2000	CTOURN	N	Wofford	Southern	L	72	81		6	23	L 4	Timmons Arena	wofford	virginia-military-institute	2000
1	Mon, Nov 22, 1999	REG	@	William & Mary	CAA	W	59	57		1	0	W 1	Kaplan Arena at William and Mary Hall	william-mary	virginia-tech	2000
2	Mon, Nov 29, 1999	REG	@	North Carolina-Asheville	Big South	W	83	61		2	0	W 2	Charlie Justice Center	north-carolina-asheville	virginia-tech	2000
3	Thu, Dec 2, 1999	REG	@	East Tennessee State	Southern	L	53	68		2	1	L 1	Memorial Center	east-tennessee-state	virginia-tech	2000
4	Sat, Dec 4, 1999	REG		Charlotte	CUSA	W	60	52		3	1	W 1	Cassell Coliseum	charlotte	virginia-tech	2000
5	Mon, Dec 6, 1999	REG	@	Virginia Military Institute	Southern	W	65	46		4	1	W 2	Cameron Hall	virginia-military-institute	virginia-tech	2000
6	Thu, Dec 9, 1999	REG		Radford	Big South	L	60	62		4	2	L 1	Cassell Coliseum	radford	virginia-tech	2000
7	Sat, Dec 11, 1999	REG		Liberty	Big South	L	61	62		4	3	L 2	Cassell Coliseum	liberty	virginia-tech	2000
8	Mon, Dec 20, 1999	REG	N	Illinois State	MVC	W	79	71		5	3	W 1	Rafael A. Mangual Coliseum	illinois-state	virginia-tech	2000
9	Tue, Dec 21, 1999	REG	N	Auburn (7)	SEC	L	63	73		5	4	L 1	Rafael A. Mangual Coliseum	auburn	virginia-tech	2000
10	Wed, Dec 22, 1999	REG	N	Louisiana-Lafayette	Sun Belt	W	59	56		6	4	W 1	Rafael A. Mangual Coliseum	louisiana-lafayette	virginia-tech	2000
11	Tue, Dec 28, 1999	REG		West Virginia	Big East	L	58	61		6	5	L 1	Cassell Coliseum	west-virginia	virginia-tech	2000
12	Thu, Jan 6, 2000	REG	@	Xavier	A-10	L	67	86		6	6	L 2	Cincinnati Gardens	xavier	virginia-tech	2000
13	Sun, Jan 9, 2000	REG	@	Dayton	A-10	L	50	62		6	7	L 3	University of Dayton Arena	dayton	virginia-tech	2000
14	Wed, Jan 12, 2000	REG		Duquesne	A-10	W	80	59		7	7	W 1	Cassell Coliseum	duquesne	virginia-tech	2000
15	Sat, Jan 15, 2000	REG		George Washington	A-10	W	82	72		8	7	W 2	Cassell Coliseum	george-washington	virginia-tech	2000
16	Wed, Jan 19, 2000	REG		Fordham	A-10	W	82	61		9	7	W 3	Cassell Coliseum	fordham	virginia-tech	2000
17	Sat, Jan 22, 2000	REG	@	Temple	A-10	L	46	66		9	8	L 1	Liacouras Center	temple	virginia-tech	2000
18	Mon, Jan 24, 2000	REG	N	Virginia	ACC	L	66	71	OT	9	9	L 2	Alltel Pavilion at the Stuart C. Siegel Center	virginia	virginia-tech	2000
19	Sat, Jan 29, 2000	REG		Massachusetts	A-10	L	41	49		9	10	L 3	Cassell Coliseum	massachusetts	virginia-tech	2000
20	Thu, Feb 3, 2000	REG		Saint Joseph's	A-10	W	68	62		10	10	W 1	Cassell Coliseum	saint-josephs	virginia-tech	2000
21	Sat, Feb 5, 2000	REG	@	La Salle	A-10	L	64	71		10	11	L 1	Tom Gola Arena	la-salle	virginia-tech	2000
22	Mon, Feb 7, 2000	REG		Old Dominion	CAA	W	78	67	OT	11	11	W 1	Cassell Coliseum	old-dominion	virginia-tech	2000
23	Thu, Feb 10, 2000	REG	@	St. Bonaventure	A-10	L	54	61		11	12	L 1	Reilly Center	st-bonaventure	virginia-tech	2000
24	Sat, Feb 12, 2000	REG	@	Rhode Island	A-10	W	65	61		12	12	W 1	Keaney Gymnasium	rhode-island	virginia-tech	2000
25	Thu, Feb 17, 2000	REG	@	George Washington	A-10	L	68	71		12	13	L 1	Charles E. Smith Center	george-washington	virginia-tech	2000
26	Sat, Feb 19, 2000	REG		Xavier	A-10	W	73	65		13	13	W 1	Cassell Coliseum	xavier	virginia-tech	2000
27	Sun, Feb 27, 2000	REG	@	Duquesne	A-10	L	50	70		13	14	L 1	A.J. Palumbo Center	duquesne	virginia-tech	2000
28	Wed, Mar 1, 2000	REG		La Salle	A-10	W	96	86	OT	14	14	W 1	Cassell Coliseum	la-salle	virginia-tech	2000
29	Sat, Mar 4, 2000	REG		Dayton	A-10	W	64	52		15	14	W 2	Cassell Coliseum	dayton	virginia-tech	2000
30	Wed, Mar 8, 2000	CTOURN	N	Fordham	A-10	W	51	48		16	14	W 3	The Spectrum	fordham	virginia-tech	2000
31	Thu, Mar 9, 2000	CTOURN	@	Temple (6)	A-10	L	52	71		16	15	L 1	The Spectrum	temple	virginia-tech	2000
1	Tue, Nov 23, 1999	REG		Staten Island		W	95	55		1	0	W 1	Spiro Sports Center	NA	wagner	2000
2	Tue, Nov 30, 1999	REG	@	Lehigh	Patriot	W	71	68		2	0	W 2	Stabler Arena	lehigh	wagner	2000
3	Sat, Dec 4, 1999	REG	@	American	CAA	L	72	79		2	1	L 1	Bender Arena	american	wagner	2000
4	Sat, Dec 18, 1999	REG	@	Saint Peter's	MAAC	W	76	69		3	1	W 1	Yanitelli Center	saint-peters	wagner	2000
5	Tue, Dec 21, 1999	REG	@	Fresno State	WAC	L	73	95		3	2	L 1	Selland Arena 	fresno-state	wagner	2000
6	Wed, Dec 22, 1999	REG	N	Norfolk State	MEAC	W	86	67		4	2	W 1	Selland Arena 	norfolk-state	wagner	2000
7	Thu, Dec 30, 1999	REG	@	Seton Hall	Big East	L	77	92		4	3	L 1	Izod Center	seton-hall	wagner	2000
8	Mon, Jan 3, 2000	REG		Albany (NY)	Ind	W	71	66		5	3	W 1	Spiro Sports Center	albany-ny	wagner	2000
9	Wed, Jan 5, 2000	REG	@	Columbia	Ivy	L	56	62		5	4	L 1	Levien Gym	columbia	wagner	2000
10	Sat, Jan 8, 2000	REG		Quinnipiac	NEC	L	75	80		5	5	L 2	Spiro Sports Center	quinnipiac	wagner	2000
11	Mon, Jan 10, 2000	REG	@	Central Connecticut State	NEC	L	71	73		5	6	L 3	Detrick Gymnasium	central-connecticut-state	wagner	2000
12	Sat, Jan 15, 2000	REG		Monmouth	NEC	L	59	66		5	7	L 4	Spiro Sports Center	monmouth	wagner	2000
13	Mon, Jan 17, 2000	REG		Fairleigh Dickinson	NEC	L	53	59		5	8	L 5	Spiro Sports Center	fairleigh-dickinson	wagner	2000
14	Wed, Jan 19, 2000	REG	@	Sacred Heart	NEC	L	70	75		5	9	L 6	William H. Pitt Center	sacred-heart	wagner	2000
15	Sat, Jan 22, 2000	REG	@	Mount St. Mary's	NEC	W	109	99		6	9	W 1	Knott Arena	mount-st-marys	wagner	2000
16	Mon, Jan 24, 2000	REG	@	Maryland-Baltimore County	NEC	W	90	78		7	9	W 2	RAC Arena	maryland-baltimore-county	wagner	2000
17	Sat, Jan 29, 2000	REG		Long Island University	NEC	W	87	79		8	9	W 3	Spiro Sports Center	long-island-university	wagner	2000
18	Mon, Jan 31, 2000	REG	@	St. Francis (NY)	NEC	L	90	93		8	10	L 1	Pope Physical Education Center	st-francis-ny	wagner	2000
19	Thu, Feb 3, 2000	REG		St. Francis (NY)	NEC	L	71	78		8	11	L 2	Spiro Sports Center	st-francis-ny	wagner	2000
20	Sat, Feb 5, 2000	REG	@	Long Island University	NEC	L	56	60		8	12	L 3	Schwartz Athletic Center	long-island-university	wagner	2000
21	Thu, Feb 10, 2000	REG	@	Robert Morris	NEC	L	73	81		8	13	L 4	Charles L. Sewall Center	robert-morris	wagner	2000
22	Sat, Feb 12, 2000	REG	@	Saint Francis (PA)	NEC	L	67	70		8	14	L 5	Maurice Stokes Athletic Center	saint-francis-pa	wagner	2000
23	Thu, Feb 17, 2000	REG		Maryland-Baltimore County	NEC	L	69	87		8	15	L 6	Spiro Sports Center	maryland-baltimore-county	wagner	2000
24	Sat, Feb 19, 2000	REG		Mount St. Mary's	NEC	W	93	79		9	15	W 1	Spiro Sports Center	mount-st-marys	wagner	2000
25	Tue, Feb 22, 2000	REG		Sacred Heart	NEC	W	116	63		10	15	W 2	Spiro Sports Center	sacred-heart	wagner	2000
26	Thu, Feb 24, 2000	REG		Central Connecticut State	NEC	W	88	77		11	15	W 3	Spiro Sports Center	central-connecticut-state	wagner	2000
27	Sat, Feb 26, 2000	REG	@	Quinnipiac	NEC	L	83	90	OT	11	16	L 1	Burt Kahn Court-Athletic Center	quinnipiac	wagner	2000
1	Sat, Nov 20, 1999	REG		Campbell	A-Sun	W	87	45		1	0	W 1	Lawrence Joel Coliseum	campbell	wake-forest	2000
2	Mon, Nov 22, 1999	REG	@	Navy	Patriot	W	90	55		2	0	W 2	Alumni Hall	navy	wake-forest	2000
3	Sat, Nov 27, 1999	REG		Maryland-Eastern Shore	MEAC	W	85	60		3	0	W 3	Lawrence Joel Coliseum	maryland-eastern-shore	wake-forest	2000
4	Tue, Nov 30, 1999	REG		Wisconsin	Big Ten	W	67	48		4	0	W 4	Lawrence Joel Coliseum	wisconsin	wake-forest	2000
5	Sat, Dec 4, 1999	REG		Temple (10)	A-10	W	77	72		5	0	W 5	Lawrence Joel Coliseum	temple	wake-forest	2000
6	Sat, Dec 11, 1999	REG	N	Georgia	SEC	L	67	68		5	1	L 1		georgia	wake-forest	2000
7	Wed, Dec 15, 1999	REG		North Carolina-Greensboro	Southern	W	71	62		6	1	W 1	Lawrence Joel Coliseum	north-carolina-greensboro	wake-forest	2000
8	Fri, Dec 17, 1999	REG		High Point	Big South	W	79	35		7	1	W 2	Lawrence Joel Coliseum	high-point	wake-forest	2000
9	Mon, Dec 20, 1999	REG	@	Arkansas	SEC	W	70	64		8	1	W 3	Bud Walton Arena	arkansas	wake-forest	2000
10	Tue, Dec 28, 1999	REG	N	Oregon	Pac-10	L	66	67		8	2	L 1	Stan Sheriff Center	oregon	wake-forest	2000
11	Wed, Dec 29, 1999	REG	N	Ohio	MAC	W	84	78	2OT	9	2	W 1	Stan Sheriff Center	ohio	wake-forest	2000
12	Thu, Dec 30, 1999	REG	N	Villanova	Big East	L	57	70		9	3	L 1	Stan Sheriff Center	villanova	wake-forest	2000
13	Tue, Jan 4, 2000	REG		Florida State	ACC	L	64	66		9	4	L 2	Lawrence Joel Coliseum	florida-state	wake-forest	2000
14	Sun, Jan 9, 2000	REG	@	Clemson	ACC	W	67	53		10	4	W 1	Littlejohn Coliseum	clemson	wake-forest	2000
15	Wed, Jan 12, 2000	REG		North Carolina (13)	ACC	W	66	57		11	4	W 2	Lawrence Joel Coliseum	north-carolina	wake-forest	2000
16	Sun, Jan 16, 2000	REG	@	North Carolina State	ACC	L	56	76		11	5	L 1	RBC Center	north-carolina-state	wake-forest	2000
17	Wed, Jan 19, 2000	REG	@	Maryland (24)	ACC	L	51	73		11	6	L 2	Cole Fieldhouse	maryland	wake-forest	2000
18	Sat, Jan 22, 2000	REG		Duke (5)	ACC	L	61	75		11	7	L 3	Lawrence Joel Coliseum	duke	wake-forest	2000
19	Thu, Jan 27, 2000	REG	@	Georgia Tech	ACC	W	60	46		12	7	W 1	Alexander Memorial Coliseum	georgia-tech	wake-forest	2000
20	Sun, Jan 30, 2000	REG		Virginia	ACC	L	67	76		12	8	L 1	Lawrence Joel Coliseum	virginia	wake-forest	2000
21	Wed, Feb 2, 2000	REG	@	Davidson	Southern	L	49	54	OT	12	9	L 2	Belk Arena	davidson	wake-forest	2000
22	Sat, Feb 5, 2000	REG	@	Florida State	ACC	L	61	66		12	10	L 3	Donald L. Tucker Center	florida-state	wake-forest	2000
23	Tue, Feb 8, 2000	REG		Clemson	ACC	W	79	63		13	10	W 1	Lawrence Joel Coliseum	clemson	wake-forest	2000
24	Sat, Feb 12, 2000	REG	@	North Carolina	ACC	L	64	87		13	11	L 1	Smith Center	north-carolina	wake-forest	2000
25	Tue, Feb 15, 2000	REG		North Carolina State	ACC	W	71	53		14	11	W 1	Lawrence Joel Coliseum	north-carolina-state	wake-forest	2000
26	Sat, Feb 19, 2000	REG		Maryland (22)	ACC	L	67	73		14	12	L 1	Lawrence Joel Coliseum	maryland	wake-forest	2000
27	Tue, Feb 22, 2000	REG	@	Duke (2)	ACC	L	78	96		14	13	L 2	Cameron Indoor Stadium	duke	wake-forest	2000
28	Sun, Feb 27, 2000	REG		Georgia Tech	ACC	W	76	64		15	13	W 1	Lawrence Joel Coliseum	georgia-tech	wake-forest	2000
29	Thu, Mar 2, 2000	REG	@	Virginia	ACC	W	80	75		16	13	W 2	University Hall	virginia	wake-forest	2000
30	Fri, Mar 10, 2000	CTOURN	N	North Carolina	ACC	W	58	52		17	13	W 3	Bojangles Coliseum	north-carolina	wake-forest	2000
31	Sat, Mar 11, 2000	CTOURN	N	Duke (3)	ACC	L	73	82		17	14	L 1	Bojangles Coliseum	duke	wake-forest	2000
32	Tue, Mar 14, 2000	NIT	@	Vanderbilt	SEC	W	83	68		18	14	W 1	Memorial Gymnasium	vanderbilt	wake-forest	2000
33	Tue, Mar 21, 2000	NIT		New Mexico	MWC	W	72	65		19	14	W 2	Lawrence Joel Coliseum	new-mexico	wake-forest	2000
34	Fri, Mar 24, 2000	NIT		University of California	Pac-10	W	76	59		20	14	W 3	Lawrence Joel Coliseum	california	wake-forest	2000
35	Tue, Mar 28, 2000	NIT	N	North Carolina State	ACC	W	62	59	OT	21	14	W 4	Madison Square Garden (IV)	north-carolina-state	wake-forest	2000
36	Thu, Mar 30, 2000	NIT	N	Notre Dame	Big East	W	71	61		22	14	W 5	Madison Square Garden (IV)	notre-dame	wake-forest	2000
1	Mon, Nov 22, 1999	REG	@	Saint Mary's (CA)	WCC	W	73	60		1	0	W 1	McKeon Pavilion	saint-marys-ca	washington	2000
2	Wed, Nov 24, 1999	REG	@	Alaska-Anchorage		W	86	70		2	0	W 2	Sullivan Arena	NA	washington	2000
3	Fri, Nov 26, 1999	REG	N	Georgia Tech	ACC	L	65	82		2	1	L 1	Sullivan Arena	georgia-tech	washington	2000
4	Sat, Nov 27, 1999	REG	N	Xavier	A-10	L	65	81		2	2	L 2	Sullivan Arena	xavier	washington	2000
5	Thu, Dec 2, 1999	REG	@	North Carolina-Wilmington	CAA	L	59	68		2	3	L 3	Trask Coliseum	north-carolina-wilmington	washington	2000
6	Sat, Dec 4, 1999	REG	@	Old Dominion	CAA	W	78	70		3	3	W 1	Norfolk Scope	old-dominion	washington	2000
7	Mon, Dec 13, 1999	REG		Gonzaga (24)	WCC	L	66	76		3	4	L 1	Bank of America Arena	gonzaga	washington	2000
8	Fri, Dec 17, 1999	REG		Wichita State	MVC	W	61	47		4	4	W 1	Bank of America Arena	wichita-state	washington	2000
9	Tue, Dec 21, 1999	REG	@	Oklahoma State (13)	Big 12	L	72	84		4	5	L 1	Gallagher-Iba Arena	oklahoma-state	washington	2000
10	Thu, Dec 23, 1999	REG		Boise State	Big West	W	72	57		5	5	W 1	Bank of America Arena	boise-state	washington	2000
11	Thu, Dec 30, 1999	REG	@	New Mexico State	Big West	L	75	79	OT	5	6	L 1	Pan American Center	new-mexico-state	washington	2000
12	Sun, Jan 2, 2000	REG	@	New Mexico	MWC	L	52	78		5	7	L 2	The Pit/Bob King Court	new-mexico	washington	2000
13	Thu, Jan 6, 2000	REG		UCLA (24)	Pac-10	W	63	62		6	7	W 1	Bank of America Arena	ucla	washington	2000
14	Sat, Jan 8, 2000	REG		Southern California	Pac-10	L	79	81	OT	6	8	L 1	Bank of America Arena	southern-california	washington	2000
15	Thu, Jan 13, 2000	REG	@	Arizona State	Pac-10	L	80	90		6	9	L 2	Wells Fargo Arena	arizona-state	washington	2000
16	Sat, Jan 15, 2000	REG	@	Arizona (2)	Pac-10	L	62	69		6	10	L 3	McKale Center	arizona	washington	2000
17	Thu, Jan 20, 2000	REG		Oregon	Pac-10	L	74	76	OT	6	11	L 4	Bank of America Arena	oregon	washington	2000
18	Sun, Jan 23, 2000	REG		Oregon State	Pac-10	L	57	74		6	12	L 5	Bank of America Arena	oregon-state	washington	2000
19	Thu, Jan 27, 2000	REG	@	Stanford (2)	Pac-10	L	62	92		6	13	L 6	Maples Pavilion	stanford	washington	2000
20	Sat, Jan 29, 2000	REG	@	University of California	Pac-10	W	54	52		7	13	W 1	Haas Pavilion	california	washington	2000
21	Sat, Feb 5, 2000	REG	@	Washington State	Pac-10	W	74	68	OT	8	13	W 2	Friel Court	washington-state	washington	2000
22	Thu, Feb 10, 2000	REG		Arizona (7)	Pac-10	L	56	65		8	14	L 1	Bank of America Arena	arizona	washington	2000
23	Sat, Feb 12, 2000	REG		Arizona State	Pac-10	L	67	81		8	15	L 2	Bank of America Arena	arizona-state	washington	2000
24	Thu, Feb 17, 2000	REG	@	Oregon State	Pac-10	L	47	71		8	16	L 3	Gill Coliseum	oregon-state	washington	2000
25	Sat, Feb 19, 2000	REG	@	Oregon	Pac-10	W	67	58		9	16	W 1	McArthur Court	oregon	washington	2000
26	Thu, Feb 24, 2000	REG		University of California	Pac-10	L	64	75		9	17	L 1	Bank of America Arena	california	washington	2000
27	Sat, Feb 26, 2000	REG		Stanford (1)	Pac-10	L	52	77		9	18	L 2	Bank of America Arena	stanford	washington	2000
28	Sat, Mar 4, 2000	REG		Washington State	Pac-10	W	64	60		10	18	W 1	Bank of America Arena	washington-state	washington	2000
29	Thu, Mar 9, 2000	REG	@	Southern California	Pac-10	L	71	90		10	19	L 1	L. A. Sports Arena	southern-california	washington	2000
30	Sat, Mar 11, 2000	REG	@	UCLA	Pac-10	L	64	90		10	20	L 2	Pauley Pavilion	ucla	washington	2000
1	Fri, Nov 19, 1999	REG	@	Nevada	Big West	L	55	80		0	1	L 1	Lawlor Events Center	nevada	washington-state	2000
2	Mon, Nov 22, 1999	REG		Grambling	SWAC	W	83	55		1	1	W 1	Friel Court	grambling	washington-state	2000
3	Sat, Nov 27, 1999	REG		Idaho	Big West	W	70	65		2	1	W 2	Friel Court	idaho	washington-state	2000
4	Mon, Nov 29, 1999	REG	N	Gonzaga (25)	WCC	L	63	73		2	2	L 1		gonzaga	washington-state	2000
5	Sat, Dec 4, 1999	REG		Southern	SWAC	W	80	77		3	2	W 1	Friel Court	southern	washington-state	2000
6	Tue, Dec 7, 1999	REG		Portland	WCC	W	59	56		4	2	W 2	Friel Court	portland	washington-state	2000
7	Sat, Dec 11, 1999	REG		Utah	MWC	L	66	78		4	3	L 1	Friel Court	utah	washington-state	2000
8	Mon, Dec 20, 1999	REG	@	Portland State	Big Sky	W	68	62		5	3	W 1	Peter W. Stott Center	portland-state	washington-state	2000
9	Thu, Dec 30, 1999	REG	@	Colorado State	MWC	L	61	74		5	4	L 1	Moby Arena	colorado-state	washington-state	2000
10	Thu, Jan 6, 2000	REG	N	Southern California	Pac-10	L	61	83		5	5	L 2	Spokane Arena	southern-california	washington-state	2000
11	Sat, Jan 8, 2000	REG		UCLA (24)	Pac-10	L	64	86		5	6	L 3	Friel Court	ucla	washington-state	2000
12	Thu, Jan 13, 2000	REG	@	Arizona (2)	Pac-10	L	75	80		5	7	L 4	McKale Center	arizona	washington-state	2000
13	Sat, Jan 15, 2000	REG	@	Arizona State	Pac-10	L	64	81		5	8	L 5	Wells Fargo Arena	arizona-state	washington-state	2000
14	Thu, Jan 20, 2000	REG		Oregon State	Pac-10	L	73	77		5	9	L 6	Friel Court	oregon-state	washington-state	2000
15	Sat, Jan 22, 2000	REG		Oregon	Pac-10	L	80	81	OT	5	10	L 7	Friel Court	oregon	washington-state	2000
16	Thu, Jan 27, 2000	REG	@	University of California	Pac-10	L	46	80		5	11	L 8	Haas Pavilion	california	washington-state	2000
17	Sat, Jan 29, 2000	REG	@	Stanford (2)	Pac-10	L	38	63		5	12	L 9	Maples Pavilion	stanford	washington-state	2000
