G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
8	Thu, Dec 20, 2001	REG	@	Washington	Pac-10	W	85	79		6	2	W 4	Bank of America Arena	washington	ucla	2002
9	Sat, Dec 22, 2001	REG	@	Washington State	Pac-10	W	79	74		7	2	W 5	Friel Court	washington-state	ucla	2002
10	Thu, Dec 27, 2001	REG		Columbia	Ivy	W	64	55		8	2	W 6	Pauley Pavilion	columbia	ucla	2002
11	Sat, Dec 29, 2001	REG		Georgetown (20)	Big East	W	98	91		9	2	W 7	Pauley Pavilion	georgetown	ucla	2002
12	Fri, Jan 4, 2002	REG		Washington	Pac-10	W	74	62		10	2	W 8	Pauley Pavilion	washington	ucla	2002
13	Sun, Jan 6, 2002	REG		Washington State	Pac-10	W	81	69		11	2	W 9	Pauley Pavilion	washington-state	ucla	2002
14	Thu, Jan 10, 2002	REG	@	Southern California	Pac-10	L	77	81		11	3	L 1	L. A. Sports Arena	southern-california	ucla	2002
15	Sat, Jan 12, 2002	REG		Kansas (1)	Big 12	W	87	77		12	3	W 1	Pauley Pavilion	kansas	ucla	2002
16	Thu, Jan 17, 2002	REG	@	Arizona State	Pac-10	W	82	79		13	3	W 2	Wells Fargo Arena	arizona-state	ucla	2002
17	Sat, Jan 19, 2002	REG	@	Arizona (15)	Pac-10	L	86	96		13	4	L 1	McKale Center	arizona	ucla	2002
18	Thu, Jan 24, 2002	REG		Stanford (17)	Pac-10	L	76	86		13	5	L 2	Pauley Pavilion	stanford	ucla	2002
19	Sat, Jan 26, 2002	REG		University of California	Pac-10	W	64	57		14	5	W 1	Pauley Pavilion	california	ucla	2002
20	Thu, Jan 31, 2002	REG	@	Oregon	Pac-10	L	62	91		14	6	L 1	McArthur Court	oregon	ucla	2002
21	Sat, Feb 2, 2002	REG	@	Oregon State	Pac-10	W	70	48		15	6	W 1	Gill Coliseum	oregon-state	ucla	2002
22	Wed, Feb 6, 2002	REG		Southern California (25)	Pac-10	W	67	65		16	6	W 2	Pauley Pavilion	southern-california	ucla	2002
23	Sat, Feb 9, 2002	REG	@	Villanova	Big East	L	57	58		16	7	L 1	Wells Fargo Center	villanova	ucla	2002
24	Thu, Feb 14, 2002	REG		Arizona (9)	Pac-10	W	77	76		17	7	W 1	Pauley Pavilion	arizona	ucla	2002
25	Sat, Feb 16, 2002	REG		Arizona State	Pac-10	L	68	69		17	8	L 1	Pauley Pavilion	arizona-state	ucla	2002
26	Thu, Feb 21, 2002	REG	@	University of California	Pac-10	L	51	69		17	9	L 2	Haas Pavilion	california	ucla	2002
27	Sat, Feb 23, 2002	REG	@	Stanford (10)	Pac-10	W	95	92		18	9	W 1	Maples Pavilion	stanford	ucla	2002
28	Thu, Feb 28, 2002	REG		Oregon State	Pac-10	W	65	57		19	9	W 2	Pauley Pavilion	oregon-state	ucla	2002
29	Sat, Mar 2, 2002	REG		Oregon (13)	Pac-10	L	62	65		19	10	L 1	Pauley Pavilion	oregon	ucla	2002
30	Thu, Mar 7, 2002	CTOURN	@	University of California (25)	Pac-10	L	61	67		19	11	L 2	Haas Pavilion	california	ucla	2002
31	Fri, Mar 15, 2002	NCAA	N	Mississippi	SEC	W	80	58		20	11	W 1		mississippi	ucla	2002
32	Sun, Mar 17, 2002	NCAA	N	Cincinnati (5)	CUSA	W	105	101	2OT	21	11	W 2	Mellon Arena	cincinnati	ucla	2002
33	Thu, Mar 21, 2002	NCAA	N	Missouri	Big 12	L	73	82		21	12	L 1		missouri	ucla	2002
1	Fri, Nov 16, 2001	REG		St. Francis (IL)		W	74	55		1	0	W 1	Jon M. Huntsman Center	NA	utah	2002
2	Tue, Nov 20, 2001	REG		Boise State	WAC	W	64	49		2	0	W 2	Jon M. Huntsman Center	boise-state	utah	2002
3	Fri, Nov 23, 2001	REG		Utah State	Big West	L	65	78		2	1	L 1	Jon M. Huntsman Center	utah-state	utah	2002
4	Mon, Nov 26, 2001	REG	@	Alabama (22)	SEC	L	61	76		2	2	L 2	Coleman Coliseum 	alabama	utah	2002
5	Sat, Dec 1, 2001	REG		Pepperdine	WCC	W	81	74		3	2	W 1	Jon M. Huntsman Center	pepperdine	utah	2002
6	Tue, Dec 4, 2001	REG	@	Arizona State	Pac-10	L	62	71		3	3	L 1	Wells Fargo Arena	arizona-state	utah	2002
7	Sat, Dec 8, 2001	REG		Troy	A-Sun	W	87	56		4	3	W 1	Jon M. Huntsman Center	troy	utah	2002
8	Sat, Dec 15, 2001	REG	@	Weber State	Big Sky	W	70	59		5	3	W 2	Dee Events Center	weber-state	utah	2002
9	Tue, Dec 18, 2001	REG		Southern Utah	Mid-Cont	W	71	47		6	3	W 3	Jon M. Huntsman Center	southern-utah	utah	2002
10	Fri, Dec 21, 2001	REG		Idaho State	Big Sky	W	75	58		7	3	W 4	Jon M. Huntsman Center	idaho-state	utah	2002
11	Sat, Dec 29, 2001	REG		Texas	Big 12	W	71	61		8	3	W 5	Jon M. Huntsman Center	texas	utah	2002
12	Wed, Jan 2, 2002	REG		Whitworth		W	63	57		9	3	W 6	Jon M. Huntsman Center	NA	utah	2002
13	Mon, Jan 7, 2002	REG	@	Saint Mary's (CA)	WCC	W	41	35		10	3	W 7	McKeon Pavilion	saint-marys-ca	utah	2002
14	Sat, Jan 12, 2002	REG		Nevada-Las Vegas	MWC	W	86	63		11	3	W 8	Jon M. Huntsman Center	nevada-las-vegas	utah	2002
15	Mon, Jan 14, 2002	REG		San Diego State	MWC	W	76	70		12	3	W 9	Jon M. Huntsman Center	san-diego-state	utah	2002
16	Sat, Jan 19, 2002	REG	@	Air Force	MWC	W	63	57	OT	13	3	W 10	Clune Arena 	air-force	utah	2002
17	Mon, Jan 21, 2002	REG	@	New Mexico	MWC	W	81	51		14	3	W 11	The Pit/Bob King Court	new-mexico	utah	2002
18	Mon, Jan 28, 2002	REG		Brigham Young	MWC	W	71	66		15	3	W 12	Jon M. Huntsman Center	brigham-young	utah	2002
19	Sat, Feb 2, 2002	REG		Colorado State	MWC	W	67	62		16	3	W 13	Jon M. Huntsman Center	colorado-state	utah	2002
20	Mon, Feb 4, 2002	REG		Wyoming	MWC	L	46	54		16	4	L 1	Jon M. Huntsman Center	wyoming	utah	2002
21	Sat, Feb 9, 2002	REG	@	San Diego State	MWC	W	70	53		17	4	W 1	Viejas Arena	san-diego-state	utah	2002
22	Mon, Feb 11, 2002	REG	@	Nevada-Las Vegas	MWC	L	64	72		17	5	L 1	Thomas & Mack Center	nevada-las-vegas	utah	2002
23	Sat, Feb 16, 2002	REG		Air Force	MWC	W	59	51		18	5	W 1	Jon M. Huntsman Center	air-force	utah	2002
24	Mon, Feb 18, 2002	REG		New Mexico	MWC	W	66	65		19	5	W 2	Jon M. Huntsman Center	new-mexico	utah	2002
25	Sat, Feb 23, 2002	REG	@	Brigham Young	MWC	L	61	63		19	6	L 1	Marriott Center	brigham-young	utah	2002
26	Thu, Feb 28, 2002	REG	@	Colorado State	MWC	W	72	62		20	6	W 1	Moby Arena	colorado-state	utah	2002
27	Sat, Mar 2, 2002	REG	@	Wyoming	MWC	L	56	57		20	7	L 1	Arena-Auditorium	wyoming	utah	2002
28	Thu, Mar 7, 2002	CTOURN	N	Colorado State	MWC	W	69	66		21	7	W 1	Thomas & Mack Center	colorado-state	utah	2002
29	Fri, Mar 8, 2002	CTOURN	@	Nevada-Las Vegas	MWC	L	70	76		21	8	L 1	Thomas & Mack Center	nevada-las-vegas	utah	2002
30	Thu, Mar 14, 2002	NCAA	N	Indiana	Big Ten	L	56	75		21	9	L 2	ARCO Arena	indiana	utah	2002
1	Sat, Nov 17, 2001	REG	@	Montana State	Big Sky	W	66	51		1	0	W 1	Worthington Arena	montana-state	utah-state	2002
2	Fri, Nov 23, 2001	REG	@	Utah	MWC	W	78	65		2	0	W 2	Jon M. Huntsman Center	utah	utah-state	2002
3	Wed, Nov 28, 2001	REG		Idaho State	Big Sky	W	64	59		3	0	W 3	Dee Glen Smith Spectrum	idaho-state	utah-state	2002
4	Sat, Dec 1, 2001	REG		Brigham Young	MWC	W	90	81	OT	4	0	W 4	Dee Glen Smith Spectrum	brigham-young	utah-state	2002
5	Tue, Dec 4, 2001	REG		Montana State	Big Sky	W	60	55		5	0	W 5	Dee Glen Smith Spectrum	montana-state	utah-state	2002
6	Sat, Dec 8, 2001	REG	@	Weber State	Big Sky	L	64	67		5	1	L 1	Dee Events Center	weber-state	utah-state	2002
7	Sat, Dec 15, 2001	REG		Western State		W	99	43		6	1	W 1	Dee Glen Smith Spectrum	NA	utah-state	2002
8	Thu, Dec 20, 2001	REG		Cal State Northridge	Big West	W	73	56		7	1	W 2	Dee Glen Smith Spectrum	cal-state-northridge	utah-state	2002
9	Sat, Dec 22, 2001	REG		Pacific	Big West	W	81	71		8	1	W 3	Dee Glen Smith Spectrum	pacific	utah-state	2002
10	Fri, Dec 28, 2001	REG		Centenary (LA)	Ind	W	74	59		9	1	W 4	Dee Glen Smith Spectrum	centenary-la	utah-state	2002
11	Sat, Dec 29, 2001	REG		Idaho State	Big Sky	W	74	56		10	1	W 5	Dee Glen Smith Spectrum	idaho-state	utah-state	2002
12	Thu, Jan 3, 2002	REG	@	Cal Poly	Big West	L	58	61		10	2	L 1	Robert A. Mott Gymnasium	cal-poly	utah-state	2002
13	Sat, Jan 5, 2002	REG	@	UC-Santa Barbara	Big West	W	60	56		11	2	W 1	The Thunderdome	california-santa-barbara	utah-state	2002
14	Thu, Jan 10, 2002	REG		UC-Irvine	Big West	L	66	67		11	3	L 1	Dee Glen Smith Spectrum	california-irvine	utah-state	2002
15	Sat, Jan 12, 2002	REG		Long Beach State	Big West	W	70	66		12	3	W 1	Dee Glen Smith Spectrum	long-beach-state	utah-state	2002
16	Thu, Jan 17, 2002	REG	@	UC-Riverside	Big West	W	68	42		13	3	W 2	UCR Student Rec Center	california-riverside	utah-state	2002
17	Sat, Jan 19, 2002	REG	@	Cal State Fullerton	Big West	L	51	65		13	4	L 1	Titan Gym	cal-state-fullerton	utah-state	2002
18	Sat, Jan 26, 2002	REG	@	Idaho	Big West	W	57	46		14	4	W 1	Cowan Spectrum	idaho	utah-state	2002
19	Thu, Jan 31, 2002	REG		UC-Santa Barbara	Big West	W	72	64		15	4	W 2	Dee Glen Smith Spectrum	california-santa-barbara	utah-state	2002
20	Sat, Feb 2, 2002	REG		Cal Poly	Big West	W	85	53		16	4	W 3	Dee Glen Smith Spectrum	cal-poly	utah-state	2002
21	Thu, Feb 7, 2002	REG	@	Long Beach State	Big West	W	60	53		17	4	W 4	The Walter Pyramid	long-beach-state	utah-state	2002
22	Sat, Feb 9, 2002	REG	@	UC-Irvine	Big West	W	62	61		18	4	W 5	Bren Events Center	california-irvine	utah-state	2002
23	Thu, Feb 14, 2002	REG		Cal State Fullerton	Big West	W	60	45		19	4	W 6	Dee Glen Smith Spectrum	cal-state-fullerton	utah-state	2002
24	Sat, Feb 16, 2002	REG		UC-Riverside	Big West	W	59	42		20	4	W 7	Dee Glen Smith Spectrum	california-riverside	utah-state	2002
25	Sat, Feb 23, 2002	REG		Idaho	Big West	W	65	56		21	4	W 8	Dee Glen Smith Spectrum	idaho	utah-state	2002
26	Thu, Feb 28, 2002	REG	@	Pacific	Big West	L	51	55		21	5	L 1	A.G. Spanos Center	pacific	utah-state	2002
27	Sat, Mar 2, 2002	REG	@	Cal State Northridge	Big West	L	54	62		21	6	L 2	The Matadome	cal-state-northridge	utah-state	2002
28	Thu, Mar 7, 2002	CTOURN	N	Idaho	Big West	W	61	41		22	6	W 1	Honda Center	idaho	utah-state	2002
29	Fri, Mar 8, 2002	CTOURN	N	Pacific	Big West	W	69	65		23	6	W 2	Honda Center	pacific	utah-state	2002
30	Sat, Mar 9, 2002	CTOURN	N	UC-Santa Barbara	Big West	L	56	60		23	7	L 1	Honda Center	california-santa-barbara	utah-state	2002
31	Tue, Mar 12, 2002	NIT		Montana State	Big Sky	L	69	77		23	8	L 2	Dee Glen Smith Spectrum	montana-state	utah-state	2002
1	Fri, Nov 16, 2001	REG		Purdue	Big Ten	L	69	73		0	1	L 1	Athletics-Recreation Center	purdue	valparaiso	2002
2	Mon, Nov 19, 2001	REG	@	Belmont	A-Sun	L	72	74		0	2	L 2	Nashville Municipal Auditorium	belmont	valparaiso	2002
3	Wed, Nov 21, 2001	REG	@	Indiana State	MVC	W	71	54		1	2	W 1	Hulman Center	indiana-state	valparaiso	2002
4	Sat, Nov 24, 2001	REG		Milwaukee	Horizon	W	82	69		2	2	W 2	Athletics-Recreation Center	milwaukee	valparaiso	2002
5	Tue, Nov 27, 2001	REG	@	Northern Illinois	MAC	W	70	50		3	2	W 3	Chick Evans Fieldhouse	northern-illinois	valparaiso	2002
6	Thu, Nov 29, 2001	REG		Youngstown State	Horizon	W	80	50		4	2	W 4	Athletics-Recreation Center	youngstown-state	valparaiso	2002
7	Wed, Dec 5, 2001	REG	@	Charlotte	CUSA	W	70	63		5	2	W 5	Dale F. Halton Arena	charlotte	valparaiso	2002
8	Sat, Dec 8, 2001	REG		Rhode Island	A-10	W	68	43		6	2	W 6	Athletics-Recreation Center	rhode-island	valparaiso	2002
9	Thu, Dec 13, 2001	REG		Goshen		W	98	54		7	2	W 7	Athletics-Recreation Center	NA	valparaiso	2002
10	Thu, Dec 20, 2001	REG	N	New Mexico State	Sun Belt	L	77	94		7	3	L 1	CAC	new-mexico-state	valparaiso	2002
11	Fri, Dec 21, 2001	REG	N	Columbia	Ivy	W	71	55		8	3	W 1	CAC	columbia	valparaiso	2002
12	Sat, Dec 22, 2001	REG	N	Buffalo	MAC	W	87	80		9	3	W 2	CAC	buffalo	valparaiso	2002
13	Fri, Dec 28, 2001	REG	N	West Virginia	Big East	W	76	57		10	3	W 3	McKale Center	west-virginia	valparaiso	2002
14	Sun, Dec 30, 2001	REG	@	Arizona (14)	Pac-10	L	70	74		10	4	L 1	McKale Center	arizona	valparaiso	2002
15	Wed, Jan 2, 2002	REG	@	Kansas (2)	Big 12	L	73	81		10	5	L 2	Allen Fieldhouse	kansas	valparaiso	2002
16	Sat, Jan 5, 2002	REG	@	Western Illinois	Mid-Cont	W	78	68		11	5	W 1	Western Hall	western-illinois	valparaiso	2002
17	Thu, Jan 10, 2002	REG	@	Southern Utah	Mid-Cont	L	62	78		11	6	L 1	Centrum	southern-utah	valparaiso	2002
18	Sat, Jan 12, 2002	REG	@	Chicago State	Mid-Cont	W	78	66		12	6	W 1	Jacoby Dickens Center	chicago-state	valparaiso	2002
19	Thu, Jan 17, 2002	REG		Oral Roberts	Mid-Cont	W	87	67		13	6	W 2	Athletics-Recreation Center	oral-roberts	valparaiso	2002
20	Sat, Jan 19, 2002	REG		Missouri-Kansas City	Mid-Cont	W	78	60		14	6	W 3	Athletics-Recreation Center	missouri-kansas-city	valparaiso	2002
21	Thu, Jan 24, 2002	REG	@	IUPUI	Mid-Cont	W	74	73	OT	15	6	W 4	The Jungle	iupui	valparaiso	2002
22	Sat, Jan 26, 2002	REG	@	Oakland	Mid-Cont	W	86	77		16	6	W 5	Athletics Center O'rena	oakland	valparaiso	2002
23	Sat, Feb 2, 2002	REG		Western Illinois	Mid-Cont	W	84	60		17	6	W 6	Athletics-Recreation Center	western-illinois	valparaiso	2002
24	Thu, Feb 7, 2002	REG		Chicago State	Mid-Cont	W	100	63		18	6	W 7	Athletics-Recreation Center	chicago-state	valparaiso	2002
25	Sat, Feb 9, 2002	REG		Southern Utah	Mid-Cont	W	71	64		19	6	W 8	Athletics-Recreation Center	southern-utah	valparaiso	2002
26	Thu, Feb 14, 2002	REG	@	Missouri-Kansas City	Mid-Cont	W	76	63		20	6	W 9	Municipal Auditorium	missouri-kansas-city	valparaiso	2002
27	Sat, Feb 16, 2002	REG	@	Oral Roberts	Mid-Cont	L	74	77		20	7	L 1	Mabee Center	oral-roberts	valparaiso	2002
28	Thu, Feb 21, 2002	REG		Oakland	Mid-Cont	W	79	72		21	7	W 1	Athletics-Recreation Center	oakland	valparaiso	2002
29	Sat, Feb 23, 2002	REG		IUPUI	Mid-Cont	W	95	75		22	7	W 2	Athletics-Recreation Center	iupui	valparaiso	2002
30	Sun, Mar 3, 2002	CTOURN	N	Chicago State	Mid-Cont	W	81	50		23	7	W 3	Allen County War Memorial Coliseum	chicago-state	valparaiso	2002
31	Mon, Mar 4, 2002	CTOURN	N	Missouri-Kansas City	Mid-Cont	W	71	58		24	7	W 4	Allen County War Memorial Coliseum	missouri-kansas-city	valparaiso	2002
32	Tue, Mar 5, 2002	CTOURN	N	IUPUI	Mid-Cont	W	88	55		25	7	W 5	Allen County War Memorial Coliseum	iupui	valparaiso	2002
33	Thu, Mar 14, 2002	NCAA	N	Kentucky (16)	SEC	L	68	83		25	8	L 1	Edward Jones Dome	kentucky	valparaiso	2002
1	Fri, Nov 16, 2001	REG		Liberty	Big South	W	96	61		1	0	W 1	Memorial Gymnasium	liberty	vanderbilt	2002
2	Mon, Nov 19, 2001	REG	@	Connecticut	Big East	L	71	84		1	1	L 1	XL Center	connecticut	vanderbilt	2002
3	Fri, Nov 23, 2001	REG	N	Hampton	MEAC	W	100	85		2	1	W 1	Neal S. Blaisdell Center	hampton	vanderbilt	2002
4	Sat, Nov 24, 2001	REG	N	Monmouth	NEC	L	67	81		2	2	L 1	Neal S. Blaisdell Center	monmouth	vanderbilt	2002
5	Sun, Nov 25, 2001	REG	N	Chattanooga	Southern	W	69	57		3	2	W 1	Neal S. Blaisdell Center	chattanooga	vanderbilt	2002
6	Thu, Nov 29, 2001	REG		Cal Poly	Big West	W	69	64		4	2	W 2	Memorial Gymnasium	cal-poly	vanderbilt	2002
7	Sun, Dec 2, 2001	REG		Western Kentucky (17)	Sun Belt	W	80	75		5	2	W 3	Memorial Gymnasium	western-kentucky	vanderbilt	2002
8	Wed, Dec 5, 2001	REG		Southeast Missouri State	OVC	W	76	71		6	2	W 4	Memorial Gymnasium	southeast-missouri-state	vanderbilt	2002
9	Sat, Dec 8, 2001	REG		Centenary (LA)	Ind	W	77	75		7	2	W 5	Memorial Gymnasium	centenary-la	vanderbilt	2002
10	Mon, Dec 10, 2001	REG	@	Tulane	CUSA	L	77	87		7	3	L 1	Avron B. Fogelman Arena	tulane	vanderbilt	2002
11	Thu, Dec 20, 2001	REG		American	Patriot	W	85	57		8	3	W 1	Memorial Gymnasium	american	vanderbilt	2002
12	Sat, Dec 22, 2001	REG		East Tennessee State	Southern	W	86	77		9	3	W 2	Memorial Gymnasium	east-tennessee-state	vanderbilt	2002
13	Sat, Dec 29, 2001	REG		Morehead State	OVC	W	83	73		10	3	W 3	Memorial Gymnasium	morehead-state	vanderbilt	2002
14	Sat, Jan 5, 2002	REG	@	Georgia	SEC	L	69	83		10	4	L 1	Stegeman Coliseum	georgia	vanderbilt	2002
15	Wed, Jan 9, 2002	REG	@	Alabama (14)	SEC	L	79	92		10	5	L 2	Coleman Coliseum 	alabama	vanderbilt	2002
16	Sat, Jan 12, 2002	REG		Florida (3)	SEC	L	85	95		10	6	L 3	Memorial Gymnasium	florida	vanderbilt	2002
17	Wed, Jan 16, 2002	REG		Auburn	SEC	W	73	67		11	6	W 1	Memorial Gymnasium	auburn	vanderbilt	2002
18	Sat, Jan 19, 2002	REG	@	South Carolina	SEC	W	60	51		12	6	W 2	Carolina Coliseum	south-carolina	vanderbilt	2002
19	Sat, Jan 26, 2002	REG		Georgia (15)	SEC	W	86	84		13	6	W 3	Memorial Gymnasium	georgia	vanderbilt	2002
20	Wed, Jan 30, 2002	REG	@	Mississippi	SEC	L	61	73		13	7	L 1	C.M. Tad Smith Coliseum	mississippi	vanderbilt	2002
21	Sat, Feb 2, 2002	REG		Tennessee	SEC	L	65	67		13	8	L 2	Memorial Gymnasium	tennessee	vanderbilt	2002
22	Wed, Feb 6, 2002	REG		Louisiana State	SEC	W	68	63		14	8	W 1	Memorial Gymnasium	louisiana-state	vanderbilt	2002
23	Sat, Feb 9, 2002	REG	@	Florida (8)	SEC	L	54	80		14	9	L 1	Stephen C. O'Connell Center	florida	vanderbilt	2002
24	Wed, Feb 13, 2002	REG	@	Kentucky (10)	SEC	L	59	67		14	10	L 2	Rupp Arena	kentucky	vanderbilt	2002
25	Sat, Feb 16, 2002	REG		South Carolina	SEC	L	43	66		14	11	L 3	Memorial Gymnasium	south-carolina	vanderbilt	2002
26	Wed, Feb 20, 2002	REG		Mississippi State	SEC	L	43	66		14	12	L 4	Memorial Gymnasium	mississippi-state	vanderbilt	2002
27	Sat, Feb 23, 2002	REG	@	Tennessee	SEC	W	67	62		15	12	W 1	Thompson-Boling Arena	tennessee	vanderbilt	2002
28	Wed, Feb 27, 2002	REG		Kentucky (11)	SEC	W	86	73		16	12	W 2	Memorial Gymnasium	kentucky	vanderbilt	2002
29	Sat, Mar 2, 2002	REG	@	Arkansas	SEC	L	67	81		16	13	L 1	Bud Walton Arena	arkansas	vanderbilt	2002
30	Thu, Mar 7, 2002	CTOURN	N	Louisiana State	SEC	L	62	69		16	14	L 2	Georgia Dome	louisiana-state	vanderbilt	2002
31	Wed, Mar 13, 2002	NIT		Houston	CUSA	W	59	50		17	14	W 1	Memorial Gymnasium	houston	vanderbilt	2002
32	Fri, Mar 15, 2002	NIT	@	Louisiana Tech	WAC	L	68	83		17	15	L 1	Thomas Assembly Center	louisiana-tech	vanderbilt	2002
1	Fri, Nov 16, 2001	REG	N	Brown	Ivy	L	58	82		0	1	L 1	Detrick Gymnasium	brown	vermont	2002
2	Sat, Nov 17, 2001	REG	N	Bucknell	Patriot	W	77	60		1	1	W 1	Detrick Gymnasium	bucknell	vermont	2002
3	Tue, Nov 20, 2001	REG	@	Dartmouth	Ivy	W	73	54		2	1	W 2	Leede Arena	dartmouth	vermont	2002
4	Sat, Nov 24, 2001	REG		Cleveland State	Horizon	L	69	72		2	2	L 1	Roy L. Patrick Gymnasium	cleveland-state	vermont	2002
5	Mon, Nov 26, 2001	REG	@	Duquesne	A-10	L	77	82	OT	2	3	L 2	A.J. Palumbo Center	duquesne	vermont	2002
6	Sun, Dec 2, 2001	REG		Lehigh	Patriot	W	83	75		3	3	W 1	Roy L. Patrick Gymnasium	lehigh	vermont	2002
7	Wed, Dec 5, 2001	REG	N	Sacred Heart	NEC	W	85	62		4	3	W 2	William H. Pitt Center	sacred-heart	vermont	2002
8	Tue, Dec 18, 2001	REG		Harvard	Ivy	W	74	54		5	3	W 3	Roy L. Patrick Gymnasium	harvard	vermont	2002
9	Thu, Dec 27, 2001	REG	@	Florida International	Sun Belt	W	69	64		6	3	W 4	US Century Bank Arena	florida-international	vermont	2002
10	Fri, Dec 28, 2001	REG	N	Ohio	MAC	W	91	79		7	3	W 5	US Century Bank Arena	ohio	vermont	2002
11	Mon, Dec 31, 2001	REG		Albany (NY)	AEC	W	71	43		8	3	W 6	Roy L. Patrick Gymnasium	albany-ny	vermont	2002
12	Wed, Jan 2, 2002	REG		Stony Brook	AEC	W	91	60		9	3	W 7	Roy L. Patrick Gymnasium	stony-brook	vermont	2002
13	Sat, Jan 5, 2002	REG	@	Boston University	AEC	W	74	65		10	3	W 8	Case Gym	boston-university	vermont	2002
14	Mon, Jan 7, 2002	REG	@	Northeastern	AEC	W	80	77		11	3	W 9	Solomon Court at the Cabot Center	northeastern	vermont	2002
15	Fri, Jan 11, 2002	REG		Maine	AEC	W	79	65		12	3	W 10	Roy L. Patrick Gymnasium	maine	vermont	2002
16	Mon, Jan 14, 2002	REG		New Hampshire	AEC	W	81	68		13	3	W 11	Roy L. Patrick Gymnasium	new-hampshire	vermont	2002
17	Thu, Jan 17, 2002	REG		Northeastern	AEC	W	102	87		14	3	W 12	Roy L. Patrick Gymnasium	northeastern	vermont	2002
18	Sun, Jan 20, 2002	REG	@	Hartford	AEC	L	65	78		14	4	L 1	Chase Arena at Reich Family Pavilion	hartford	vermont	2002
19	Thu, Jan 24, 2002	REG	@	Stony Brook	AEC	W	72	67		15	4	W 1	USB Sports Complex	stony-brook	vermont	2002
20	Sat, Jan 26, 2002	REG	@	Michigan	Big Ten	L	62	75		15	5	L 1	Crisler Arena	michigan	vermont	2002
21	Sat, Feb 2, 2002	REG		Boston University	AEC	W	89	85	OT	16	5	W 1	Roy L. Patrick Gymnasium	boston-university	vermont	2002
22	Fri, Feb 8, 2002	REG	@	Binghamton	AEC	W	83	80		17	5	W 2	West Gym	binghamton	vermont	2002
23	Sun, Feb 10, 2002	REG	@	Albany (NY)	AEC	L	45	61		17	6	L 1	SEFCU Arena	albany-ny	vermont	2002
24	Wed, Feb 13, 2002	REG		Binghamton	AEC	W	86	71		18	6	W 1	Roy L. Patrick Gymnasium	binghamton	vermont	2002
25	Sun, Feb 17, 2002	REG	@	Maine	AEC	L	49	52		18	7	L 1	Alfond Arena	maine	vermont	2002
26	Fri, Feb 22, 2002	REG	@	New Hampshire	AEC	W	93	77		19	7	W 1	Lundholm Gymnasium	new-hampshire	vermont	2002
27	Sun, Feb 24, 2002	REG		Hartford	AEC	W	75	66		20	7	W 2	Roy L. Patrick Gymnasium	hartford	vermont	2002
28	Sat, Mar 2, 2002	CTOURN	N	Stony Brook	AEC	W	74	59		21	7	W 3	Walter Brown Arena	stony-brook	vermont	2002
29	Sun, Mar 3, 2002	CTOURN	N	Maine	AEC	L	59	61	OT	21	8	L 1	Walter Brown Arena	maine	vermont	2002
1	Wed, Nov 21, 2001	REG		Grambling	SWAC	W	82	68		1	0	W 1	Wells Fargo Center	grambling	villanova	2002
2	Sat, Nov 24, 2001	REG		Dayton	A-10	W	59	57		2	0	W 2	Wells Fargo Center	dayton	villanova	2002
3	Tue, Nov 27, 2001	REG		La Salle	A-10	L	58	61	OT	2	1	L 1	Wells Fargo Center	la-salle	villanova	2002
4	Sat, Dec 1, 2001	REG		Bucknell	Patriot	W	69	45		3	1	W 1	Wells Fargo Center	bucknell	villanova	2002
5	Wed, Dec 5, 2001	REG	@	Pennsylvania	Ivy	L	74	75	OT	3	2	L 1	The Palestra	pennsylvania	villanova	2002
6	Sat, Dec 8, 2001	REG	N	Temple	A-10	W	70	66		4	2	W 1	The Palestra	temple	villanova	2002
7	Tue, Dec 11, 2001	REG		Stony Brook	AEC	W	76	54		5	2	W 2	Wells Fargo Center	stony-brook	villanova	2002
8	Sat, Dec 22, 2001	REG		Virginia Military Institute	Southern	W	104	91		6	2	W 3	Wells Fargo Center	virginia-military-institute	villanova	2002
9	Fri, Dec 28, 2001	REG		Delaware State	MEAC	W	67	44		7	2	W 4	Wells Fargo Center	delaware-state	villanova	2002
10	Wed, Jan 2, 2002	REG		Providence	Big East	W	76	57		8	2	W 5	Wells Fargo Center	providence	villanova	2002
11	Sun, Jan 6, 2002	REG	@	Notre Dame	Big East	W	74	72		9	2	W 6	Notre Dame Fieldhouse	notre-dame	villanova	2002
12	Wed, Jan 9, 2002	REG		Boston College (16)	Big East	L	81	88	OT	9	3	L 1	Wells Fargo Center	boston-college	villanova	2002
13	Sun, Jan 13, 2002	REG		Connecticut	Big East	L	65	70		9	4	L 2	Wells Fargo Center	connecticut	villanova	2002
14	Tue, Jan 15, 2002	REG	@	Virginia Tech	Big East	W	77	75		10	4	W 1	Cassell Coliseum	virginia-tech	villanova	2002
15	Sun, Jan 20, 2002	REG	@	St. John's (NY)	Big East	L	63	65		10	5	L 1	Madison Square Garden (IV)	st-johns-ny	villanova	2002
16	Thu, Jan 24, 2002	REG	@	Miami (FL) (22)	Big East	L	58	76		10	6	L 2	Miami Arena	miami-fl	villanova	2002
17	Mon, Jan 28, 2002	REG		Saint Joseph's	A-10	W	102	73		11	6	W 1	Wells Fargo Center	saint-josephs	villanova	2002
18	Wed, Jan 30, 2002	REG		Virginia Tech	Big East	W	84	77		12	6	W 2	Wells Fargo Center	virginia-tech	villanova	2002
