G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
25	Sat, Feb 17, 2001	REG	@	Eastern Kentucky	OVC	W	86	81		15	10	W 4	McBrayer Arena	eastern-kentucky	murray-state	2001
26	Tue, Feb 20, 2001	REG		Tennessee State	OVC	W	67	66		16	10	W 5	Regional Special Events Center	tennessee-state	murray-state	2001
27	Thu, Feb 22, 2001	REG		Tennessee Tech	OVC	L	71	94		16	11	L 1	Regional Special Events Center	tennessee-tech	murray-state	2001
28	Tue, Feb 27, 2001	CTOURN		Tennessee State	OVC	W	114	100		17	11	W 1	Regional Special Events Center	tennessee-state	murray-state	2001
29	Fri, Mar 2, 2001	CTOURN	N	Eastern Illinois	OVC	L	71	97		17	12	L 1	Bridgestone Arena	eastern-illinois	murray-state	2001
1	Mon, Nov 13, 2000	REG	@	Texas	Big 12	L	65	79		0	1	L 1	Frank Erwin Center	texas	navy	2001
2	Sat, Nov 18, 2000	REG		Rice	WAC	L	51	69		0	2	L 2	Alumni Hall	rice	navy	2001
3	Mon, Nov 20, 2000	REG		Northeastern	AEC	W	87	66		1	2	W 1	Alumni Hall	northeastern	navy	2001
4	Mon, Nov 27, 2000	REG		Coast Guard		W	71	56		2	2	W 2	Alumni Hall	NA	navy	2001
5	Thu, Nov 30, 2000	REG	@	Denver	Sun Belt	W	92	78		3	2	W 3	Magness Arena	denver	navy	2001
6	Sat, Dec 2, 2000	REG	@	Air Force	MWC	W	64	62		4	2	W 4	Clune Arena 	air-force	navy	2001
7	Thu, Dec 7, 2000	REG	@	Liberty	Big South	L	52	53		4	3	L 1	Vines Center	liberty	navy	2001
8	Sat, Dec 9, 2000	REG		Southern Methodist	WAC	L	64	66		4	4	L 2	Alumni Hall	southern-methodist	navy	2001
9	Tue, Dec 19, 2000	REG		Gettysburg		W	81	62		5	4	W 1	Alumni Hall	NA	navy	2001
10	Fri, Dec 22, 2000	REG	@	William & Mary	CAA	W	85	69		6	4	W 2	Kaplan Arena at William and Mary Hall	william-mary	navy	2001
11	Fri, Dec 29, 2000	REG	@	Wake Forest (4)	ACC	L	58	90		6	5	L 1	Lawrence Joel Coliseum	wake-forest	navy	2001
12	Tue, Jan 2, 2001	REG		Harvard	Ivy	W	93	60		7	5	W 1	Alumni Hall	harvard	navy	2001
13	Sat, Jan 6, 2001	REG	@	Stony Brook	Ind	L	63	77		7	6	L 1	USB Sports Complex	stony-brook	navy	2001
14	Wed, Jan 10, 2001	REG		Bucknell	Patriot	W	89	67		8	6	W 1	Alumni Hall	bucknell	navy	2001
15	Sat, Jan 13, 2001	REG	@	Belmont	Ind	W	77	65		9	6	W 2	Striplin Gymnasium	belmont	navy	2001
16	Wed, Jan 17, 2001	REG		Lafayette	Patriot	W	89	67		10	6	W 3	Alumni Hall	lafayette	navy	2001
17	Sat, Jan 20, 2001	REG	@	Holy Cross	Patriot	L	71	80		10	7	L 1	Hart Recreation Center	holy-cross	navy	2001
18	Wed, Jan 24, 2001	REG	@	Army	Patriot	W	95	89		11	7	W 1	Christl Arena	army	navy	2001
19	Sat, Jan 27, 2001	REG		Colgate	Patriot	W	81	70		12	7	W 2	Alumni Hall	colgate	navy	2001
20	Wed, Jan 31, 2001	REG	@	Lehigh	Patriot	W	75	66		13	7	W 3	Stabler Arena	lehigh	navy	2001
21	Sat, Feb 3, 2001	REG	@	Bucknell	Patriot	W	71	58		14	7	W 4	Davis Gym	bucknell	navy	2001
22	Mon, Feb 5, 2001	REG	@	Richmond	CAA	L	55	69		14	8	L 1	Robins Center	richmond	navy	2001
23	Sun, Feb 11, 2001	REG	@	Lafayette	Patriot	L	78	87		14	9	L 2	Kirby Sports Center	lafayette	navy	2001
24	Wed, Feb 14, 2001	REG		Holy Cross	Patriot	L	67	77		14	10	L 3	Alumni Hall	holy-cross	navy	2001
25	Sat, Feb 17, 2001	REG		Army	Patriot	W	82	70		15	10	W 1	Alumni Hall	army	navy	2001
26	Mon, Feb 19, 2001	REG	@	Maryland-Baltimore County	NEC	L	80	92		15	11	L 1	RAC Arena	maryland-baltimore-county	navy	2001
27	Wed, Feb 21, 2001	REG	@	Colgate	Patriot	W	83	80	OT	16	11	W 1	Cotterell Court	colgate	navy	2001
28	Sat, Feb 24, 2001	REG		Lehigh	Patriot	W	75	59		17	11	W 2	Alumni Hall	lehigh	navy	2001
29	Sat, Mar 3, 2001	CTOURN	N	Army	Patriot	W	92	73		18	11	W 3	Alumni Hall	army	navy	2001
30	Sun, Mar 4, 2001	CTOURN		Bucknell	Patriot	W	88	64		19	11	W 4	Alumni Hall	bucknell	navy	2001
31	Fri, Mar 9, 2001	CTOURN	@	Holy Cross	Patriot	L	64	68	OT	19	12	L 1	Hart Recreation Center	holy-cross	navy	2001
1	Sat, Nov 18, 2000	REG	@	Oral Roberts	Mid-Cont	L	83	87		0	1	L 1	Mabee Center	oral-roberts	nebraska	2001
2	Tue, Nov 21, 2000	REG		Eastern Illinois	OVC	W	85	71		1	1	W 1	Bob Devaney Sports Center	eastern-illinois	nebraska	2001
3	Mon, Nov 27, 2000	REG		Winthrop	Big South	W	65	44		2	1	W 2	Bob Devaney Sports Center	winthrop	nebraska	2001
4	Sat, Dec 2, 2000	REG	@	Pittsburgh	Big East	L	51	52		2	2	L 1	Fitzgerald Fieldhouse	pittsburgh	nebraska	2001
5	Fri, Dec 8, 2000	REG		Missouri-Kansas City	Mid-Cont	L	71	82		2	3	L 2	Bob Devaney Sports Center	missouri-kansas-city	nebraska	2001
6	Sat, Dec 9, 2000	REG		Alaska-Fairbanks		W	84	55		3	3	W 1	Bob Devaney Sports Center	NA	nebraska	2001
7	Sat, Dec 16, 2000	REG	@	Miami (FL)	Big East	W	72	64		4	3	W 2	Miami Arena	miami-fl	nebraska	2001
8	Wed, Dec 20, 2000	REG	N	Iona	MAAC	W	81	80		5	3	W 3		iona	nebraska	2001
9	Thu, Dec 21, 2000	REG	N	Kent State	MAC	W	69	68		6	3	W 4		kent-state	nebraska	2001
10	Fri, Dec 22, 2000	REG	N	Southern Methodist	WAC	W	72	70		7	3	W 5		southern-methodist	nebraska	2001
11	Thu, Dec 28, 2000	REG	@	Minnesota	Big Ten	L	70	74	OT	7	4	L 1	Williams Arena	minnesota	nebraska	2001
12	Sat, Dec 30, 2000	REG		Murray State	OVC	L	71	79		7	5	L 2	Bob Devaney Sports Center	murray-state	nebraska	2001
13	Tue, Jan 2, 2001	REG		Creighton	MVC	L	51	62		7	6	L 3	Bob Devaney Sports Center	creighton	nebraska	2001
14	Sat, Jan 6, 2001	REG	@	Missouri	Big 12	L	66	68		7	7	L 4	Hearnes Center	missouri	nebraska	2001
15	Sat, Jan 13, 2001	REG		Texas (23)	Big 12	W	80	67		8	7	W 1	Bob Devaney Sports Center	texas	nebraska	2001
16	Wed, Jan 17, 2001	REG	@	Kansas (5)	Big 12	L	62	84		8	8	L 1	Allen Fieldhouse	kansas	nebraska	2001
17	Sat, Jan 20, 2001	REG		Iowa State (23)	Big 12	L	59	60		8	9	L 2	Bob Devaney Sports Center	iowa-state	nebraska	2001
18	Wed, Jan 24, 2001	REG		Missouri	Big 12	W	85	79		9	9	W 1	Bob Devaney Sports Center	missouri	nebraska	2001
19	Sat, Jan 27, 2001	REG	@	Oklahoma	Big 12	L	66	77		9	10	L 1	Lloyd Noble Center	oklahoma	nebraska	2001
20	Tue, Jan 30, 2001	REG	@	Kansas State	Big 12	W	63	61		10	10	W 1	Bramlage Coliseum	kansas-state	nebraska	2001
21	Sat, Feb 3, 2001	REG		Colorado	Big 12	L	57	60		10	11	L 1	Bob Devaney Sports Center	colorado	nebraska	2001
22	Wed, Feb 7, 2001	REG		Oklahoma State	Big 12	W	78	75	OT	11	11	W 1	Bob Devaney Sports Center	oklahoma-state	nebraska	2001
23	Sat, Feb 10, 2001	REG	@	Baylor	Big 12	L	58	69		11	12	L 1	Ferrell Center	baylor	nebraska	2001
24	Wed, Feb 14, 2001	REG		Kansas State	Big 12	W	82	56		12	12	W 1	Bob Devaney Sports Center	kansas-state	nebraska	2001
25	Sat, Feb 17, 2001	REG	@	Colorado	Big 12	W	87	82	OT	13	12	W 2	Coors Events/Conference Center	colorado	nebraska	2001
26	Wed, Feb 21, 2001	REG	@	Texas Tech	Big 12	L	64	65		13	13	L 1	United Spirit Arena	texas-tech	nebraska	2001
27	Sun, Feb 25, 2001	REG		Kansas (11)	Big 12	L	74	78		13	14	L 2	Bob Devaney Sports Center	kansas	nebraska	2001
28	Wed, Feb 28, 2001	REG		Texas A&M	Big 12	W	97	69		14	14	W 1	Bob Devaney Sports Center	texas-am	nebraska	2001
29	Sat, Mar 3, 2001	REG	@	Iowa State (8)	Big 12	L	73	86		14	15	L 1	James H. Hilton Coliseum 	iowa-state	nebraska	2001
30	Thu, Mar 8, 2001	CTOURN	N	Kansas State	Big 12	L	58	62		14	16	L 2	Kemper Arena	kansas-state	nebraska	2001
1	Sat, Nov 18, 2000	REG	@	San Francisco	WCC	W	79	71		1	0	W 1	War Memorial Gymnasium	san-francisco	nevada	2001
2	Mon, Nov 20, 2000	REG		Montana State	Big Sky	W	79	62		2	0	W 2	Lawlor Events Center	montana-state	nevada	2001
3	Sat, Nov 25, 2000	REG		Montana	Big Sky	W	86	85	OT	3	0	W 3	Lawlor Events Center	montana	nevada	2001
4	Wed, Nov 29, 2000	REG		Arkansas State	Sun Belt	W	75	64		4	0	W 4	Lawlor Events Center	arkansas-state	nevada	2001
5	Sun, Dec 3, 2000	REG	@	Portland State	Big Sky	L	56	61		4	1	L 1	Peter W. Stott Center	portland-state	nevada	2001
6	Sat, Dec 9, 2000	REG		Nevada-Las Vegas	MWC	W	80	71		5	1	W 1	Lawlor Events Center	nevada-las-vegas	nevada	2001
7	Mon, Dec 11, 2000	REG	@	Montana State	Big Sky	L	74	83		5	2	L 1	Worthington Arena	montana-state	nevada	2001
8	Sat, Dec 16, 2000	REG		Saint Mary's (CA)	WCC	W	67	65		6	2	W 1	Lawlor Events Center	saint-marys-ca	nevada	2001
9	Thu, Dec 21, 2000	REG		Westminster (PA)		W	85	61		7	2	W 2	Lawlor Events Center	NA	nevada	2001
10	Sat, Dec 23, 2000	REG	@	Santa Clara	WCC	L	65	73		7	3	L 1	Leavey Center	santa-clara	nevada	2001
11	Sat, Dec 30, 2000	REG	@	Washington State	Pac-10	L	72	75	OT	7	4	L 2	Friel Court	washington-state	nevada	2001
12	Thu, Jan 4, 2001	REG	@	Texas-El Paso	WAC	L	70	76	OT	7	5	L 3	Don Haskins Center	texas-el-paso	nevada	2001
13	Sat, Jan 6, 2001	REG	@	Rice	WAC	L	63	74		7	6	L 4	Tudor Fieldhouse	rice	nevada	2001
14	Thu, Jan 11, 2001	REG		Southern Methodist	WAC	L	77	82		7	7	L 5	Lawlor Events Center	southern-methodist	nevada	2001
15	Sat, Jan 13, 2001	REG		Texas Christian	WAC	L	88	89		7	8	L 6	Lawlor Events Center	texas-christian	nevada	2001
16	Sat, Jan 20, 2001	REG		Fresno State	WAC	L	69	72		7	9	L 7	Lawlor Events Center	fresno-state	nevada	2001
17	Thu, Jan 25, 2001	REG	@	Southern Methodist	WAC	L	49	61		7	10	L 8	Moody Coliseum	southern-methodist	nevada	2001
18	Sat, Jan 27, 2001	REG		Texas-El Paso	WAC	W	88	77		8	10	W 1	Lawlor Events Center	texas-el-paso	nevada	2001
19	Thu, Feb 1, 2001	REG	@	San Jose State	WAC	L	47	71		8	11	L 1	The Event Center	san-jose-state	nevada	2001
20	Sat, Feb 3, 2001	REG	@	Hawaii	WAC	L	69	76		8	12	L 2	Stan Sheriff Center	hawaii	nevada	2001
21	Thu, Feb 8, 2001	REG		Hawaii	WAC	W	73	60		9	12	W 1	Lawlor Events Center	hawaii	nevada	2001
22	Sun, Feb 11, 2001	REG		San Jose State	WAC	L	64	67		9	13	L 1	Lawlor Events Center	san-jose-state	nevada	2001
23	Thu, Feb 15, 2001	REG	@	Tulsa	WAC	L	70	78		9	14	L 2	Donald W. Reynolds Center	tulsa	nevada	2001
24	Sat, Feb 17, 2001	REG	@	Texas Christian	WAC	L	84	110		9	15	L 3	Daniel-Meyer Coliseum	texas-christian	nevada	2001
25	Sun, Feb 25, 2001	REG	@	Fresno State	WAC	L	68	91		9	16	L 4	Selland Arena 	fresno-state	nevada	2001
26	Thu, Mar 1, 2001	REG		Tulsa	WAC	L	69	74		9	17	L 5	Lawlor Events Center	tulsa	nevada	2001
27	Sat, Mar 3, 2001	REG		Rice	WAC	W	70	57		10	17	W 1	Lawlor Events Center	rice	nevada	2001
28	Tue, Mar 6, 2001	CTOURN	N	Rice	WAC	L	44	60		10	18	L 1	Donald W. Reynolds Center	rice	nevada	2001
1	Fri, Nov 17, 2000	REG		Northern Arizona	Big Sky	W	81	60		1	0	W 1	Thomas & Mack Center	northern-arizona	nevada-las-vegas	2001
2	Mon, Nov 20, 2000	REG	N	Illinois (8)	Big Ten	L	69	74		1	1	L 1	Lahaina Civic Center	illinois	nevada-las-vegas	2001
3	Tue, Nov 21, 2000	REG	N	Louisville	CUSA	L	85	86	OT	1	2	L 2	Lahaina Civic Center	louisville	nevada-las-vegas	2001
4	Wed, Nov 22, 2000	REG	N	Chaminade		W	90	78		2	2	W 1	Lahaina Civic Center	NA	nevada-las-vegas	2001
5	Sat, Nov 25, 2000	REG		Cal State Northridge	Big Sky	W	70	69		3	2	W 2	Thomas & Mack Center	cal-state-northridge	nevada-las-vegas	2001
6	Sat, Dec 2, 2000	REG	@	Oklahoma State	Big 12	L	69	77	OT	3	3	L 1	Gallagher-Iba Arena	oklahoma-state	nevada-las-vegas	2001
7	Sat, Dec 9, 2000	REG	@	Nevada	WAC	L	71	80		3	4	L 2	Lawlor Events Center	nevada	nevada-las-vegas	2001
8	Sat, Dec 16, 2000	REG		Cincinnati (17)	CUSA	L	72	90		3	5	L 3	Thomas & Mack Center	cincinnati	nevada-las-vegas	2001
9	Mon, Dec 18, 2000	REG		Alaska-Anchorage		W	101	71		4	5	W 1	Thomas & Mack Center	NA	nevada-las-vegas	2001
10	Fri, Dec 22, 2000	REG		Pepperdine	WCC	W	69	64		5	5	W 2	Thomas & Mack Center	pepperdine	nevada-las-vegas	2001
11	Thu, Dec 28, 2000	REG		Monmouth	NEC	W	81	70		6	5	W 3	Thomas & Mack Center	monmouth	nevada-las-vegas	2001
12	Sun, Dec 31, 2000	REG	@	Old Dominion	CAA	W	82	67		7	5	W 4	ODU Fieldhouse	old-dominion	nevada-las-vegas	2001
13	Wed, Jan 3, 2001	REG		Loyola Marymount	WCC	W	75	60		8	5	W 5	Thomas & Mack Center	loyola-marymount	nevada-las-vegas	2001
14	Sat, Jan 6, 2001	REG		Chicago State	Mid-Cont	W	106	71		9	5	W 6	Thomas & Mack Center	chicago-state	nevada-las-vegas	2001
15	Mon, Jan 8, 2001	REG		Air Force	MWC	W	65	54		10	5	W 7	Thomas & Mack Center	air-force	nevada-las-vegas	2001
16	Sat, Jan 13, 2001	REG	@	Utah	MWC	L	70	79		10	6	L 1	Jon M. Huntsman Center	utah	nevada-las-vegas	2001
17	Mon, Jan 15, 2001	REG	@	Brigham Young	MWC	L	63	91		10	7	L 2	Marriott Center	brigham-young	nevada-las-vegas	2001
18	Mon, Jan 22, 2001	REG		New Mexico	MWC	W	80	72		11	7	W 1	Thomas & Mack Center	new-mexico	nevada-las-vegas	2001
19	Thu, Jan 25, 2001	REG	@	Georgetown (10)	Big East	L	62	79		11	8	L 1	Verizon Center	georgetown	nevada-las-vegas	2001
20	Sat, Jan 27, 2001	REG		San Diego State	MWC	W	82	72	OT	12	8	W 1	Thomas & Mack Center	san-diego-state	nevada-las-vegas	2001
21	Sat, Feb 3, 2001	REG	@	Colorado State	MWC	L	55	80		12	9	L 1	Moby Arena	colorado-state	nevada-las-vegas	2001
22	Mon, Feb 5, 2001	REG	@	Wyoming	MWC	W	80	78		13	9	W 1	Arena-Auditorium	wyoming	nevada-las-vegas	2001
23	Sat, Feb 10, 2001	REG		Brigham Young	MWC	W	68	56		14	9	W 2	Thomas & Mack Center	brigham-young	nevada-las-vegas	2001
24	Mon, Feb 12, 2001	REG		Utah	MWC	L	77	85		14	10	L 1	Thomas & Mack Center	utah	nevada-las-vegas	2001
25	Sat, Feb 17, 2001	REG	@	Air Force	MWC	W	86	78		15	10	W 1	Clune Arena 	air-force	nevada-las-vegas	2001
26	Mon, Feb 19, 2001	REG	@	New Mexico	MWC	L	56	75		15	11	L 1	The Pit/Bob King Court	new-mexico	nevada-las-vegas	2001
27	Sat, Feb 24, 2001	REG	@	San Diego State	MWC	L	66	83		15	12	L 2	Viejas Arena	san-diego-state	nevada-las-vegas	2001
28	Thu, Mar 1, 2001	REG		Colorado State	MWC	L	62	68		15	13	L 3	Thomas & Mack Center	colorado-state	nevada-las-vegas	2001
29	Sat, Mar 3, 2001	REG		Wyoming	MWC	W	106	102		16	13	W 1	Thomas & Mack Center	wyoming	nevada-las-vegas	2001
1	Wed, Nov 22, 2000	REG	@	Army	Patriot	L	78	80		0	1	L 1	Christl Arena	army	new-hampshire	2001
2	Sat, Nov 25, 2000	REG	@	Dartmouth	Ivy	W	96	89	OT	1	1	W 1	Leede Arena	dartmouth	new-hampshire	2001
3	Wed, Nov 29, 2000	REG		Stony Brook	Ind	L	60	67		1	2	L 1	Lundholm Gymnasium	stony-brook	new-hampshire	2001
4	Sat, Dec 2, 2000	REG	@	Connecticut (16)	Big East	L	70	97		1	3	L 2	Harry A. Gampel Pavilion	connecticut	new-hampshire	2001
5	Thu, Dec 7, 2000	REG	@	Delaware	AEC	L	75	92		1	4	L 3	Bob Carpenter Center	delaware	new-hampshire	2001
6	Sat, Dec 9, 2000	REG	@	Towson	AEC	L	70	84		1	5	L 4	Towson Center	towson	new-hampshire	2001
7	Thu, Dec 14, 2000	REG		Hartford	AEC	W	84	66		2	5	W 1	Lundholm Gymnasium	hartford	new-hampshire	2001
8	Sat, Dec 16, 2000	REG	@	North Carolina State	ACC	L	59	103		2	6	L 1	RBC Center	north-carolina-state	new-hampshire	2001
9	Thu, Dec 28, 2000	REG	@	Holy Cross	Patriot	L	54	64		2	7	L 2	Hart Recreation Center	holy-cross	new-hampshire	2001
10	Sat, Dec 30, 2000	REG	@	Florida (5)	SEC	L	54	102		2	8	L 3	Stephen C. O'Connell Center	florida	new-hampshire	2001
11	Tue, Jan 2, 2001	REG		Boston University	AEC	W	62	59		3	8	W 1	Lundholm Gymnasium	boston-university	new-hampshire	2001
12	Sat, Jan 6, 2001	REG		Lehigh	Patriot	L	54	77		3	9	L 1	Lundholm Gymnasium	lehigh	new-hampshire	2001
13	Mon, Jan 8, 2001	REG	@	Harvard	Ivy	L	58	91		3	10	L 2	Lavietes Pavilion	harvard	new-hampshire	2001
14	Wed, Jan 10, 2001	REG		Vermont	AEC	W	87	69		4	10	W 1	Lundholm Gymnasium	vermont	new-hampshire	2001
15	Sun, Jan 14, 2001	REG	@	Maine	AEC	L	93	108		4	11	L 1	Alfond Arena	maine	new-hampshire	2001
16	Tue, Jan 16, 2001	REG		Northeastern	AEC	W	94	77		5	11	W 1	Lundholm Gymnasium	northeastern	new-hampshire	2001
17	Fri, Jan 19, 2001	REG	@	Hofstra	AEC	L	70	75		5	12	L 1	Mack Sports Complex	hofstra	new-hampshire	2001
18	Sun, Jan 21, 2001	REG	@	Drexel	AEC	L	74	89		5	13	L 2	Daskalakis Athletic Center	drexel	new-hampshire	2001
19	Thu, Jan 25, 2001	REG		Delaware	AEC	L	74	88		5	14	L 3	Lundholm Gymnasium	delaware	new-hampshire	2001
20	Sun, Jan 28, 2001	REG		Towson	AEC	L	87	89		5	15	L 4	Lundholm Gymnasium	towson	new-hampshire	2001
21	Thu, Feb 1, 2001	REG	@	Vermont	AEC	L	72	81		5	16	L 5	Roy L. Patrick Gymnasium	vermont	new-hampshire	2001
22	Sat, Feb 3, 2001	REG	@	Hartford	AEC	W	67	55		6	16	W 1	Chase Arena at Reich Family Pavilion	hartford	new-hampshire	2001
23	Sun, Feb 11, 2001	REG		Maine	AEC	L	84	86		6	17	L 1	Lundholm Gymnasium	maine	new-hampshire	2001
24	Thu, Feb 15, 2001	REG		Drexel	AEC	W	93	85		7	17	W 1	Lundholm Gymnasium	drexel	new-hampshire	2001
25	Sat, Feb 17, 2001	REG		Hofstra	AEC	L	61	80		7	18	L 1	Lundholm Gymnasium	hofstra	new-hampshire	2001
26	Fri, Feb 23, 2001	REG	@	Boston University	AEC	L	52	77		7	19	L 2	Case Gym	boston-university	new-hampshire	2001
27	Sun, Feb 25, 2001	REG	@	Northeastern	AEC	L	77	92		7	20	L 3	Solomon Court at the Cabot Center	northeastern	new-hampshire	2001
28	Fri, Mar 2, 2001	CTOURN	N	Vermont	AEC	L	73	78		7	21	L 4	Bob Carpenter Center	vermont	new-hampshire	2001
1	Mon, Nov 13, 2000	REG		George Mason	CAA	W	79	68		1	0	W 1	The Pit/Bob King Court	george-mason	new-mexico	2001
2	Wed, Nov 15, 2000	REG	@	Temple	A-10	L	49	61		1	1	L 1	Liacouras Center	temple	new-mexico	2001
3	Mon, Nov 27, 2000	REG		Alcorn State	SWAC	W	81	65		2	1	W 1	The Pit/Bob King Court	alcorn-state	new-mexico	2001
4	Wed, Nov 29, 2000	REG		Eastern New Mexico		W	90	50		3	1	W 2	The Pit/Bob King Court	NA	new-mexico	2001
5	Sat, Dec 2, 2000	REG		Western Kentucky	Sun Belt	W	75	57		4	1	W 3	The Pit/Bob King Court	western-kentucky	new-mexico	2001
6	Thu, Dec 7, 2000	REG	@	New Mexico State	Sun Belt	W	68	65	OT	5	1	W 4	Pan American Center	new-mexico-state	new-mexico	2001
7	Thu, Dec 21, 2000	REG		Furman	Southern	W	68	56		6	1	W 5	The Pit/Bob King Court	furman	new-mexico	2001
8	Sat, Dec 23, 2000	REG		Mercer	A-Sun	W	69	62		7	1	W 6	The Pit/Bob King Court	mercer	new-mexico	2001
9	Fri, Dec 29, 2000	REG		William & Mary	CAA	W	68	60		8	1	W 7	The Pit/Bob King Court	william-mary	new-mexico	2001
10	Sat, Dec 30, 2000	REG		Drexel	AEC	W	93	60		9	1	W 8	The Pit/Bob King Court	drexel	new-mexico	2001
11	Tue, Jan 2, 2001	REG	@	Gonzaga	WCC	W	81	80	OT	10	1	W 9	The Kennel	gonzaga	new-mexico	2001
12	Sat, Jan 6, 2001	REG		New Mexico State	Sun Belt	L	68	79	OT	10	2	L 1	The Pit/Bob King Court	new-mexico-state	new-mexico	2001
13	Mon, Jan 8, 2001	REG	@	San Diego State	MWC	W	75	67		11	2	W 1	Viejas Arena	san-diego-state	new-mexico	2001
14	Sat, Jan 13, 2001	REG		Air Force	MWC	W	59	52		12	2	W 2	The Pit/Bob King Court	air-force	new-mexico	2001
15	Sat, Jan 20, 2001	REG	@	Stanford (1)	Pac-10	L	44	75		12	3	L 1	Maples Pavilion	stanford	new-mexico	2001
16	Mon, Jan 22, 2001	REG	@	Nevada-Las Vegas	MWC	L	72	80		12	4	L 2	Thomas & Mack Center	nevada-las-vegas	new-mexico	2001
17	Sat, Jan 27, 2001	REG		Colorado State	MWC	W	72	71	OT	13	4	W 1	The Pit/Bob King Court	colorado-state	new-mexico	2001
18	Mon, Jan 29, 2001	REG		Wyoming	MWC	L	78	82		13	5	L 1	The Pit/Bob King Court	wyoming	new-mexico	2001
19	Sat, Feb 3, 2001	REG	@	Brigham Young	MWC	L	49	65		13	6	L 2	Marriott Center	brigham-young	new-mexico	2001
20	Mon, Feb 5, 2001	REG	@	Utah	MWC	L	69	80		13	7	L 3	Jon M. Huntsman Center	utah	new-mexico	2001
21	Sat, Feb 10, 2001	REG	@	Air Force	MWC	L	49	53		13	8	L 4	Clune Arena 	air-force	new-mexico	2001
22	Mon, Feb 12, 2001	REG		Georgia State	A-Sun	W	91	78		14	8	W 1	The Pit/Bob King Court	georgia-state	new-mexico	2001
23	Sat, Feb 17, 2001	REG		San Diego State	MWC	W	72	54		15	8	W 2	The Pit/Bob King Court	san-diego-state	new-mexico	2001
24	Mon, Feb 19, 2001	REG		Nevada-Las Vegas	MWC	W	75	56		16	8	W 3	The Pit/Bob King Court	nevada-las-vegas	new-mexico	2001
25	Sat, Feb 24, 2001	REG	@	Colorado State	MWC	W	54	51		17	8	W 4	Moby Arena	colorado-state	new-mexico	2001
26	Mon, Feb 26, 2001	REG	@	Wyoming	MWC	L	61	81		17	9	L 1	Arena-Auditorium	wyoming	new-mexico	2001
27	Thu, Mar 1, 2001	REG		Brigham Young	MWC	L	67	72		17	10	L 2	The Pit/Bob King Court	brigham-young	new-mexico	2001
28	Sat, Mar 3, 2001	REG		Utah	MWC	L	61	66		17	11	L 3	The Pit/Bob King Court	utah	new-mexico	2001
29	Thu, Mar 8, 2001	CTOURN	N	Colorado State	MWC	W	76	65		18	11	W 1	Thomas & Mack Center	colorado-state	new-mexico	2001
30	Fri, Mar 9, 2001	CTOURN	N	Utah	MWC	W	56	53		19	11	W 2	Thomas & Mack Center	utah	new-mexico	2001
31	Sat, Mar 10, 2001	CTOURN	N	Brigham Young	MWC	L	65	69		19	12	L 1	Thomas & Mack Center	brigham-young	new-mexico	2001
32	Wed, Mar 14, 2001	NIT		Baylor	Big 12	W	83	73		20	12	W 1	The Pit/Bob King Court	baylor	new-mexico	2001
33	Tue, Mar 20, 2001	NIT		Pepperdine	WCC	W	81	78		21	12	W 2	The Pit/Bob King Court	pepperdine	new-mexico	2001
34	Thu, Mar 22, 2001	NIT	@	Memphis	CUSA	L	63	81		21	13	L 1	The Pyramid	memphis	new-mexico	2001
1	Fri, Nov 17, 2000	REG	N	St. Bonaventure	A-10	L	53	68		0	1	L 1	Selland Arena 	st-bonaventure	new-mexico-state	2001
2	Sun, Nov 19, 2000	REG	N	Saint Mary's (CA)	WCC	W	82	64		1	1	W 1	Selland Arena 	saint-marys-ca	new-mexico-state	2001
3	Tue, Nov 21, 2000	REG	@	San Diego State	MWC	L	62	77		1	2	L 1	Viejas Arena	san-diego-state	new-mexico-state	2001
4	Sat, Nov 25, 2000	REG	@	Washington	Pac-10	L	77	81		1	3	L 2	Bank of America Arena	washington	new-mexico-state	2001
5	Mon, Nov 27, 2000	REG		Arkansas-Pine Bluff	SWAC	W	113	53		2	3	W 1	Pan American Center	arkansas-pine-bluff	new-mexico-state	2001
6	Wed, Nov 29, 2000	REG		Southern Methodist	WAC	L	76	85		2	4	L 1	Pan American Center	southern-methodist	new-mexico-state	2001
7	Sat, Dec 2, 2000	REG		Texas-El Paso	WAC	L	82	92		2	5	L 2	Pan American Center	texas-el-paso	new-mexico-state	2001
8	Thu, Dec 7, 2000	REG		New Mexico	MWC	L	65	68	OT	2	6	L 3	Pan American Center	new-mexico	new-mexico-state	2001
9	Mon, Dec 18, 2000	REG		Western New Mexico		W	104	55		3	6	W 1	Pan American Center	NA	new-mexico-state	2001
10	Sat, Dec 23, 2000	REG	@	Texas-El Paso	WAC	L	53	65		3	7	L 1	Don Haskins Center	texas-el-paso	new-mexico-state	2001
11	Thu, Dec 28, 2000	REG		North Texas	Sun Belt	W	82	70		4	7	W 1	Pan American Center	north-texas	new-mexico-state	2001
12	Tue, Jan 2, 2001	REG	@	Texas Tech	Big 12	L	65	71		4	8	L 1	United Spirit Arena	texas-tech	new-mexico-state	2001
13	Thu, Jan 4, 2001	REG		Arkansas-Little Rock	Sun Belt	L	62	66		4	9	L 2	Pan American Center	arkansas-little-rock	new-mexico-state	2001
14	Sat, Jan 6, 2001	REG	@	New Mexico	MWC	W	79	68	OT	5	9	W 1	The Pit/Bob King Court	new-mexico	new-mexico-state	2001
