G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
27	Wed, Feb 12, 2014	REG	@	Southeast Missouri State	OVC	W	79	70		8	19	W 1	Show Me Center	s/2014-02-12-southeast-missouri-	tennessee-martin	2014
28	Thu, Feb 20, 2014	REG		Tennessee Tech	OVC	L	83	91		8	20	L 1	Skyhawk Arena	s/2014-02-20-tennessee-m	tennessee-martin	2014
29	Sat, Feb 22, 2014	REG		Southeast Missouri State	OVC	L	74	77		8	21	L 2	Skyhawk Arena	s/2014-02-22-tennessee-m	tennessee-martin	2014
30	Thu, Feb 27, 2014	REG		Murray State	OVC	L	72	86		8	22	L 3	Skyhawk Arena	s/2014-02-27-tennessee-m	tennessee-martin	2014
31	Sat, Mar 1, 2014	REG		Austin Peay	OVC	L	85	88		8	23	L 4	Skyhawk Arena	s/2014-03-01-tennessee-m	tennessee-martin	2014
1	Fri, Nov 8, 2013	REG	@	Hawaii	Big West	L	55	85		0	1	L 1	Stan Sheriff Center	s/2013-11-08-h	tennessee-state	2014
2	Sat, Nov 9, 2013	REG	N	New Mexico State	WAC	L	55	70		0	2	L 2		s/2013-11-09-new-mexico-	tennessee-state	2014
3	Mon, Nov 11, 2013	REG	N	Western Michigan	MAC	L	52	63		0	3	L 3	Stan Sheriff Center	s/2013-11-11-tennessee-	tennessee-state	2014
4	Sat, Nov 16, 2013	REG	@	Wichita State (16)	MVC	L	71	85		0	4	L 4	Charles Koch Arena	s/2013-11-16-wichita-	tennessee-state	2014
5	Mon, Nov 18, 2013	REG		Lipscomb	A-Sun	L	70	75		0	5	L 5	Gentry Center Complex	s/2013-11-18-tennessee-	tennessee-state	2014
6	Fri, Nov 22, 2013	REG	@	Tennessee	SEC	L	67	88		0	6	L 6	Thompson-Boling Arena	s/2013-11-22-tenn	tennessee-state	2014
7	Tue, Nov 26, 2013	REG	@	Auburn	SEC	L	73	78		0	7	L 7	Auburn Arena	s/2013-11-26-a	tennessee-state	2014
8	Sat, Nov 30, 2013	REG	@	South Carolina Upstate	A-Sun	L	64	73		0	8	L 8	G.B. Hodge Center	s/2013-11-30-south-carolina-up	tennessee-state	2014
9	Tue, Dec 3, 2013	REG		Alabama A&M	SWAC	L	65	66		0	9	L 9	Gentry Center Complex	s/2013-12-03-tennessee-	tennessee-state	2014
10	Sat, Dec 7, 2013	REG	@	Drexel	CAA	L	61	75		0	10	L 10	Daskalakis Athletic Center	s/2013-12-07-d	tennessee-state	2014
11	Sun, Dec 15, 2013	REG		Fisk		W	108	85		1	10	W 1	Gentry Center Complex	s/2013-12-15-tennessee-	tennessee-state	2014
12	Thu, Dec 19, 2013	REG	@	Illinois State	MVC	L	58	64		1	11	L 1	Redbird Arena	s/2013-12-19-illinois-	tennessee-state	2014
13	Sat, Dec 21, 2013	REG		Miami (OH)	MAC	L	64	79		1	12	L 2	Gentry Center Complex	s/2013-12-21-tennessee-	tennessee-state	2014
14	Sat, Dec 28, 2013	REG	@	Eastern Illinois	OVC	L	69	70		1	13	L 3	Lantz Arena	s/2013-12-28-eastern-ill	tennessee-state	2014
15	Thu, Jan 2, 2014	REG		Tennessee Tech	OVC	L	53	57		1	14	L 4	Gentry Center Complex	s/2014-01-02-tennessee-	tennessee-state	2014
16	Sat, Jan 4, 2014	REG		Jacksonville State	OVC	W	70	65		2	14	W 1	Gentry Center Complex	s/2014-01-04-tennessee-	tennessee-state	2014
17	Tue, Jan 7, 2014	REG		Middle Tennessee	CUSA	L	66	74		2	15	L 1	Gentry Center Complex	s/2014-01-07-tennessee-	tennessee-state	2014
18	Sat, Jan 11, 2014	REG	@	Southeast Missouri State	OVC	L	94	102		2	16	L 2	Show Me Center	s/2014-01-11-southeast-missouri-	tennessee-state	2014
19	Mon, Jan 13, 2014	REG	@	Tennessee-Martin	OVC	L	81	100		2	17	L 3	Skyhawk Arena	s/2014-01-13-tennessee-m	tennessee-state	2014
20	Thu, Jan 16, 2014	REG	@	Jacksonville State	OVC	L	64	70		2	18	L 4	Pete Mathews Coliseum	s/2014-01-16-jacksonville-	tennessee-state	2014
21	Sat, Jan 18, 2014	REG		Belmont	OVC	L	65	79		2	19	L 5	Gentry Center Complex	s/2014-01-18-tennessee-	tennessee-state	2014
22	Thu, Jan 23, 2014	REG		Eastern Kentucky	OVC	L	78	94		2	20	L 6	Gentry Center Complex	s/2014-01-23-tennessee-	tennessee-state	2014
23	Sat, Jan 25, 2014	REG		Morehead State	OVC	L	74	80	OT	2	21	L 7	Gentry Center Complex	s/2014-01-25-tennessee-	tennessee-state	2014
24	Thu, Jan 30, 2014	REG	@	Tennessee Tech	OVC	W	81	68		3	21	W 1	Eblen Center	s/2014-01-30-tennessee	tennessee-state	2014
25	Thu, Feb 6, 2014	REG		Austin Peay	OVC	L	65	75		3	22	L 1	Gentry Center Complex	s/2014-02-06-tennessee-	tennessee-state	2014
26	Sat, Feb 8, 2014	REG		Murray State	OVC	L	65	73		3	23	L 2	Gentry Center Complex	s/2014-02-08-tennessee-	tennessee-state	2014
27	Thu, Feb 13, 2014	REG	@	Belmont	OVC	L	71	73		3	24	L 3	Curb Event Center	s/2014-02-13-be	tennessee-state	2014
28	Thu, Feb 20, 2014	REG		Southern Illinois-Edwardsville	OVC	W	66	61		4	24	W 1	Gentry Center Complex	s/2014-02-20-tennessee-	tennessee-state	2014
29	Thu, Feb 27, 2014	REG	@	Morehead State	OVC	W	70	68		5	24	W 2	Ellis T. Johnson Arena	s/2014-02-27-morehead-	tennessee-state	2014
30	Sat, Mar 1, 2014	REG	@	Eastern Kentucky	OVC	L	66	70		5	25	L 1	McBrayer Arena	s/2014-03-01-eastern-ken	tennessee-state	2014
1	Sat, Nov 9, 2013	REG	@	South Florida	AAC	L	62	72		0	1	L 1	Sun Dome	s/2013-11-09-south-fl	tennessee-tech	2014
2	Tue, Nov 12, 2013	REG		Loyola (IL)	MVC	W	74	69		1	1	W 1	Eblen Center	s/2013-11-12-tennessee	tennessee-tech	2014
3	Fri, Nov 15, 2013	REG	N	Texas-Rio Grande Valley	WAC	L	78	81		1	2	L 1	American Bank Center	s/2013-11-15-tennessee	tennessee-tech	2014
4	Sat, Nov 16, 2013	REG	@	Texas A&M-Corpus Christi	Southland	W	62	60		2	2	W 1	American Bank Center	s/2013-11-16-texas-am-corpus-ch	tennessee-tech	2014
5	Sun, Nov 17, 2013	REG	N	IPFW	Summit	L	66	69		2	3	L 1		s/2013-11-17	tennessee-tech	2014
6	Thu, Nov 21, 2013	REG		Indiana-Kokomo		W	92	39		3	3	W 1	Eblen Center	s/2013-11-21-tennessee	tennessee-tech	2014
7	Sat, Nov 23, 2013	REG		Milwaukee	Horizon	L	63	70		3	4	L 1	Eblen Center	s/2013-11-23-tennessee	tennessee-tech	2014
8	Wed, Nov 27, 2013	REG		East Tennessee State	A-Sun	W	98	83		4	4	W 1	Eblen Center	s/2013-11-27-tennessee	tennessee-tech	2014
9	Sat, Nov 30, 2013	REG		Utah Valley	WAC	W	74	71		5	4	W 2	Eblen Center	s/2013-11-30-tennessee	tennessee-tech	2014
10	Thu, Dec 5, 2013	REG	@	Lipscomb	A-Sun	L	79	87		5	5	L 1	Allen Arena	s/2013-12-05-lip	tennessee-tech	2014
11	Sat, Dec 7, 2013	REG	@	Tennessee	SEC	L	63	84		5	6	L 2	Thompson-Boling Arena	s/2013-12-07-tenn	tennessee-tech	2014
12	Sun, Dec 15, 2013	REG	@	Lamar	Southland	W	79	74		6	6	W 1	Montagne Center	s/2013-12-15-	tennessee-tech	2014
13	Tue, Dec 17, 2013	REG	@	Green Bay	Horizon	L	49	76		6	7	L 1	Resch Center	s/2013-12-17-gree	tennessee-tech	2014
14	Thu, Dec 19, 2013	REG		Hillsdale Free Will Baptist		W	112	56		7	7	W 1		s/2013-12-19-tennessee	tennessee-tech	2014
15	Sat, Dec 28, 2013	REG	@	Utah Valley	WAC	L	66	75		7	8	L 1	McKay Events Center	s/2013-12-28-utah-v	tennessee-tech	2014
16	Thu, Jan 2, 2014	REG	@	Tennessee State	OVC	W	57	53		8	8	W 1	Gentry Center Complex	s/2014-01-02-tennessee-	tennessee-tech	2014
17	Sat, Jan 4, 2014	REG	@	Belmont	OVC	L	62	64		8	9	L 1	Curb Event Center	s/2014-01-04-be	tennessee-tech	2014
18	Thu, Jan 9, 2014	REG		Eastern Illinois	OVC	W	81	69		9	9	W 1	Eblen Center	s/2014-01-09-tennessee	tennessee-tech	2014
19	Sat, Jan 11, 2014	REG		Southern Illinois-Edwardsville	OVC	W	64	63		10	9	W 2	Eblen Center	s/2014-01-11-tennessee	tennessee-tech	2014
20	Sat, Jan 18, 2014	REG		Southeast Missouri State	OVC	L	74	83		10	10	L 1	Eblen Center	s/2014-01-18-tennessee	tennessee-tech	2014
21	Thu, Jan 23, 2014	REG	@	Murray State	OVC	L	53	92		10	11	L 2	Regional Special Events Center	s/2014-01-23-murray-	tennessee-tech	2014
22	Sat, Jan 25, 2014	REG	@	Austin Peay	OVC	L	69	83		10	12	L 3	Winfield Dunn Center	s/2014-01-25-austin	tennessee-tech	2014
23	Thu, Jan 30, 2014	REG		Tennessee State	OVC	L	68	81		10	13	L 4	Eblen Center	s/2014-01-30-tennessee	tennessee-tech	2014
24	Sat, Feb 1, 2014	REG		Belmont	OVC	W	81	76		11	13	W 1	Eblen Center	s/2014-02-01-tennessee	tennessee-tech	2014
25	Sat, Feb 8, 2014	REG	@	Jacksonville State	OVC	W	72	60		12	13	W 2	Pete Mathews Coliseum	s/2014-02-08-jacksonville-	tennessee-tech	2014
26	Thu, Feb 13, 2014	REG		Eastern Kentucky	OVC	W	72	66		13	13	W 3	Eblen Center	s/2014-02-13-tennessee	tennessee-tech	2014
27	Sat, Feb 15, 2014	REG		Morehead State	OVC	L	53	79		13	14	L 1	Eblen Center	s/2014-02-15-tennessee	tennessee-tech	2014
28	Thu, Feb 20, 2014	REG	@	Tennessee-Martin	OVC	W	91	83		14	14	W 1	Skyhawk Arena	s/2014-02-20-tennessee-m	tennessee-tech	2014
29	Sat, Feb 22, 2014	REG		Jacksonville State	OVC	W	69	57		15	14	W 2	Eblen Center	s/2014-02-22-tennessee	tennessee-tech	2014
30	Thu, Feb 27, 2014	REG	@	Eastern Kentucky	OVC	L	67	74		15	15	L 1	McBrayer Arena	s/2014-02-27-eastern-ken	tennessee-tech	2014
31	Sat, Mar 1, 2014	REG	@	Morehead State	OVC	W	91	84		16	15	W 1	Ellis T. Johnson Arena	s/2014-03-01-morehead-	tennessee-tech	2014
32	Wed, Mar 5, 2014	CTOURN	N	Southern Illinois-Edwardsville	OVC	W	74	67		17	15	W 2	Nashville Municipal Auditorium	s/2014-03-05-southern-illinois-edwards	tennessee-tech	2014
33	Thu, Mar 6, 2014	CTOURN	N	Morehead State	OVC	L	61	76		17	16	L 1		s/2014-03-06-morehead-	tennessee-tech	2014
1	Fri, Nov 8, 2013	REG		Mercer	A-Sun	W	76	73		1	0	W 1	Frank Erwin Center	s/2013-11-08-	texas	2014
2	Tue, Nov 12, 2013	REG		South Alabama	Sun Belt	W	84	77		2	0	W 2	Frank Erwin Center	s/2013-11-12-	texas	2014
3	Fri, Nov 15, 2013	REG		Stephen F. Austin	Southland	W	72	62		3	0	W 3	Frank Erwin Center	s/2013-11-15-	texas	2014
4	Mon, Nov 18, 2013	REG		Houston Baptist	Southland	W	89	61		4	0	W 4	Frank Erwin Center	s/2013-11-18-	texas	2014
5	Mon, Nov 25, 2013	REG	N	Brigham Young	WCC	L	82	86		4	1	L 1		s/2013-11-25-brigham-	texas	2014
6	Tue, Nov 26, 2013	REG	N	DePaul	Big East	W	77	59		5	1	W 1	Sprint Center	s/2013-11-26-d	texas	2014
7	Fri, Nov 29, 2013	REG		Texas-Arlington	Sun Belt	W	72	69		6	1	W 2	Frank Erwin Center	s/2013-11-29-	texas	2014
8	Mon, Dec 2, 2013	REG		Vanderbilt	SEC	W	70	64		7	1	W 3	Frank Erwin Center	s/2013-12-02-	texas	2014
9	Sat, Dec 7, 2013	REG	N	Temple	AAC	W	81	80	OT	8	1	W 4	Liacouras Center	s/2013-12-07-t	texas	2014
10	Sat, Dec 14, 2013	REG		Texas State	Sun Belt	W	85	53		9	1	W 5	Frank Erwin Center	s/2013-12-14-	texas	2014
11	Wed, Dec 18, 2013	REG	@	North Carolina (14)	ACC	W	86	83		10	1	W 6	Smith Center	s/2013-12-18-north-car	texas	2014
12	Sat, Dec 21, 2013	REG		Michigan State (5)	Big Ten	L	78	92		10	2	L 1	Frank Erwin Center	s/2013-12-21-	texas	2014
13	Mon, Dec 30, 2013	REG		Rice	CUSA	W	66	44		11	2	W 1	Frank Erwin Center	s/2013-12-30-	texas	2014
14	Sat, Jan 4, 2014	REG		Oklahoma	Big 12	L	85	88		11	3	L 1	Frank Erwin Center	s/2014-01-04-	texas	2014
15	Wed, Jan 8, 2014	REG	@	Oklahoma State (11)	Big 12	L	74	87		11	4	L 2	Gallagher-Iba Arena	s/2014-01-08-oklahoma-	texas	2014
16	Sat, Jan 11, 2014	REG		Texas Tech	Big 12	W	67	64		12	4	W 1	Frank Erwin Center	s/2014-01-11-	texas	2014
17	Mon, Jan 13, 2014	REG	@	West Virginia	Big 12	W	80	69		13	4	W 2	WVU Coliseum	s/2014-01-13-west-vir	texas	2014
18	Sat, Jan 18, 2014	REG		Iowa State (8)	Big 12	W	86	76		14	4	W 3	Frank Erwin Center	s/2014-01-18-	texas	2014
19	Tue, Jan 21, 2014	REG		Kansas State (22)	Big 12	W	67	64		15	4	W 4	Frank Erwin Center	s/2014-01-21-	texas	2014
20	Sat, Jan 25, 2014	REG	@	Baylor (24)	Big 12	W	74	60		16	4	W 5	Ferrell Center	s/2014-01-25-b	texas	2014
21	Sat, Feb 1, 2014	REG		Kansas (6)	Big 12	W	81	69		17	4	W 6	Frank Erwin Center	s/2014-02-01-	texas	2014
22	Tue, Feb 4, 2014	REG	@	Texas Christian	Big 12	W	59	54		18	4	W 7	Daniel-Meyer Coliseum	s/2014-02-04-texas-chri	texas	2014
23	Sat, Feb 8, 2014	REG	@	Kansas State	Big 12	L	57	74		18	5	L 1	Bramlage Coliseum	s/2014-02-08-kansas-	texas	2014
24	Tue, Feb 11, 2014	REG		Oklahoma State	Big 12	W	87	68		19	5	W 1	Frank Erwin Center	s/2014-02-11-	texas	2014
25	Sat, Feb 15, 2014	REG		West Virginia	Big 12	W	88	71		20	5	W 2	Frank Erwin Center	s/2014-02-15-	texas	2014
26	Tue, Feb 18, 2014	REG	@	Iowa State (17)	Big 12	L	76	85		20	6	L 1	James H. Hilton Coliseum 	s/2014-02-18-iowa-	texas	2014
27	Sat, Feb 22, 2014	REG	@	Kansas (8)	Big 12	L	54	85		20	7	L 2	Allen Fieldhouse	s/2014-02-22-k	texas	2014
28	Wed, Feb 26, 2014	REG		Baylor	Big 12	W	74	69		21	7	W 1	Frank Erwin Center	s/2014-02-26-	texas	2014
29	Sat, Mar 1, 2014	REG	@	Oklahoma	Big 12	L	65	77		21	8	L 1	Lloyd Noble Center	s/2014-03-01-okl	texas	2014
30	Wed, Mar 5, 2014	REG		Texas Christian	Big 12	W	66	54		22	8	W 1	Frank Erwin Center	s/2014-03-05-	texas	2014
31	Sat, Mar 8, 2014	REG	@	Texas Tech	Big 12	L	53	59		22	9	L 1	United Spirit Arena	s/2014-03-08-texas	texas	2014
32	Thu, Mar 13, 2014	CTOURN	N	West Virginia	Big 12	W	66	49		23	9	W 1		s/2014-03-13-	texas	2014
33	Fri, Mar 14, 2014	CTOURN	N	Baylor	Big 12	L	69	86		23	10	L 1		s/2014-03-14-b	texas	2014
34	Thu, Mar 20, 2014	NCAA	N	Arizona State	Pac-12	W	87	85		24	10	W 1	Bradley Center	s/2014-03-20-arizona-	texas	2014
35	Sat, Mar 22, 2014	NCAA	N	Michigan (7)	Big Ten	L	65	79		24	11	L 1		s/2014-03-22-mic	texas	2014
1	Fri, Nov 8, 2013	REG		Buffalo	MAC	W	82	58		1	0	W 1	Reed Arena	s/2013-11-08-tex	texas-am	2014
2	Mon, Nov 11, 2013	REG		Mississippi Valley State	SWAC	W	91	67		2	0	W 2	Reed Arena	s/2013-11-11-tex	texas-am	2014
3	Fri, Nov 15, 2013	REG		Rice	CUSA	W	68	65		3	0	W 3	Reed Arena	s/2013-11-15-tex	texas-am	2014
4	Tue, Nov 19, 2013	REG		Prairie View	SWAC	W	75	65		4	0	W 4	Reed Arena	s/2013-11-19-tex	texas-am	2014
5	Sun, Nov 24, 2013	REG		Sam Houston State	Southland	W	79	62		5	0	W 5	Reed Arena	s/2013-11-24-tex	texas-am	2014
6	Tue, Nov 26, 2013	REG		Arkansas-Pine Bluff	SWAC	W	88	55		6	0	W 6	Reed Arena	s/2013-11-26-tex	texas-am	2014
7	Fri, Nov 29, 2013	REG	N	Missouri State	MVC	L	67	73		6	1	L 1		s/2013-11-29-missouri-	texas-am	2014
8	Sat, Nov 30, 2013	REG	N	Southern Methodist	AAC	L	52	55		6	2	L 2		s/2013-11-30-southern-meth	texas-am	2014
9	Wed, Dec 4, 2013	REG		Houston	AAC	W	74	57		7	2	W 1	Reed Arena	s/2013-12-04-tex	texas-am	2014
10	Sat, Dec 14, 2013	REG		McNeese State	Southland	W	73	60		8	2	W 2	Reed Arena	s/2013-12-14-tex	texas-am	2014
11	Sat, Dec 21, 2013	REG	N	Oklahoma	Big 12	L	52	64		8	3	L 1		s/2013-12-21-okl	texas-am	2014
12	Tue, Dec 31, 2013	REG		North Texas	CUSA	L	41	61		8	4	L 2	Reed Arena	s/2013-12-31-tex	texas-am	2014
13	Sat, Jan 4, 2014	REG		Texas-Rio Grande Valley	WAC	W	63	46		9	4	W 1	Reed Arena	s/2014-01-04-tex	texas-am	2014
14	Wed, Jan 8, 2014	REG		Arkansas	SEC	W	69	53		10	4	W 2	Reed Arena	s/2014-01-08-tex	texas-am	2014
15	Sat, Jan 11, 2014	REG	@	Tennessee	SEC	W	57	56		11	4	W 3	Thompson-Boling Arena	s/2014-01-11-tenn	texas-am	2014
16	Wed, Jan 15, 2014	REG		South Carolina	SEC	W	75	67		12	4	W 4	Reed Arena	s/2014-01-15-tex	texas-am	2014
17	Sat, Jan 18, 2014	REG	@	Mississippi State	SEC	L	72	81	OT	12	5	L 1	Humphrey Coliseum	s/2014-01-18-mississippi-	texas-am	2014
18	Tue, Jan 21, 2014	REG	@	Kentucky (14)	SEC	L	51	68		12	6	L 2	Rupp Arena	s/2014-01-21-ken	texas-am	2014
19	Sat, Jan 25, 2014	REG		Vanderbilt	SEC	L	55	66		12	7	L 3	Reed Arena	s/2014-01-25-tex	texas-am	2014
20	Wed, Jan 29, 2014	REG	@	South Carolina	SEC	L	52	80		12	8	L 4	The Colonial Life Arena	s/2014-01-29-south-car	texas-am	2014
21	Sat, Feb 1, 2014	REG	@	Florida (3)	SEC	L	36	69		12	9	L 5	Stephen C. O'Connell Center	s/2014-02-01-fl	texas-am	2014
22	Wed, Feb 5, 2014	REG		Mississippi State	SEC	W	72	52		13	9	W 1	Reed Arena	s/2014-02-05-tex	texas-am	2014
23	Sat, Feb 8, 2014	REG	@	Georgia	SEC	L	50	62		13	10	L 1	Stegeman Coliseum	s/2014-02-08-ge	texas-am	2014
24	Wed, Feb 12, 2014	REG		Louisiana State	SEC	W	83	73		14	10	W 1	Reed Arena	s/2014-02-12-tex	texas-am	2014
25	Sat, Feb 15, 2014	REG	@	Vanderbilt	SEC	L	54	57	OT	14	11	L 1	Memorial Gymnasium	s/2014-02-15-vande	texas-am	2014
26	Thu, Feb 20, 2014	REG		Alabama	SEC	W	63	48		15	11	W 1	Reed Arena	s/2014-02-20-tex	texas-am	2014
27	Sat, Feb 22, 2014	REG		Tennessee	SEC	W	68	65	OT	16	11	W 2	Reed Arena	s/2014-02-22-tex	texas-am	2014
28	Wed, Feb 26, 2014	REG	@	Louisiana State	SEC	L	49	68		16	12	L 1	Maravich Assembly Center	s/2014-02-26-louisiana-	texas-am	2014
29	Sat, Mar 1, 2014	REG		Mississippi	SEC	W	71	60		17	12	W 1	Reed Arena	s/2014-03-01-tex	texas-am	2014
30	Wed, Mar 5, 2014	REG	@	Missouri	SEC	L	56	57		17	13	L 1	Mizzou Arena	s/2014-03-05-mis	texas-am	2014
31	Sat, Mar 8, 2014	REG		Auburn	SEC	L	64	69		17	14	L 2	Reed Arena	s/2014-03-08-tex	texas-am	2014
32	Thu, Mar 13, 2014	CTOURN	N	Missouri	SEC	L	83	91	2OT	17	15	L 3		s/2014-03-13-mis	texas-am	2014
33	Wed, Mar 19, 2014	CBI		Wyoming	MWC	W	59	43		18	15	W 1	Reed Arena	s/2014-03-19-tex	texas-am	2014
34	Mon, Mar 24, 2014	CBI	@	Illinois State	MVC	L	55	62		18	16	L 1	Redbird Arena	s/2014-03-24-illinois-	texas-am	2014
1	Fri, Nov 8, 2013	REG		Huston-Tillotson		W	79	45		1	0	W 1	American Bank Center	s/2013-11-08-texas-am-corpus-ch	texas-am-corpus-christi	2014
2	Tue, Nov 12, 2013	REG	@	Iowa State	Big 12	L	50	80		1	1	L 1	James H. Hilton Coliseum 	s/2013-11-12-iowa-	texas-am-corpus-christi	2014
3	Fri, Nov 15, 2013	REG		IPFW	Summit	W	72	71		2	1	W 1	American Bank Center	s/2013-11-15-texas-am-corpus-ch	texas-am-corpus-christi	2014
4	Sat, Nov 16, 2013	REG		Tennessee Tech	OVC	L	60	62		2	2	L 1	American Bank Center	s/2013-11-16-texas-am-corpus-ch	texas-am-corpus-christi	2014
5	Sun, Nov 17, 2013	REG		Texas-Rio Grande Valley	WAC	W	72	61		3	2	W 1	American Bank Center	s/2013-11-17-texas-am-corpus-ch	texas-am-corpus-christi	2014
6	Wed, Nov 20, 2013	REG		Rice	CUSA	L	61	63		3	3	L 1	American Bank Center	s/2013-11-20-texas-am-corpus-ch	texas-am-corpus-christi	2014
7	Sat, Nov 23, 2013	REG	@	Texas-San Antonio	CUSA	L	76	87		3	4	L 2	Convocation Center	s/2013-11-23-texas-san-an	texas-am-corpus-christi	2014
8	Tue, Nov 26, 2013	REG		Central Michigan	MAC	L	64	68		3	5	L 3	American Bank Center	s/2013-11-26-texas-am-corpus-ch	texas-am-corpus-christi	2014
9	Sat, Nov 30, 2013	REG	@	Houston	AAC	L	67	78		3	6	L 4	Hofheinz Pavilion	s/2013-11-30-ho	texas-am-corpus-christi	2014
10	Thu, Dec 5, 2013	REG	@	Oklahoma	Big 12	L	56	78		3	7	L 5	Lloyd Noble Center	s/2013-12-05-okl	texas-am-corpus-christi	2014
11	Sun, Dec 8, 2013	REG		Texas-Permian Basin		L	77	82		3	8	L 6	American Bank Center	s/2013-12-08-texas-am-corpus-ch	texas-am-corpus-christi	2014
12	Fri, Dec 20, 2013	REG		Cal State Northridge	Big West	L	66	67		3	9	L 7	American Bank Center	s/2013-12-20-texas-am-corpus-ch	texas-am-corpus-christi	2014
13	Sat, Dec 28, 2013	REG	@	Minnesota	Big Ten	L	44	65		3	10	L 8	Williams Arena	s/2013-12-28-minn	texas-am-corpus-christi	2014
14	Thu, Jan 2, 2014	REG	@	Central Arkansas	Southland	W	81	66		4	10	W 1	Jeff Farris Center	s/2014-01-02-central-ark	texas-am-corpus-christi	2014
15	Sat, Jan 4, 2014	REG	@	Oral Roberts	Southland	W	71	64		5	10	W 2	Mabee Center	s/2014-01-04-oral-ro	texas-am-corpus-christi	2014
16	Thu, Jan 9, 2014	REG		Northwestern State	Southland	W	101	87		6	10	W 3	American Bank Center	s/2014-01-09-texas-am-corpus-ch	texas-am-corpus-christi	2014
17	Sat, Jan 11, 2014	REG		Stephen F. Austin	Southland	L	70	80		6	11	L 1	American Bank Center	s/2014-01-11-texas-am-corpus-ch	texas-am-corpus-christi	2014
18	Thu, Jan 16, 2014	REG	@	McNeese State	Southland	W	77	61		7	11	W 1	Burton Coliseum	s/2014-01-16-mcneese-	texas-am-corpus-christi	2014
19	Sat, Jan 18, 2014	REG	@	Nicholls State	Southland	W	70	67		8	11	W 2	David Stopher Gymnasium	s/2014-01-18-nicholls-	texas-am-corpus-christi	2014
20	Thu, Jan 23, 2014	REG		Southeastern Louisiana	Southland	W	74	71		9	11	W 3	American Bank Center	s/2014-01-23-texas-am-corpus-ch	texas-am-corpus-christi	2014
21	Sat, Jan 25, 2014	REG		New Orleans	Southland	L	62	70		9	12	L 1	American Bank Center	s/2014-01-25-texas-am-corpus-ch	texas-am-corpus-christi	2014
22	Thu, Jan 30, 2014	REG	@	Sam Houston State	Southland	L	74	78		9	13	L 2	Johnson Coliseum	s/2014-01-30-sam-houston-	texas-am-corpus-christi	2014
23	Sat, Feb 1, 2014	REG	@	Lamar	Southland	W	58	35		10	13	W 1	Montagne Center	s/2014-02-01-	texas-am-corpus-christi	2014
24	Thu, Feb 6, 2014	REG	@	Incarnate Word	Southland	L	78	82		10	14	L 1	McDermott Center	s/2014-02-06-incarnate	texas-am-corpus-christi	2014
25	Sat, Feb 8, 2014	REG	@	Abilene Christian	Southland	W	71	69		11	14	W 1	Moody Coliseum 	s/2014-02-08-abilene-chri	texas-am-corpus-christi	2014
26	Thu, Feb 13, 2014	REG		Central Arkansas	Southland	W	84	73		12	14	W 2	American Bank Center	s/2014-02-13-texas-am-corpus-ch	texas-am-corpus-christi	2014
27	Sat, Feb 15, 2014	REG		Oral Roberts	Southland	W	74	72	OT	13	14	W 3	American Bank Center	s/2014-02-15-texas-am-corpus-ch	texas-am-corpus-christi	2014
28	Sat, Feb 22, 2014	REG	@	Houston Baptist	Southland	W	66	61		14	14	W 4	Frank and Lucille Sharp Gymnasium	s/2014-02-22-houston-ba	texas-am-corpus-christi	2014
29	Sat, Mar 1, 2014	REG		Houston Baptist	Southland	W	65	45		15	14	W 5	American Bank Center	s/2014-03-01-texas-am-corpus-ch	texas-am-corpus-christi	2014
30	Thu, Mar 6, 2014	REG		McNeese State	Southland	W	67	51		16	14	W 6	American Bank Center	s/2014-03-06-texas-am-corpus-ch	texas-am-corpus-christi	2014
31	Sat, Mar 8, 2014	REG		Nicholls State	Southland	W	58	44		17	14	W 7	American Bank Center	s/2014-03-08-texas-am-corpus-ch	texas-am-corpus-christi	2014
32	Fri, Mar 14, 2014	CTOURN	N	Sam Houston State	Southland	L	63	69		17	15	L 1		s/2014-03-14-sam-houston-	texas-am-corpus-christi	2014
33	Wed, Mar 19, 2014	CIT	@	Northern Colorado	Big Sky	W	82	71		18	15	W 1	Butler Hancock Sports Pavilion	s/2014-03-19-northern-col	texas-am-corpus-christi	2014
34	Sat, Mar 22, 2014	CIT	@	Pacific	WCC	L	60	89		18	16	L 1	A.G. Spanos Center	s/2014-03-22-pa	texas-am-corpus-christi	2014
1	Fri, Nov 8, 2013	REG	@	Boise State	MWC	L	87	116		0	1	L 1	Taco Bell Arena	s/2013-11-08-boise-	texas-arlington	2014
2	Tue, Nov 12, 2013	REG		Samford	Southern	W	88	75		1	1	W 1	College Park Center	s/2013-11-12-texas-arli	texas-arlington	2014
3	Wed, Nov 13, 2013	REG		Howard Payne		W	111	64		2	1	W 2	College Park Center	s/2013-11-13-texas-arli	texas-arlington	2014
4	Fri, Nov 15, 2013	REG		Cleveland State	Horizon	L	73	83		2	2	L 1	College Park Center	s/2013-11-15-texas-arli	texas-arlington	2014
5	Tue, Nov 19, 2013	REG	@	Kentucky (4)	SEC	L	76	105		2	3	L 2	Rupp Arena	s/2013-11-19-ken	texas-arlington	2014
6	Thu, Nov 21, 2013	REG	@	Robert Morris	NEC	L	81	88		2	4	L 3	Charles L. Sewall Center	s/2013-11-21-robert-m	texas-arlington	2014
