G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
17	Wed, Jan 20, 2010	REG		Texas-Arlington	Southland	W	72	65		12	5	W 1	William Johnson Coliseum	texas-arlington	stephen-f-austin	2010
18	Sat, Jan 23, 2010	REG		Southeastern Louisiana	Southland	W	62	51		13	5	W 2	William Johnson Coliseum	southeastern-louisiana	stephen-f-austin	2010
19	Wed, Jan 27, 2010	REG	@	Northwestern State	Southland	W	66	56		14	5	W 3	Prather Coliseum	northwestern-state	stephen-f-austin	2010
20	Sun, Jan 31, 2010	REG	@	McNeese State	Southland	W	70	55		15	5	W 4	Burton Coliseum	mcneese-state	stephen-f-austin	2010
21	Wed, Feb 3, 2010	REG		Nicholls State	Southland	W	68	67	OT	16	5	W 5	William Johnson Coliseum	nicholls-state	stephen-f-austin	2010
22	Sat, Feb 6, 2010	REG	@	Lamar	Southland	L	46	49		16	6	L 1	Montagne Center	lamar	stephen-f-austin	2010
23	Wed, Feb 10, 2010	REG		Northwestern State	Southland	W	69	59		17	6	W 1	William Johnson Coliseum	northwestern-state	stephen-f-austin	2010
24	Sat, Feb 13, 2010	REG		McNeese State	Southland	W	69	56		18	6	W 2	William Johnson Coliseum	mcneese-state	stephen-f-austin	2010
25	Sat, Feb 20, 2010	REG	@	Southeastern Louisiana	Southland	L	56	66		18	7	L 1	University Center	southeastern-louisiana	stephen-f-austin	2010
26	Wed, Feb 24, 2010	REG	@	Texas State	Southland	W	77	70		19	7	W 1	Strahan Coliseum	texas-state	stephen-f-austin	2010
27	Sat, Feb 27, 2010	REG		Texas A&M-Corpus Christi	Southland	W	64	43		20	7	W 2	William Johnson Coliseum	texas-am-corpus-christi	stephen-f-austin	2010
28	Wed, Mar 3, 2010	REG	@	Central Arkansas	Southland	W	54	49		21	7	W 3	Jeff Farris Center	central-arkansas	stephen-f-austin	2010
29	Sat, Mar 6, 2010	REG		Texas-San Antonio	Southland	L	63	65		21	8	L 1	William Johnson Coliseum	texas-san-antonio	stephen-f-austin	2010
30	Wed, Mar 10, 2010	CTOURN	N	Texas-Arlington	Southland	W	77	54		22	8	W 1	Leonard E. Merrell Center	texas-arlington	stephen-f-austin	2010
31	Thu, Mar 11, 2010	CTOURN	N	Texas A&M-Corpus Christi	Southland	W	60	53		23	8	W 2	Leonard E. Merrell Center	texas-am-corpus-christi	stephen-f-austin	2010
32	Sat, Mar 13, 2010	CTOURN	N	Sam Houston State	Southland	L	48	64		23	9	L 1	Leonard E. Merrell Center	sam-houston-state	stephen-f-austin	2010
1	Fri, Nov 13, 2009	REG		Averett		W	70	65		1	0	W 1	Edmunds Center	NA	stetson	2010
2	Sun, Nov 15, 2009	REG	@	Florida	SEC	L	46	74		1	1	L 1	Stephen C. O'Connell Center	florida	stetson	2010
3	Wed, Nov 18, 2009	REG	@	Florida State	ACC	L	38	80		1	2	L 2	Donald L. Tucker Center	florida-state	stetson	2010
4	Sat, Nov 21, 2009	REG	@	Charleston Southern	Big South	L	64	80		1	3	L 3	CSU Fieldhouse	charleston-southern	stetson	2010
5	Wed, Nov 25, 2009	REG		Palm Beach Atlantic		W	85	67		2	3	W 1	Edmunds Center	NA	stetson	2010
6	Mon, Nov 30, 2009	REG	@	South Carolina Upstate	A-Sun	L	56	78		2	4	L 1	G.B. Hodge Center	south-carolina-upstate	stetson	2010
7	Wed, Dec 2, 2009	REG	@	Louisville (20)	Big East	L	48	80		2	5	L 2	Freedom Hall	louisville	stetson	2010
8	Wed, Dec 16, 2009	REG		Miami (FL)	ACC	L	49	69		2	6	L 3	Edmunds Center	miami-fl	stetson	2010
9	Mon, Dec 21, 2009	REG	@	Savannah State	Ind	L	46	57		2	7	L 4	Tiger Arena	savannah-state	stetson	2010
10	Tue, Dec 29, 2009	REG		Florida Gulf Coast	A-Sun	W	72	64		3	7	W 1	Edmunds Center	florida-gulf-coast	stetson	2010
11	Sat, Jan 2, 2010	REG	@	Lipscomb	A-Sun	L	63	84		3	8	L 1	Allen Arena	lipscomb	stetson	2010
12	Mon, Jan 4, 2010	REG	@	Belmont	A-Sun	L	71	85		3	9	L 2	Curb Event Center	belmont	stetson	2010
13	Fri, Jan 8, 2010	REG		Jacksonville	A-Sun	L	70	80		3	10	L 3	Edmunds Center	jacksonville	stetson	2010
14	Sun, Jan 10, 2010	REG		North Florida	A-Sun	L	44	54		3	11	L 4	Edmunds Center	north-florida	stetson	2010
15	Thu, Jan 14, 2010	REG	@	East Tennessee State	A-Sun	W	54	52		4	11	W 1	Memorial Center	east-tennessee-state	stetson	2010
16	Sat, Jan 16, 2010	REG	@	Campbell	A-Sun	L	55	81		4	12	L 1	John W. Pope Jr. Convocation Center	campbell	stetson	2010
17	Fri, Jan 22, 2010	REG		Mercer	A-Sun	W	76	69		5	12	W 1	Edmunds Center	mercer	stetson	2010
18	Sun, Jan 24, 2010	REG		Kennesaw State	A-Sun	L	59	75		5	13	L 1	Edmunds Center	kennesaw-state	stetson	2010
19	Wed, Jan 27, 2010	REG	@	Florida Gulf Coast	A-Sun	L	53	64		5	14	L 2	Alico Arena	florida-gulf-coast	stetson	2010
20	Sat, Jan 30, 2010	REG	@	Mercer	A-Sun	L	57	91		5	15	L 3	University Center	mercer	stetson	2010
21	Mon, Feb 1, 2010	REG	@	Kennesaw State	A-Sun	L	62	73		5	16	L 4	KSU Convocation Center 	kennesaw-state	stetson	2010
22	Thu, Feb 4, 2010	REG		Campbell	A-Sun	L	47	65		5	17	L 5	Edmunds Center	campbell	stetson	2010
23	Sat, Feb 6, 2010	REG		East Tennessee State	A-Sun	L	60	75		5	18	L 6	Edmunds Center	east-tennessee-state	stetson	2010
24	Thu, Feb 11, 2010	REG	@	North Florida	A-Sun	W	71	60		6	18	W 1	UNF Arena 	north-florida	stetson	2010
25	Sat, Feb 13, 2010	REG	@	Jacksonville	A-Sun	L	54	69		6	19	L 1	Jacksonville Veteran's Memorial Arena	jacksonville	stetson	2010
26	Mon, Feb 15, 2010	REG		Savannah State	Ind	L	68	82		6	20	L 2	Edmunds Center	savannah-state	stetson	2010
27	Thu, Feb 18, 2010	REG		Belmont	A-Sun	L	70	79		6	21	L 3	Edmunds Center	belmont	stetson	2010
28	Sat, Feb 20, 2010	REG		Lipscomb	A-Sun	L	71	85		6	22	L 4	Edmunds Center	lipscomb	stetson	2010
29	Sat, Feb 27, 2010	REG		South Carolina Upstate	A-Sun	W	65	60		7	22	W 1	Edmunds Center	south-carolina-upstate	stetson	2010
1	Fri, Nov 13, 2009	REG	@	Maryland-Eastern Shore	MEAC	W	75	57		1	0	W 1	Hytche Athletic Center	maryland-eastern-shore	stony-brook	2010
2	Mon, Nov 16, 2009	REG		Mt. St. Mary (NY)		W	87	53		2	0	W 2	Pritchard Gymnasium	NA	stony-brook	2010
3	Sat, Nov 21, 2009	REG	@	Wagner	NEC	W	72	48		3	0	W 3	Spiro Sports Center	wagner	stony-brook	2010
4	Tue, Nov 24, 2009	REG	@	Rhode Island	A-10	L	58	75		3	1	L 1	Thomas M. Ryan Center	rhode-island	stony-brook	2010
5	Sat, Nov 28, 2009	REG		NJIT	GWC	W	60	46		4	1	W 1	Pritchard Gymnasium	njit	stony-brook	2010
6	Mon, Nov 30, 2009	REG	@	Lehigh	Patriot	W	71	52		5	1	W 2	Stabler Arena	lehigh	stony-brook	2010
7	Wed, Dec 2, 2009	REG	@	St. John's (NY)	Big East	L	55	63		5	2	L 1	Madison Square Garden (IV)	st-johns-ny	stony-brook	2010
8	Sat, Dec 5, 2009	REG		Columbia	Ivy	W	63	60		6	2	W 1	Pritchard Gymnasium	columbia	stony-brook	2010
9	Tue, Dec 8, 2009	REG	@	Fordham	A-10	L	77	93		6	3	L 1	Rose Hill Gym	fordham	stony-brook	2010
10	Sat, Dec 12, 2009	REG	@	Colgate	Patriot	W	66	55		7	3	W 1	Cotterell Court	colgate	stony-brook	2010
11	Mon, Dec 21, 2009	REG	@	Sacred Heart	NEC	L	70	78		7	4	L 1	William H. Pitt Center	sacred-heart	stony-brook	2010
12	Mon, Dec 28, 2009	REG		Saint Peter's	MAAC	L	46	67		7	5	L 2	Pritchard Gymnasium	saint-peters	stony-brook	2010
13	Thu, Dec 31, 2009	REG		Holy Cross	Patriot	W	69	60		8	5	W 1	Pritchard Gymnasium	holy-cross	stony-brook	2010
14	Sat, Jan 2, 2010	REG	@	Boston University	AEC	W	84	75		9	5	W 2	Agganis Arena	boston-university	stony-brook	2010
15	Thu, Jan 7, 2010	REG		Hartford	AEC	W	70	59		10	5	W 3	Pritchard Gymnasium	hartford	stony-brook	2010
16	Sun, Jan 10, 2010	REG		New Hampshire	AEC	W	69	63		11	5	W 4	Pritchard Gymnasium	new-hampshire	stony-brook	2010
17	Tue, Jan 12, 2010	REG	@	Binghamton	AEC	L	62	64		11	6	L 1	Events Center	binghamton	stony-brook	2010
18	Sat, Jan 16, 2010	REG	@	Maine	AEC	L	61	67		11	7	L 2	Alfond Arena	maine	stony-brook	2010
19	Mon, Jan 18, 2010	REG		Maryland-Baltimore County	AEC	W	81	69		12	7	W 1	Pritchard Gymnasium	maryland-baltimore-county	stony-brook	2010
20	Thu, Jan 21, 2010	REG	@	Vermont	AEC	W	65	60		13	7	W 2	Roy L. Patrick Gymnasium	vermont	stony-brook	2010
21	Sun, Jan 24, 2010	REG		Albany (NY)	AEC	W	67	61		14	7	W 3	Pritchard Gymnasium	albany-ny	stony-brook	2010
22	Sat, Jan 30, 2010	REG		Boston University	AEC	W	71	55		15	7	W 4	Pritchard Gymnasium	boston-university	stony-brook	2010
23	Wed, Feb 3, 2010	REG	@	Hartford	AEC	W	54	44		16	7	W 5	Chase Arena at Reich Family Pavilion	hartford	stony-brook	2010
24	Wed, Feb 10, 2010	REG		Maine	AEC	W	83	64		17	7	W 6	Pritchard Gymnasium	maine	stony-brook	2010
25	Sat, Feb 13, 2010	REG		Binghamton	AEC	W	81	61		18	7	W 7	Pritchard Gymnasium	binghamton	stony-brook	2010
26	Tue, Feb 16, 2010	REG	@	Maryland-Baltimore County	AEC	W	86	72		19	7	W 8	RAC Arena	maryland-baltimore-county	stony-brook	2010
27	Fri, Feb 19, 2010	REG	@	Albany (NY)	AEC	W	68	66		20	7	W 9	SEFCU Arena	albany-ny	stony-brook	2010
28	Wed, Feb 24, 2010	REG		Vermont	AEC	W	82	78		21	7	W 10	Pritchard Gymnasium	vermont	stony-brook	2010
29	Sun, Feb 28, 2010	REG	@	New Hampshire	AEC	L	55	77		21	8	L 1	Lundholm Gymnasium	new-hampshire	stony-brook	2010
30	Sat, Mar 6, 2010	CTOURN	N	Albany (NY)	AEC	W	68	59		22	8	W 1	Chase Arena at Reich Family Pavilion	albany-ny	stony-brook	2010
31	Sun, Mar 7, 2010	CTOURN	N	Boston University	AEC	L	63	70		22	9	L 1	Chase Arena at Reich Family Pavilion	boston-university	stony-brook	2010
32	Wed, Mar 17, 2010	NIT		Illinois	Big Ten	L	66	76		22	10	L 2	Pritchard Gymnasium	illinois	stony-brook	2010
1	Mon, Nov 9, 2009	REG		Albany (NY)	AEC	W	75	43		1	0	W 1	Carrier Dome	albany-ny	syracuse	2010
2	Wed, Nov 11, 2009	REG		Robert Morris	NEC	W	100	60		2	0	W 2	Carrier Dome	robert-morris	syracuse	2010
3	Thu, Nov 19, 2009	REG	N	University of California (13)	Pac-10	W	95	73		3	0	W 3	Madison Square Garden (IV)	california	syracuse	2010
4	Fri, Nov 20, 2009	REG	N	North Carolina (6)	ACC	W	87	71		4	0	W 4	Madison Square Garden (IV)	north-carolina	syracuse	2010
5	Tue, Nov 24, 2009	REG		Cornell	Ivy	W	88	73		5	0	W 5	Carrier Dome	cornell	syracuse	2010
6	Fri, Nov 27, 2009	REG		Columbia	Ivy	W	85	60		6	0	W 6	Carrier Dome	columbia	syracuse	2010
7	Mon, Nov 30, 2009	REG		Colgate	Patriot	W	92	58		7	0	W 7	Carrier Dome	colgate	syracuse	2010
8	Sat, Dec 5, 2009	REG		Maine	AEC	W	101	55		8	0	W 8	Carrier Dome	maine	syracuse	2010
9	Thu, Dec 10, 2009	REG	N	Florida (10)	SEC	W	85	73		9	0	W 9	St. Pete Times Forum	florida	syracuse	2010
10	Sun, Dec 13, 2009	REG		St. Francis (NY)	NEC	W	75	51		10	0	W 10	Carrier Dome	st-francis-ny	syracuse	2010
11	Sat, Dec 19, 2009	REG		St. Bonaventure	A-10	W	85	72		11	0	W 11	Carrier Dome	st-bonaventure	syracuse	2010
12	Tue, Dec 22, 2009	REG		Oakland	Summit	W	92	60		12	0	W 12	Carrier Dome	oakland	syracuse	2010
13	Tue, Dec 29, 2009	REG	@	Seton Hall	Big East	W	80	73		13	0	W 13	Prudential Center	seton-hall	syracuse	2010
14	Sat, Jan 2, 2010	REG		Pittsburgh	Big East	L	72	82		13	1	L 1	Carrier Dome	pittsburgh	syracuse	2010
15	Wed, Jan 6, 2010	REG		Memphis	CUSA	W	74	57		14	1	W 1	Carrier Dome	memphis	syracuse	2010
16	Sun, Jan 10, 2010	REG		South Florida	Big East	W	82	65		15	1	W 2	Carrier Dome	south-florida	syracuse	2010
17	Wed, Jan 13, 2010	REG	@	Rutgers	Big East	W	81	65		16	1	W 3	Louis Brown Athletic Center	rutgers	syracuse	2010
18	Sat, Jan 16, 2010	REG	@	West Virginia (10)	Big East	W	72	71		17	1	W 4	WVU Coliseum	west-virginia	syracuse	2010
19	Mon, Jan 18, 2010	REG	@	Notre Dame	Big East	W	84	71		18	1	W 5	Purcell Pavilion at the Joyce Center	notre-dame	syracuse	2010
20	Sat, Jan 23, 2010	REG		Marquette	Big East	W	76	71		19	1	W 6	Carrier Dome	marquette	syracuse	2010
21	Mon, Jan 25, 2010	REG		Georgetown (7)	Big East	W	73	56		20	1	W 7	Carrier Dome	georgetown	syracuse	2010
22	Sat, Jan 30, 2010	REG	@	DePaul	Big East	W	59	57		21	1	W 8	Allstate Arena	depaul	syracuse	2010
23	Tue, Feb 2, 2010	REG		Providence	Big East	W	85	68		22	1	W 9	Carrier Dome	providence	syracuse	2010
24	Sun, Feb 7, 2010	REG	@	Cincinnati	Big East	W	71	54		23	1	W 10	Fifth Third Arena	cincinnati	syracuse	2010
25	Wed, Feb 10, 2010	REG		Connecticut	Big East	W	72	67		24	1	W 11	Carrier Dome	connecticut	syracuse	2010
26	Sun, Feb 14, 2010	REG		Louisville	Big East	L	60	66		24	2	L 1	Carrier Dome	louisville	syracuse	2010
27	Thu, Feb 18, 2010	REG	@	Georgetown (10)	Big East	W	75	71		25	2	W 1	Verizon Center	georgetown	syracuse	2010
28	Tue, Feb 23, 2010	REG	@	Providence	Big East	W	99	85		26	2	W 2	Dunkin' Donuts Center	providence	syracuse	2010
29	Sat, Feb 27, 2010	REG		Villanova (7)	Big East	W	95	77		27	2	W 3	Carrier Dome	villanova	syracuse	2010
30	Tue, Mar 2, 2010	REG		St. John's (NY)	Big East	W	85	66		28	2	W 4	Carrier Dome	st-johns-ny	syracuse	2010
31	Sat, Mar 6, 2010	REG	@	Louisville	Big East	L	68	78		28	3	L 1	Freedom Hall	louisville	syracuse	2010
32	Thu, Mar 11, 2010	CTOURN	N	Georgetown (22)	Big East	L	84	91		28	4	L 2	Madison Square Garden (IV)	georgetown	syracuse	2010
33	Fri, Mar 19, 2010	NCAA	N	Vermont	AEC	W	79	56		29	4	W 1		vermont	syracuse	2010
34	Sun, Mar 21, 2010	NCAA	N	Gonzaga (22)	WCC	W	87	65		30	4	W 2	HSBC Arena	gonzaga	syracuse	2010
35	Thu, Mar 25, 2010	NCAA	N	Butler (11)	Horizon	L	59	63		30	5	L 1		butler	syracuse	2010
1	Sat, Nov 14, 2009	REG	@	Delaware	CAA	W	76	56		1	0	W 1	Bob Carpenter Center	delaware	temple	2010
2	Tue, Nov 17, 2009	REG	@	Georgetown (19)	Big East	L	45	46		1	1	L 1	Verizon Center	georgetown	temple	2010
3	Sat, Nov 21, 2009	REG		Siena	MAAC	W	73	69		2	1	W 1	Liacouras Center	siena	temple	2010
4	Tue, Nov 24, 2009	REG		Ball State	MAC	W	66	46		3	1	W 2	Liacouras Center	ball-state	temple	2010
5	Fri, Nov 27, 2009	REG		Virginia Tech	ACC	W	61	50		4	1	W 3	Liacouras Center	virginia-tech	temple	2010
6	Sat, Nov 28, 2009	REG		St. John's (NY)	Big East	L	48	55		4	2	L 1	Liacouras Center	st-johns-ny	temple	2010
7	Tue, Dec 1, 2009	REG	@	Western Michigan	MAC	W	76	70		5	2	W 1	University Arena	western-michigan	temple	2010
8	Sat, Dec 5, 2009	REG		Penn State	Big Ten	W	45	42		6	2	W 2	Liacouras Center	penn-state	temple	2010
9	Tue, Dec 8, 2009	REG	@	Miami (OH)	MAC	W	64	42		7	2	W 3	Millett Hall	miami-oh	temple	2010
10	Sun, Dec 13, 2009	REG		Villanova (3)	Big East	W	75	65		8	2	W 4	Liacouras Center	villanova	temple	2010
11	Sat, Dec 19, 2009	REG	@	Seton Hall	Big East	W	71	65		9	2	W 5	Prudential Center	seton-hall	temple	2010
12	Mon, Dec 28, 2009	REG		Bowling Green State	MAC	W	63	39		10	2	W 6	Liacouras Center	bowling-green-state	temple	2010
13	Wed, Dec 30, 2009	REG	@	Northern Illinois	MAC	W	70	60		11	2	W 7	Convocation Center	northern-illinois	temple	2010
14	Sat, Jan 2, 2010	REG		Kansas (1)	Big 12	L	52	84		11	3	L 1	Liacouras Center	kansas	temple	2010
15	Wed, Jan 6, 2010	REG		Saint Joseph's	A-10	W	73	46		12	3	W 1	Liacouras Center	saint-josephs	temple	2010
16	Sun, Jan 10, 2010	REG	@	Rhode Island	A-10	W	68	64	OT	13	3	W 2	Thomas M. Ryan Center	rhode-island	temple	2010
17	Wed, Jan 13, 2010	REG	@	Pennsylvania	Ivy	W	60	45		14	3	W 3	The Palestra	pennsylvania	temple	2010
18	Sat, Jan 16, 2010	REG		Massachusetts	A-10	W	76	64		15	3	W 4	Liacouras Center	massachusetts	temple	2010
19	Wed, Jan 20, 2010	REG		Xavier	A-10	W	77	72		16	3	W 5	Liacouras Center	xavier	temple	2010
20	Sat, Jan 23, 2010	REG	@	Fordham	A-10	W	62	45		17	3	W 6	Rose Hill Gym	fordham	temple	2010
21	Wed, Jan 27, 2010	REG	@	Charlotte	A-10	L	64	74		17	4	L 1	Dale F. Halton Arena	charlotte	temple	2010
22	Sat, Jan 30, 2010	REG		La Salle	A-10	W	64	52		18	4	W 1	Liacouras Center	la-salle	temple	2010
23	Wed, Feb 3, 2010	REG		Duquesne	A-10	W	76	60		19	4	W 2	Liacouras Center	duquesne	temple	2010
24	Sat, Feb 6, 2010	REG	@	Richmond	A-10	L	54	71		19	5	L 1	Robins Center	richmond	temple	2010
25	Sat, Feb 13, 2010	REG		Rhode Island	A-10	W	78	56		20	5	W 1	Liacouras Center	rhode-island	temple	2010
26	Wed, Feb 17, 2010	REG	@	St. Bonaventure	A-10	W	73	55		21	5	W 2	Reilly Center	st-bonaventure	temple	2010
27	Sat, Feb 20, 2010	REG	@	Saint Joseph's	A-10	W	75	67	OT	22	5	W 3	Hagan Arena	saint-josephs	temple	2010
28	Wed, Feb 24, 2010	REG		Dayton	A-10	W	49	41		23	5	W 4	Liacouras Center	dayton	temple	2010
29	Sun, Feb 28, 2010	REG	@	La Salle	A-10	W	65	53		24	5	W 5	Tom Gola Arena	la-salle	temple	2010
30	Wed, Mar 3, 2010	REG	@	Saint Louis	A-10	W	57	51		25	5	W 6	Chaifetz Arena	saint-louis	temple	2010
31	Sat, Mar 6, 2010	REG		George Washington	A-10	W	70	57		26	5	W 7	Liacouras Center	george-washington	temple	2010
32	Fri, Mar 12, 2010	CTOURN	N	St. Bonaventure	A-10	W	69	51		27	5	W 8	Boardwalk Hall	st-bonaventure	temple	2010
33	Sat, Mar 13, 2010	CTOURN	N	Rhode Island	A-10	W	57	44		28	5	W 9	Boardwalk Hall	rhode-island	temple	2010
34	Sun, Mar 14, 2010	CTOURN	N	Richmond	A-10	W	56	52		29	5	W 10	Boardwalk Hall	richmond	temple	2010
35	Fri, Mar 19, 2010	NCAA	N	Cornell	Ivy	L	65	78		29	6	L 1		cornell	temple	2010
1	Fri, Nov 13, 2009	REG		Austin Peay	OVC	W	83	54		1	0	W 1	Thompson-Boling Arena	austin-peay	tennessee	2010
2	Tue, Nov 17, 2009	REG		North Carolina-Asheville	Big South	W	124	49		2	0	W 2	Thompson-Boling Arena	north-carolina-asheville	tennessee	2010
3	Fri, Nov 20, 2009	REG	N	East Carolina	CUSA	W	105	66		3	0	W 3	Virgin Islands Sport & Fitness Center 	east-carolina	tennessee	2010
4	Sun, Nov 22, 2009	REG	N	DePaul	Big East	W	57	53		4	0	W 4	Virgin Islands Sport & Fitness Center 	depaul	tennessee	2010
5	Mon, Nov 23, 2009	REG	N	Purdue (6)	Big Ten	L	72	73		4	1	L 1	Virgin Islands Sport & Fitness Center 	purdue	tennessee	2010
6	Fri, Nov 27, 2009	REG		College of Charleston	Southern	W	86	69		5	1	W 1	Thompson-Boling Arena	college-of-charleston	tennessee	2010
7	Wed, Dec 2, 2009	REG		East Tennessee State	A-Sun	W	78	66		6	1	W 2	Thompson-Boling Arena	east-tennessee-state	tennessee	2010
8	Fri, Dec 11, 2009	REG	N	Middle Tennessee	Sun Belt	W	75	54		7	1	W 3	Bridgestone Arena	middle-tennessee	tennessee	2010
9	Tue, Dec 15, 2009	REG		Wyoming	MWC	W	77	58		8	1	W 4	Thompson-Boling Arena	wyoming	tennessee	2010
10	Sat, Dec 19, 2009	REG	@	Southern California	Pac-10	L	55	77		8	2	L 1	Galen Center	southern-california	tennessee	2010
11	Wed, Dec 23, 2009	REG		North Carolina A&T	MEAC	W	99	78		9	2	W 1	Thompson-Boling Arena	north-carolina-at	tennessee	2010
12	Thu, Dec 31, 2009	REG	@	Memphis	CUSA	W	66	59		10	2	W 2	FedExForum	memphis	tennessee	2010
13	Wed, Jan 6, 2010	REG		Charlotte	A-10	W	88	71		11	2	W 3	Thompson-Boling Arena	charlotte	tennessee	2010
14	Sun, Jan 10, 2010	REG		Kansas (1)	Big 12	W	76	68		12	2	W 4	Thompson-Boling Arena	kansas	tennessee	2010
15	Thu, Jan 14, 2010	REG		Auburn	SEC	W	81	55		13	2	W 5	Thompson-Boling Arena	auburn	tennessee	2010
16	Sat, Jan 16, 2010	REG		Mississippi (21)	SEC	W	71	69	OT	14	2	W 6	Thompson-Boling Arena	mississippi	tennessee	2010
17	Tue, Jan 19, 2010	REG	@	Alabama	SEC	W	63	56		15	2	W 7	Coleman Coliseum 	alabama	tennessee	2010
18	Sat, Jan 23, 2010	REG	@	Georgia	SEC	L	63	78		15	3	L 1	Stegeman Coliseum	georgia	tennessee	2010
19	Wed, Jan 27, 2010	REG		Vanderbilt (21)	SEC	L	76	85		15	4	L 2	Thompson-Boling Arena	vanderbilt	tennessee	2010
20	Sun, Jan 31, 2010	REG		Florida	SEC	W	61	60		16	4	W 1	Thompson-Boling Arena	florida	tennessee	2010
21	Thu, Feb 4, 2010	REG	@	Louisiana State	SEC	W	59	54		17	4	W 2	Maravich Assembly Center	louisiana-state	tennessee	2010
22	Sat, Feb 6, 2010	REG		South Carolina	SEC	W	79	53		18	4	W 3	Thompson-Boling Arena	south-carolina	tennessee	2010
23	Tue, Feb 9, 2010	REG	@	Vanderbilt (22)	SEC	L	71	90		18	5	L 1	Memorial Gymnasium	vanderbilt	tennessee	2010
24	Sat, Feb 13, 2010	REG	@	Kentucky (3)	SEC	L	62	73		18	6	L 2	Rupp Arena	kentucky	tennessee	2010
25	Wed, Feb 17, 2010	REG		Georgia	SEC	W	69	60		19	6	W 1	Thompson-Boling Arena	georgia	tennessee	2010
26	Sat, Feb 20, 2010	REG	@	South Carolina	SEC	W	63	55		20	6	W 2	The Colonial Life Arena	south-carolina	tennessee	2010
27	Tue, Feb 23, 2010	REG	@	Florida	SEC	L	62	75		20	7	L 1	Stephen C. O'Connell Center	florida	tennessee	2010
28	Sat, Feb 27, 2010	REG		Kentucky (2)	SEC	W	74	65		21	7	W 1	Thompson-Boling Arena	kentucky	tennessee	2010
29	Wed, Mar 3, 2010	REG		Arkansas	SEC	W	80	73		22	7	W 2	Thompson-Boling Arena	arkansas	tennessee	2010
30	Sat, Mar 6, 2010	REG	@	Mississippi State	SEC	W	75	59		23	7	W 3	Humphrey Coliseum	mississippi-state	tennessee	2010
31	Thu, Mar 11, 2010	CTOURN	N	Louisiana State	SEC	W	59	49		24	7	W 4	Bridgestone Arena	louisiana-state	tennessee	2010
32	Fri, Mar 12, 2010	CTOURN	N	Mississippi	SEC	W	76	65		25	7	W 5	Bridgestone Arena	mississippi	tennessee	2010
33	Sat, Mar 13, 2010	CTOURN	N	Kentucky (2)	SEC	L	45	74		25	8	L 1	Bridgestone Arena	kentucky	tennessee	2010
34	Thu, Mar 18, 2010	NCAA	N	San Diego State	MWC	W	62	59		26	8	W 1	Dunkin' Donuts Center	san-diego-state	tennessee	2010
35	Sat, Mar 20, 2010	NCAA	N	Ohio	MAC	W	83	68		27	8	W 2	Dunkin' Donuts Center	ohio	tennessee	2010
36	Fri, Mar 26, 2010	NCAA	N	Ohio State (5)	Big Ten	W	76	73		28	8	W 3	Edward Jones Dome	ohio-state	tennessee	2010
37	Sun, Mar 28, 2010	NCAA	N	Michigan State (13)	Big Ten	L	69	70		28	9	L 1		michigan-state	tennessee	2010
1	Sat, Nov 14, 2009	REG	@	Southern Illinois	MVC	L	63	91		0	1	L 1	The SIU Arena	southern-illinois	tennessee-martin	2010
2	Tue, Nov 17, 2009	REG	@	Missouri	Big 12	L	68	83		0	2	L 2	Mizzou Arena	missouri	tennessee-martin	2010
3	Fri, Nov 20, 2009	REG		Harris-Stowe		W	79	67		1	2	W 1	Skyhawk Arena	NA	tennessee-martin	2010
4	Wed, Nov 25, 2009	REG	@	Arkansas State	Sun Belt	L	66	80		1	3	L 1	Convocation Center	arkansas-state	tennessee-martin	2010
5	Thu, Dec 3, 2009	REG		Morehead State	OVC	L	66	74		1	4	L 2	Skyhawk Arena	morehead-state	tennessee-martin	2010
6	Sat, Dec 5, 2009	REG		Eastern Kentucky	OVC	L	74	85		1	5	L 3	Skyhawk Arena	eastern-kentucky	tennessee-martin	2010
7	Wed, Dec 9, 2009	REG	@	Missouri State	MVC	L	51	79		1	6	L 4	JQH Arena	missouri-state	tennessee-martin	2010
8	Sat, Dec 12, 2009	REG		Central Arkansas	Southland	L	71	81		1	7	L 5	Skyhawk Arena	central-arkansas	tennessee-martin	2010
9	Sat, Dec 19, 2009	REG	@	Evansville	MVC	L	63	84		1	8	L 6	Roberts Stadium	evansville	tennessee-martin	2010
10	Tue, Dec 22, 2009	REG	@	Florida State	ACC	L	68	95		1	9	L 7	Donald L. Tucker Center	florida-state	tennessee-martin	2010
11	Wed, Dec 30, 2009	REG		Westminster (MO)		W	71	59		2	9	W 1	Skyhawk Arena	NA	tennessee-martin	2010
12	Mon, Jan 4, 2010	REG	@	Murray State	OVC	L	59	83		2	10	L 1	Regional Special Events Center	murray-state	tennessee-martin	2010
13	Thu, Jan 7, 2010	REG	@	Austin Peay	OVC	L	72	90		2	11	L 2	Winfield Dunn Center	austin-peay	tennessee-martin	2010
14	Sat, Jan 9, 2010	REG	@	Tennessee State	OVC	L	59	73		2	12	L 3	Gentry Center Complex	tennessee-state	tennessee-martin	2010
15	Thu, Jan 14, 2010	REG		Tennessee Tech	OVC	L	63	76		2	13	L 4	Skyhawk Arena	tennessee-tech	tennessee-martin	2010
16	Sat, Jan 16, 2010	REG		Jacksonville State	OVC	L	63	73		2	14	L 5	Skyhawk Arena	jacksonville-state	tennessee-martin	2010
